player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Kenneth Zohore,10,dk DEN,FW,24-242,70,0,0,0,0,2,1,0,0,20,0,0,0,0.1,0.1,0.0,1,0,6,11,54.5,1,15,1,0,0
Danny Ward,9,eng ENG,FW,26-293,20,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.1,2,0,5,7,71.4,0,3,0,0,0
Callum Paterson,13,sct SCO,"FW,RM",23-352,90,0,0,0,0,4,1,0,0,54,1,0,2,0.6,0.6,0.1,5,0,21,45,46.7,8,13,1,0,0
Josh Murphy,11,eng ENG,LM,23-218,90,1,0,0,0,6,2,0,0,28,0,0,0,0.4,0.4,0.0,6,0,9,16,56.3,0,25,5,5,5
Joe Ralls,8,eng ENG,CM,24-353,78,0,0,0,0,1,0,0,0,43,2,1,0,0.1,0.1,0.0,2,0,22,34,64.7,6,20,0,0,0
Gary Madine,24,eng ENG,FW,28-037,12,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,3,3,100.0,2,3,0,0,0
Harry Arter,7,ie IRL,CM,28-276,90,0,0,0,0,0,0,0,0,43,2,0,1,0.0,0.0,0.0,2,0,27,37,73.0,2,16,0,0,0
Víctor Camarasa,21,es ESP,"RM,CM",24-125,90,0,0,0,0,4,0,0,0,66,0,2,1,0.2,0.2,0.4,8,1,36,55,65.5,5,30,1,0,0
Greg Cunningham,18,ie IRL,LB,27-242,90,0,0,0,0,1,0,1,0,46,1,2,1,0.1,0.1,0.1,1,0,27,39,69.2,8,12,0,0,0
Sol Bamba,22,ci CIV,CB,33-260,90,0,0,0,0,1,0,0,0,38,2,1,2,0.1,0.1,0.0,1,0,9,20,45.0,2,7,0,0,0
Sean Morrison,4,eng ENG,CB,27-265,90,0,0,0,0,1,0,0,0,69,1,2,0,0.2,0.2,0.2,3,0,28,57,49.1,5,8,0,0,0
Bruno Ecuele Manga,5,ga GAB,RB,30-076,90,0,1,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.1,1,1,21,36,58.3,7,17,2,0,0
Neil Etheridge,1,ph PHI,GK,28-235,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,1,0,12,26,46.2,0,13,0,0,0
