player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jordan Ayew,18,gh GHA,FW,26-173,90,1,0,1,1,1,1,0,0,55,4,1,4,0.8,0.0,0.0,1,0,27,32,84.4,2,37,3,9,5
Sam Clucas,17,eng ENG,LM,27-159,89,0,0,0,0,0,0,0,0,37,2,0,1,0.0,0.0,0.2,2,0,18,30,60.0,2,21,0,2,1
Tammy Abraham,10,eng ENG,CM,20-152,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,5,0,1,1
Ki Sung-yueng,4,kr KOR,CM,29-038,90,1,1,0,0,2,1,0,0,53,2,0,0,0.1,0.1,0.1,1,1,42,50,84.0,4,42,3,1,1
Andy King,24,wls WAL,CM,29-125,80,1,0,0,0,1,1,0,0,53,3,0,1,0.5,0.5,0.0,1,0,44,50,88.0,4,33,1,0,0
Tom Carroll,14,eng ENG,RM,25-279,10,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0
André Ayew,19,gh GHA,RM,28-076,77,0,1,0,0,2,2,0,0,52,2,1,0,0.2,0.2,0.1,6,3,28,41,68.3,0,37,2,2,1
Nathan Dyer,12,eng ENG,CM,30-094,13,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,4,0,0,0
Martin Olsson,16,se SWE,LB,29-290,90,0,0,0,0,0,0,0,0,53,0,1,0,0.0,0.0,0.0,1,1,31,47,66.0,2,31,5,0,0
Alfie Mawson,6,eng ENG,CB,24-043,90,0,0,0,0,0,0,0,0,50,0,2,1,0.0,0.0,0.0,0,0,25,39,64.1,0,22,1,1,0
Federico Fernández,33,ar ARG,CB,29-010,90,0,0,0,0,1,0,0,0,46,0,0,1,0.1,0.1,0.0,0,0,31,37,83.8,1,29,1,0,0
Mike van der Hoorn,5,nl NED,CB,25-139,90,1,0,0,0,1,1,0,0,47,2,3,0,0.1,0.1,0.1,0,0,31,39,79.5,0,30,0,0,0
Kyle Naughton,26,eng ENG,RB,29-106,90,0,0,0,0,0,0,0,0,88,1,3,3,0.0,0.0,0.0,2,1,57,74,77.0,5,52,1,4,1
Łukasz Fabiański,1,pl POL,GK,32-319,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,15,31,48.4,0,21,0,0,0
