player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ollie Watkins,11,eng ENG,FW,24-348,90,0,0,0,0,2,1,0,0,23,2,0,0,0.1,0.1,0.0,2,0,8,12,66.7,1,15,3,4,2
Jack Grealish,10,eng ENG,LW,25-093,90,0,0,0,0,4,0,1,0,57,1,1,1,0.2,0.2,0.1,7,0,28,40,70.0,4,31,4,3,0
Bertrand Traoré,15,bf BFA,RW,25-097,74,0,0,0,0,0,0,0,0,43,0,1,0,0.0,0.0,0.0,2,0,22,32,68.8,3,21,1,3,3
Anwar El Ghazi,21,nl NED,RW,25-223,16,1,0,1,1,0,0,0,0,6,0,0,0,0.8,0.0,0.0,1,0,1,3,33.3,0,1,0,1,0
John McGinn,7,sct SCO,LM,26-055,90,0,0,0,0,1,0,1,0,48,1,0,1,0.0,0.0,0.0,6,2,23,37,62.2,4,29,1,1,1
Douglas Luiz,6,br BRA,CM,22-217,84,0,0,0,0,2,0,2,1,46,1,2,0,0.1,0.1,0.1,2,0,35,37,94.6,9,29,2,0,0
Jacob Ramsey,41,eng ENG,RM,19-198,89,0,0,0,0,2,0,0,0,34,0,0,1,0.1,0.1,0.0,1,0,18,25,72.0,2,16,0,3,2
Marvelous Nakamba,19,zw ZIM,LM,26-328,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
Matt Targett,18,eng ENG,LB,25-085,90,0,0,0,0,0,0,1,0,62,2,3,1,0.0,0.0,0.0,1,0,25,48,52.1,6,32,0,0,0
Tyrone Mings,5,eng ENG,CB,27-274,90,0,0,0,0,0,0,0,0,57,0,0,2,0.0,0.0,0.0,1,0,40,46,87.0,4,33,0,0,0
Ezri Konsa,4,eng ENG,CB,23-050,90,0,0,0,0,1,0,1,0,39,0,0,1,0.1,0.1,0.0,0,0,28,33,84.8,1,27,0,0,0
Matty Cash,2,pl POL,RB,23-127,90,0,0,0,0,0,0,1,0,53,1,2,0,0.0,0.0,0.1,3,0,28,46,60.9,2,26,4,1,1
Emiliano Martínez,26,ar ARG,GK,28-101,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,21,30,70.0,0,26,0,0,0
