player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Erling Haaland,9,no NOR,FW,24-209,86,0,1,0,0,2,1,0,0,21,0,0,2,0.2,0.2,0.6,2,1,6,10,60.0,1,11,1,2,0
Matheus Nunes,27,pt POR,AM,26-172,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,1,0,0,0
Omar Marmoush,7,eg EGY,LW,26-008,75,3,0,0,0,4,3,0,0,35,0,2,0,0.7,0.7,0.0,0,0,17,21,81.0,5,22,2,2,0
Jeremy Doku,11,be BEL,LW,22-264,15,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,2,0,9,10,90.0,1,12,2,2,1
Sávio,26,br BRA,RW,20-311,90,0,1,0,0,3,2,0,0,61,1,0,0,0.4,0.4,0.2,3,2,39,43,90.7,1,43,5,10,3
Phil Foden,47,eng ENG,AM,24-263,75,0,0,0,0,1,0,0,0,51,0,0,0,0.0,0.0,0.5,4,1,37,42,88.1,4,29,4,4,1
James Mcatee,87,eng ENG,"AM,FW",22-120,15,1,0,0,0,1,1,0,0,7,1,0,0,0.6,0.6,0.0,0,0,4,5,80.0,0,5,0,0,0
İlkay Gündoğan,19,de GER,DM,34-114,86,0,1,0,0,0,0,0,0,84,0,0,1,0.0,0.0,0.1,4,2,78,80,97.5,8,54,1,1,0
Mateo Kovačić,8,hr CRO,DM,30-285,4,0,0,0,0,0,0,0,0,8,0,2,0,0.0,0.0,0.0,0,0,6,6,100.0,1,3,0,0,0
Nicolás González,14,es ESP,DM,23-043,90,0,0,0,0,0,0,0,0,112,3,1,2,0.0,0.0,0.0,1,0,100,103,97.1,6,65,1,0,0
Joško Gvardiol,24,hr CRO,LB,23-023,86,0,0,0,0,0,0,0,0,65,2,0,2,0.0,0.0,0.0,2,1,47,58,81.0,2,39,1,3,1
Nico O’Reilly,75,eng ENG,LB,19-331,4,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,3,0,1,1
John Stones,5,eng ENG,CB,30-263,90,0,0,0,0,0,0,0,0,58,1,1,1,0.0,0.0,0.0,0,0,46,49,93.9,1,39,0,1,1
Abdukodir Khusanov,45,uz UZB,CB,20-352,90,0,0,0,0,0,0,0,0,75,1,0,0,0.0,0.0,0.0,0,0,63,67,94.0,4,39,0,0,0
Rico Lewis,82,eng ENG,RB,20-086,90,0,0,0,0,0,0,0,0,76,0,0,3,0.0,0.0,0.0,0,0,64,69,92.8,6,38,2,2,0
Ederson,31,br BRA,GK,31-182,90,0,1,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.4,1,1,39,46,84.8,0,34,0,0,0
