player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Neal Maupay,7,fr FRA,FW,27-196,72,1,0,0,0,1,1,0,0,27,1,0,0,0.1,0.1,0.0,1,0,15,23,65.2,2,14,1,2,1
Yoane Wissa,11,cd COD,FW,27-176,18,1,0,0,0,1,1,0,0,9,0,0,0,0.1,0.1,0.0,1,0,5,8,62.5,1,7,1,0,0
Ivan Toney,17,eng ENG,FW,27-347,90,0,0,0,0,3,1,0,0,56,2,2,0,0.2,0.2,0.1,3,1,24,42,57.1,6,32,2,4,2
Mathias Jensen,8,dk DEN,CM,28-056,76,0,0,0,0,1,0,0,0,61,1,0,2,0.0,0.0,0.0,1,0,41,54,75.9,3,20,0,1,1
Mikkel Damsgaard,24,dk DEN,CM,23-238,14,0,1,0,0,1,1,0,0,21,1,0,0,0.0,0.0,0.1,3,1,13,19,68.4,4,13,1,0,0
Christian Nørgaard,6,dk DEN,CM,29-353,90,0,0,0,0,1,0,0,0,89,5,1,2,0.1,0.1,0.0,1,0,67,75,89.3,15,29,1,0,0
Frank Onyeka,15,ng NGA,CM,26-056,72,0,0,0,0,1,1,0,0,32,6,0,0,0.1,0.1,0.0,3,0,17,19,89.5,1,17,3,3,1
Vitaly Janelt,27,de GER,CM,25-292,18,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,2,0,17,19,89.5,1,16,1,0,0
Sergio Reguilón,12,es ESP,WB,27-072,72,0,0,0,0,1,0,1,0,43,7,0,0,0.0,0.0,0.1,1,0,13,26,50.0,0,13,1,2,0
Mads Roerslev,30,dk DEN,WB,24-247,18,0,0,0,0,1,0,0,0,24,1,1,0,0.1,0.1,0.0,0,0,17,20,85.0,1,13,1,1,0
Keane Lewis-Potter,23,eng ENG,WB,23-004,90,0,1,0,0,2,2,0,0,71,2,2,3,0.0,0.0,0.2,5,1,41,52,78.8,4,35,4,2,0
Ben Mee,16,eng ENG,CB,34-158,60,0,0,0,0,0,0,0,0,45,1,0,1,0.0,0.0,0.0,0,0,33,42,78.6,4,14,0,0,0
Nathan Collins,22,ie IRL,CB,22-302,30,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.0,2,0,20,24,83.3,3,13,1,0,0
Kristoffer Ajer,20,no NOR,CB,25-315,90,0,0,0,0,0,0,0,0,81,1,2,2,0.0,0.0,0.1,2,0,54,68,79.4,1,29,0,0,0
Mathias Jørgensen,13,dk DEN,CB,33-309,90,0,0,0,0,1,0,1,0,95,2,4,0,0.1,0.1,0.0,0,0,74,85,87.1,8,42,1,0,0
Mark Flekken,1,nl NED,GK,30-258,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,34,45,75.6,1,19,0,0,0
