player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Darwin Núñez,9,uy URU,FW,24-168,72,0,0,0,0,2,0,0,0,19,1,0,0,0.5,0.5,0.0,1,0,12,15,80.0,0,12,0,1,0
Harvey Elliott,19,eng ENG,RM,20-249,18,1,0,0,0,2,1,0,0,30,0,0,1,0.1,0.1,0.0,1,0,24,26,92.3,7,26,3,0,0
Luis Díaz,7,co COL,LW,26-330,90,0,0,0,0,2,0,1,0,40,0,0,0,0.1,0.1,0.2,2,0,25,29,86.2,4,31,1,6,2
Mohamed Salah,11,eg EGY,"RW,FW",31-177,90,1,1,0,0,3,1,0,0,51,0,1,1,0.3,0.3,0.0,2,1,31,40,77.5,7,41,1,0,0
Ryan Gravenberch,38,nl NED,LM,21-207,56,0,0,0,0,1,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,21,30,70.0,1,29,0,2,1
Cody Gakpo,18,nl NED,"RW,LM",24-216,34,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.0,2,0,14,15,93.3,3,14,1,0,0
Wataru Endo,3,jp JPN,CM,30-303,45,0,0,0,0,0,0,0,0,45,1,0,0,0.0,0.0,0.0,0,0,39,42,92.9,5,36,0,0,0
Joe Gomez,2,eng ENG,RB,26-200,45,0,0,0,0,0,0,1,0,51,1,0,1,0.0,0.0,0.1,3,2,39,47,83.0,2,40,4,4,2
Dominik Szoboszlai,8,hu HUN,RM,23-045,73,0,0,0,0,2,0,0,0,62,2,0,2,0.1,0.1,0.0,3,0,47,51,92.2,4,36,2,3,0
Curtis Jones,17,eng ENG,LM,22-313,17,0,1,0,0,0,0,0,0,22,0,0,1,0.0,0.0,0.1,1,1,15,17,88.2,1,13,0,0,0
Kostas Tsimikas,21,gr GRE,LB,27-211,90,0,0,0,0,1,0,0,0,73,3,0,1,0.0,0.0,0.0,2,0,46,60,76.7,5,43,0,4,1
Virgil van Dijk,4,nl NED,CB,32-154,90,0,0,0,0,1,0,0,0,115,2,1,0,0.1,0.1,0.0,0,0,92,104,88.5,6,73,1,0,0
Jarell Quansah,78,eng ENG,CB,20-314,56,0,0,0,0,0,0,0,0,71,0,0,1,0.0,0.0,0.0,0,0,59,67,88.1,2,51,0,0,0
Ibrahima Konaté,5,fr FRA,CB,24-198,34,0,0,0,0,0,0,0,0,38,1,1,0,0.0,0.0,0.0,0,0,32,35,91.4,5,28,0,0,0
Trent Alexander-Arnold,66,eng ENG,"CM,RB",25-063,90,0,0,0,0,0,0,0,0,109,0,2,2,0.0,0.0,0.6,6,0,78,96,81.3,13,80,2,2,1
Alisson,1,br BRA,GK,31-068,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,31,38,81.6,0,34,0,0,0
