match_id,season_id,home_team_id,away_team_id,start_time,home_goals,away_goals,status
22342,79,1,26,2017-08-11,4.0,3.0,C
22350,79,33,10,2017-08-12,3.0,3.0,C
22344,79,4,43,2017-08-12,2.0,3.0,C
22345,79,6,159,2017-08-12,0.0,3.0,C
22346,79,7,42,2017-08-12,1.0,0.0,C
22349,79,20,45,2017-08-12,0.0,0.0,C
22351,79,36,127,2017-08-12,1.0,0.0,C
22343,79,131,11,2017-08-12,0.0,2.0,C
22348,79,23,21,2017-08-13,0.0,2.0,C
22347,79,12,25,2017-08-13,4.0,0.0,C
22359,79,45,12,2017-08-19,0.0,4.0,C
22352,79,127,33,2017-08-19,0.0,2.0,C
22353,79,43,36,2017-08-19,0.0,1.0,C
22355,79,26,131,2017-08-19,2.0,0.0,C
22356,79,10,6,2017-08-19,1.0,0.0,C
22659,79,20,25,2017-08-19,3.0,2.0,C
22358,79,42,1,2017-08-19,1.0,0.0,C
22354,79,159,23,2017-08-20,1.0,0.0,C
22360,79,21,4,2017-08-20,1.0,2.0,C
22357,79,11,7,2017-08-21,1.0,1.0,C
22362,79,127,11,2017-08-26,1.0,2.0,C
22364,79,6,45,2017-08-26,0.0,2.0,C
22365,79,159,20,2017-08-26,0.0,0.0,C
22368,79,23,25,2017-08-26,3.0,0.0,C
22370,79,33,131,2017-08-26,0.0,0.0,C
22367,79,12,26,2017-08-26,2.0,0.0,C
22363,79,4,7,2017-08-27,2.0,0.0,C
22371,79,36,42,2017-08-27,1.0,1.0,C
22366,79,10,1,2017-08-27,4.0,0.0,C
22369,79,21,43,2017-08-27,1.0,1.0,C
22377,79,11,10,2017-09-09,5.0,0.0,C
22372,79,1,127,2017-09-09,3.0,0.0,C
22373,79,131,36,2017-09-09,3.0,1.0,C
22375,79,7,21,2017-09-09,0.0,3.0,C
22376,79,26,4,2017-09-09,1.0,2.0,C
22378,79,20,33,2017-09-09,0.0,2.0,C
22379,79,42,12,2017-09-09,2.0,2.0,C
22374,79,43,6,2017-09-10,1.0,0.0,C
22380,79,45,23,2017-09-10,0.0,1.0,C
22381,79,25,159,2017-09-11,2.0,0.0,C
22382,79,127,131,2017-09-15,2.0,1.0,C
22384,79,6,20,2017-09-16,0.0,1.0,C
22385,79,159,26,2017-09-16,1.0,1.0,C
22386,79,10,43,2017-09-16,1.0,1.0,C
22388,79,23,42,2017-09-16,2.0,1.0,C
22390,79,33,11,2017-09-16,0.0,6.0,C
22391,79,36,25,2017-09-16,0.0,0.0,C
22389,79,21,45,2017-09-16,0.0,0.0,C
22383,79,4,1,2017-09-17,0.0,0.0,C
22387,79,12,7,2017-09-17,4.0,0.0,C
22401,79,25,21,2017-09-23,2.0,3.0,C
22394,79,43,159,2017-09-23,0.0,0.0,C
22395,79,7,127,2017-09-23,2.0,1.0,C
22397,79,11,6,2017-09-23,5.0,0.0,C
22398,79,20,12,2017-09-23,0.0,1.0,C
22399,79,42,4,2017-09-23,0.0,4.0,C
22400,79,45,33,2017-09-23,1.0,2.0,C
22396,79,26,10,2017-09-23,2.0,3.0,C
22393,79,131,23,2017-09-24,1.0,0.0,C
22392,79,1,36,2017-09-25,2.0,0.0,C
22406,79,159,21,2017-09-30,0.0,4.0,C
