match_id,season_id,date,home_team,away_team,home_score,away_score,status,stadium,attendance
74911,489,2022-08-06 04:00:00,6,1,0,2,C,Selhurst Park,25286.0
74914,489,2022-08-06 20:30:00,34,10,2,2,C,Craven Cottage,25000.0
74912,489,2022-08-06 23:00:00,127,2,2,0,C,Vitality Stadium,10000.0
74915,489,2022-08-06 23:00:00,9,38,2,1,C,Elland Road,36347.0
74917,489,2022-08-06 23:00:00,23,15,2,0,C,St. James' Park,52245.0
74918,489,2022-08-06 23:00:00,21,20,4,1,C,Tottenham Hotspur Stadium,61732.0
74913,489,2022-08-07 01:30:00,7,4,0,1,C,Goodison Park,39254.0
74916,489,2022-08-07 22:00:00,26,130,2,2,C,King Power Stadium,31794.0
74919,489,2022-08-07 22:00:00,12,131,1,2,C,Old Trafford,73711.0
74920,489,2022-08-08 00:30:00,25,11,0,2,C,London Stadium,62443.0
74922,489,2022-08-13 20:30:00,2,7,2,1,C,Villa Park,41883.0
74921,489,2022-08-13 23:00:00,1,26,4,2,C,Emirates Stadium,60033.0
74924,489,2022-08-13 23:00:00,131,23,0,0,C,American Express Stadium,31552.0
74927,489,2022-08-13 23:00:00,11,127,4,0,C,Etihad Stadium,53453.0
74929,489,2022-08-13 23:00:00,20,9,2,2,C,St. Mary's Stadium,30815.0
74930,489,2022-08-13 23:00:00,38,34,0,0,C,Molineux Stadium,31178.0
74923,489,2022-08-14 01:30:00,130,12,4,0,C,Gtech Community Stadium,17051.0
74928,489,2022-08-14 22:00:00,15,25,1,0,C,The City Ground,29281.0
74925,489,2022-08-15 00:30:00,4,21,2,2,C,Stamford Bridge,39946.0
74926,489,2022-08-16 04:00:00,10,6,1,1,C,Anfield,52970.0
74939,489,2022-08-20 20:30:00,21,38,1,0,C,Tottenham Hotspur Stadium,61298.0
74932,489,2022-08-20 23:00:00,6,2,3,1,C,Selhurst Park,22012.0
74933,489,2022-08-20 23:00:00,7,15,1,1,C,Goodison Park,39271.0
74934,489,2022-08-20 23:00:00,34,130,3,2,C,Craven Cottage,21798.0
74936,489,2022-08-20 23:00:00,26,20,1,2,C,King Power Stadium,30850.0
74931,489,2022-08-21 01:30:00,127,1,0,3,C,Vitality Stadium,10423.0
74935,489,2022-08-21 22:00:00,9,4,3,0,C,Elland Road,36372.0
74940,489,2022-08-21 22:00:00,25,131,0,2,C,London Stadium,62449.0
74938,489,2022-08-22 00:30:00,23,11,3,3,C,St. James' Park,52258.0
74937,489,2022-08-23 04:00:00,12,10,2,1,C,Old Trafford,
74949,489,2022-08-27 20:30:00,20,12,0,1,C,St. Mary's Stadium,31196.0
74943,489,2022-08-27 23:00:00,130,7,1,1,C,Gtech Community Stadium,17009.0
74944,489,2022-08-27 23:00:00,131,9,1,0,C,American Express Stadium,30953.0
74945,489,2022-08-27 23:00:00,4,26,2,1,C,Stamford Bridge,39953.0
74946,489,2022-08-27 23:00:00,10,127,9,0,C,Anfield,53328.0
74947,489,2022-08-27 23:00:00,11,6,4,2,C,Etihad Stadium,53112.0
74941,489,2022-08-28 01:30:00,1,34,2,1,C,Emirates Stadium,60164.0
74942,489,2022-08-28 22:00:00,2,25,0,1,C,Villa Park,41796.0
74950,489,2022-08-28 22:00:00,38,23,1,1,C,Molineux Stadium,31311.0
74948,489,2022-08-29 00:30:00,15,21,0,2,C,The City Ground,29296.0
74953,489,2022-08-31 03:30:00,6,130,1,1,C,Selhurst Park,25043.0
74954,489,2022-08-31 03:30:00,34,131,2,1,C,Craven Cottage,22224.0
74960,489,2022-08-31 03:45:00,20,4,2,1,C,St. Mary's Stadium,
74955,489,2022-08-31 04:00:00,9,7,1,1,C,Elland Road,36338.0
74951,489,2022-09-01 03:30:00,1,2,2,1,C,Emirates Stadium,60012.0
74952,489,2022-09-01 03:30:00,127,38,0,0,C,Vitality Stadium,10113.0
