player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Hwang Hee-chan,11,kr KOR,"FW,AM",28-338,77,1,0,0,0,1,1,0,0,24,1,0,0,0.1,0.1,0.0,0,0,16,19,84.2,1,15,0,1,0
Carlos Forbs,26,pt POR,AM,20-285,13,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,1,0,7,10,70.0,1,8,1,1,1
Matheus Cunha,10,br BRA,AM,25-216,45,0,0,0,0,3,0,0,0,39,2,1,0,0.1,0.1,0.0,2,0,19,31,61.3,3,26,4,3,1
Jørgen Strand Larsen,9,no NOR,FW,24-327,45,1,0,0,0,1,1,0,0,8,0,0,0,0.2,0.2,0.0,2,0,4,6,66.7,1,5,0,0,0
Jean-Ricner Bellegarde,27,fr FRA,AM,26-185,45,0,0,0,0,0,0,1,0,21,2,0,4,0.0,0.0,0.0,1,0,14,15,93.3,0,15,0,0,0
Gonçalo Guedes,29,pt POR,AM,28-030,45,0,0,0,0,1,0,0,0,25,0,0,1,0.0,0.0,0.1,1,0,12,16,75.0,4,12,2,2,0
João Gomes,8,br BRA,CM,23-321,90,0,0,0,0,0,0,0,0,72,5,0,5,0.0,0.0,0.0,1,0,53,61,86.9,10,43,0,0,0
André,7,br BRA,CM,23-166,68,0,0,0,0,0,0,0,0,34,2,0,0,0.0,0.0,0.0,2,1,28,30,93.3,5,20,0,1,0
Tommy Doyle,20,eng ENG,CM,23-073,22,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.1,1,0,15,20,75.0,1,13,0,0,0
Rayan Aït-Nouri,3,dz ALG,WB,23-206,90,0,2,0,0,1,0,0,0,84,3,0,3,0.1,0.1,0.3,4,2,62,73,84.9,8,50,5,2,1
Nélson Semedo,22,pt POR,"WB,CB",31-043,90,0,0,0,0,0,0,1,0,49,1,0,1,0.0,0.0,0.0,1,0,28,40,70.0,1,26,2,1,0
Craig Dawson,15,eng ENG,CB,34-237,77,0,0,0,0,1,0,0,0,52,1,0,2,0.0,0.0,0.0,1,0,37,43,86.0,1,36,0,0,0
Rodrigo Gomes,19,pt POR,WB,21-175,13,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,1,6,16.7,0,5,0,1,0
Santiago Bueno,4,uy URU,CB,26-050,90,0,0,0,0,1,0,0,0,52,2,2,2,0.0,0.0,0.0,1,1,35,40,87.5,0,25,0,0,0
Matt Doherty,2,ie IRL,CB,32-348,90,0,0,0,0,1,1,0,0,63,0,0,1,0.1,0.1,0.0,0,0,45,54,83.3,1,38,0,3,1
José Sá,1,pt POR,GK,31-347,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,17,37,45.9,0,24,0,1,1
