player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ben Brereton,11,cl CHI,FW,25-006,90,1,0,0,0,4,2,0,0,36,2,0,1,0.4,0.4,0.0,1,0,13,22,59.1,2,11,1,3,0
Cameron Archer,10,eng ENG,FW,22-278,61,0,0,0,0,1,0,0,0,14,1,0,0,0.1,0.1,0.0,1,0,7,9,77.8,2,7,0,2,1
James Mcatee,28,eng ENG,FW,21-189,25,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0
William Osula,32,dk DEN,FW,20-264,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0
Andre Brooks,35,eng ENG,CM,20-248,45,0,0,0,0,0,0,0,0,14,2,2,0,0.0,0.0,0.0,0,0,2,9,22.2,0,3,0,0,0
Vinicius Souza,21,br BRA,CM,24-312,45,0,0,0,0,1,1,0,0,26,1,0,1,0.0,0.0,0.0,2,0,20,21,95.2,1,11,0,3,2
Oliver Arblaster,24,eng ENG,CM,19-355,90,0,0,0,0,0,0,0,0,47,7,5,2,0.0,0.0,0.0,2,0,23,29,79.3,1,16,0,1,0
Gustavo Hamer,8,nl NED,CM,26-305,90,0,0,0,0,2,0,0,0,22,0,0,2,0.1,0.1,0.2,7,1,12,17,70.6,5,8,2,2,1
Ben Osborn,23,eng ENG,WB,29-263,90,0,1,0,0,0,0,0,0,53,1,1,1,0.0,0.0,0.3,2,1,35,45,77.8,3,17,0,0,0
Jayden Bogle,20,eng ENG,WB,23-272,77,1,0,0,0,1,1,0,0,27,5,0,1,0.2,0.2,0.0,0,0,9,13,69.2,0,11,2,2,1
Oliver Norwood,16,nir NIR,WB,33-012,13,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,0,10,16,62.5,1,7,0,0,0
Auston Trusty,5,us USA,CB,25-256,90,0,0,0,0,0,0,0,0,54,3,1,0,0.0,0.0,0.0,0,0,31,44,70.5,4,22,1,2,2
Anel Ahmedhodžić,15,ba BIH,CB,25-029,90,0,0,0,0,1,0,0,0,36,0,1,2,0.1,0.1,0.0,0,0,20,28,71.4,0,14,1,2,1
Mason Holgate,30,eng ENG,CB,27-185,90,0,0,0,0,0,0,1,0,36,0,2,0,0.0,0.0,0.0,0,0,22,27,81.5,1,5,0,0,0
Wes Foderingham,18,eng ENG,GK,33-101,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,23,38,60.5,0,20,0,0,0
