player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Wilfried Zaha,11,ci CIV,"FW,LM",30-066,90,0,0,0,0,2,1,0,0,28,2,0,1,0.1,0.1,0.0,2,0,9,13,69.2,0,22,1,6,3
Eberechi Eze,10,eng ENG,LW,24-200,68,0,0,0,0,1,0,1,0,26,1,1,1,0.0,0.0,0.1,1,0,13,20,65.0,1,16,1,2,1
Odsonne Édouard,22,fr FRA,FW,24-364,22,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,1,6,0,1,0
Jordan Ayew,9,gh GHA,RW,31-126,68,0,0,0,0,0,0,0,0,40,4,0,1,0.0,0.0,0.0,0,0,19,26,73.1,2,21,0,7,3
Jean-Philippe Mateta,14,fr FRA,FW,25-201,22,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,1,0
Michael Olise,7,fr FRA,"AM,RM",21-034,90,0,0,0,0,1,1,0,0,73,3,0,0,0.0,0.0,0.1,5,0,43,59,72.9,6,35,4,7,2
Jeffrey Schlupp,15,gh GHA,DM,30-023,68,0,0,0,0,1,1,0,0,26,1,1,2,0.1,0.1,0.0,0,0,14,16,87.5,2,14,0,1,0
Will Hughes,19,eng ENG,CM,27-273,22,0,0,0,0,0,0,1,0,16,0,0,0,0.0,0.0,0.0,1,0,8,15,53.3,1,7,0,0,0
Cheick Doucouré,28,ml MLI,"DM,CM",23-007,90,0,0,0,0,2,1,1,0,51,5,4,3,0.0,0.0,0.1,5,0,26,36,72.2,6,24,0,2,1
Tyrick Mitchell,3,eng ENG,LB,23-136,90,0,0,0,0,1,1,0,0,56,4,1,1,0.2,0.2,0.0,0,0,26,40,65.0,4,17,1,2,1
Marc Guéhi,6,eng ENG,CB,22-186,90,0,0,0,0,0,0,1,0,52,0,0,2,0.0,0.0,0.0,0,0,32,41,78.0,4,29,0,0,0
Joachim Andersen,16,dk DEN,CB,26-229,37,0,0,0,0,0,0,0,0,26,2,0,0,0.0,0.0,0.0,0,0,17,21,81.0,0,18,0,0,0
James Tomkins,5,eng ENG,CB,33-292,53,0,0,0,0,1,0,0,0,29,0,1,1,0.0,0.0,0.0,0,0,13,21,61.9,0,13,0,0,0
Nathaniel Clyne,17,eng ENG,RB,31-285,90,0,0,0,0,0,0,1,0,59,2,0,0,0.0,0.0,0.0,3,0,36,50,72.0,2,27,1,2,1
Vicente Guaita,13,es ESP,GK,36-005,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,18,30,60.0,1,19,0,0,0
