player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Oliver McBurnie,9,sct SCO,FW,23-088,62,0,0,0,0,0,0,1,0,20,1,1,0,0.0,0.0,0.1,2,0,8,15,53.3,4,5,2,1,1
David McGoldrick,17,ie IRL,"FW,AM,CM",31-275,28,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,9,10,90.0,3,7,0,0,0
Callum Robinson,11,ie IRL,FW,24-210,90,1,0,0,0,4,1,0,0,38,0,1,0,1.0,1.0,0.0,1,0,21,23,91.3,1,25,3,5,0
Luke Freeman,8,eng ENG,CM,27-162,78,0,0,0,0,1,0,0,0,41,2,3,1,0.0,0.0,0.0,1,0,23,28,82.1,7,25,1,2,1
Lys Mousset,22,fr FRA,FW,23-204,12,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,2,0,3,4,75.0,1,2,2,0,0
Oliver Norwood,16,nir NIR,CM,28-141,90,0,0,0,0,1,1,0,0,75,4,1,0,0.0,0.0,0.0,1,0,56,66,84.8,10,33,0,0,0
John Lundstram,7,eng ENG,"CM,RM",25-194,90,0,0,0,0,0,0,0,0,56,0,5,1,0.0,0.0,0.0,2,0,38,49,77.6,3,28,0,2,1
Enda Stevens,3,ie IRL,"WB,LB,CB",29-053,90,0,1,0,0,1,0,0,0,64,2,1,0,0.0,0.0,0.4,4,2,39,52,75.0,3,39,4,4,4
George Baldock,2,gr GRE,"WB,RB",26-175,90,0,0,0,0,0,0,0,0,41,1,0,0,0.0,0.0,0.0,1,0,24,34,70.6,3,24,3,0,0
Jack O'Connell,5,eng ENG,CB,25-155,90,0,0,0,0,0,0,0,0,63,1,3,0,0.0,0.0,0.0,0,0,44,54,81.5,6,23,1,1,0
John Egan,12,ie IRL,CB,26-315,90,0,0,0,0,0,0,0,0,61,0,0,1,0.0,0.0,0.0,0,0,43,51,84.3,1,22,0,0,0
Chris Basham,6,eng ENG,CB,31-042,83,0,0,0,0,1,0,0,0,47,1,1,3,0.0,0.0,0.4,1,0,28,36,77.8,0,17,0,0,0
Ben Osborn,23,eng ENG,"LM,LB",25-026,7,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.1,1,0,3,5,60.0,0,4,0,0,0
Dean Henderson,1,eng ENG,GK,22-172,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,21,38,55.3,0,25,0,0,0
