Possession_home,Possession_away,Passing Accuracy_home,Passing Accuracy_away,Shots on Target_home,Shots on Target_away,Saves_home,Saves_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away
45.0,55.0,67.0,72.0,18.0,42.0,40.0,0.0,17,14,4,4,12,26,519,594,15,22,9,10,33,26,20,21,0,2,8,9,21,18,88,86
