player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jamie Vardy,9,eng ENG,FW,37-359,90,0,0,0,0,1,1,0,0,14,1,0,1,0.2,0.2,0.0,1,1,6,6,100.0,0,4,0,1,0
Stephy Mavididi,10,eng ENG,LW,26-218,90,1,0,0,0,2,1,0,0,46,2,1,1,0.2,0.2,0.0,0,0,21,25,84.0,1,31,2,7,0
Jordan Ayew,18,gh GHA,RW,33-115,82,0,0,0,0,0,0,0,0,33,3,0,3,0.0,0.0,0.2,1,0,15,20,75.0,2,22,2,4,2
Facundo Buonanotte,40,ar ARG,RW,20-012,8,0,0,0,0,0,0,0,0,7,1,1,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,0,1,0
Bilal El Khannouss,11,ma MAR,AM,20-239,81,0,0,0,0,1,0,0,0,33,1,0,0,0.0,0.0,0.1,2,0,21,27,77.8,2,18,1,1,1
Patson Daka,20,zm ZAM,AM,26-087,9,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,1,4,0,0,0
Boubakary Soumaré,24,fr FRA,DM,25-312,90,0,0,0,0,0,0,1,0,58,3,2,0,0.0,0.0,0.0,0,0,44,51,86.3,2,42,1,2,2
Harry Winks,8,eng ENG,DM,28-337,90,0,0,0,0,0,0,0,0,59,3,1,1,0.0,0.0,0.0,1,0,48,53,90.6,7,39,1,1,0
Luke Thomas,33,eng ENG,LB,23-208,89,0,0,0,0,0,0,0,0,63,3,2,1,0.0,0.0,0.0,0,0,45,52,86.5,4,29,0,0,0
Bobby De Cordova-Reid,14,jm JAM,RB,31-337,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,2,1,0,0
Jannik Vestergaard,23,dk DEN,CB,32-154,61,0,0,0,0,0,0,0,0,54,2,1,0,0.0,0.0,0.0,0,0,44,47,93.6,0,37,0,0,0
Wout Faes,3,be BEL,CB,26-276,29,0,0,0,0,0,0,0,0,17,1,1,0,0.0,0.0,0.0,0,0,16,16,100.0,0,11,0,0,0
Conor Coady,4,eng ENG,CB,31-314,81,0,0,0,0,0,0,0,0,42,0,1,3,0.0,0.0,0.0,0,0,31,36,86.1,1,27,0,0,0
Caleb Okoli,5,it ITA,CB,23-175,9,0,0,0,0,0,0,0,0,12,2,0,1,0.0,0.0,0.0,0,0,7,9,77.8,1,3,0,0,0
James Justin,2,eng ENG,"RB,LB",26-316,90,0,0,0,0,0,0,0,0,58,0,1,0,0.0,0.0,0.0,0,0,31,47,66.0,3,20,2,1,0
Jakub Stolarczyk,41,pl POL,GK,24-016,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,18,29,62.1,1,23,0,0,0
