player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
William Osula,32,dk DEN,FW,20-127,52,0,0,0,0,1,0,1,0,12,0,0,0,0.1,0.1,0.0,0,0,1,6,16.7,0,4,1,0,0
Anis Ben Slimane,25,tn TUN,LM,22-268,38,0,0,0,0,3,2,0,0,24,1,0,0,0.5,0.5,0.1,3,0,9,15,60.0,1,11,1,4,2
Cameron Archer,10,eng ENG,"LM,FW",22-141,90,0,0,0,0,2,1,0,0,38,1,0,2,0.2,0.2,0.4,4,0,12,18,66.7,2,25,3,5,3
Andre Brooks,35,eng ENG,CM,20-111,72,0,0,0,0,0,0,0,0,28,0,2,0,0.0,0.0,0.0,0,0,13,17,76.5,2,16,1,3,1
Max Lowe,3,eng ENG,LB,26-212,18,0,0,0,0,0,0,0,0,20,2,0,0,0.0,0.0,0.0,0,0,10,14,71.4,0,6,1,2,1
Gustavo Hamer,8,nl NED,CM,26-168,90,0,1,0,0,1,0,0,0,58,2,0,1,0.0,0.0,0.1,3,1,34,47,72.3,9,18,1,0,0
James Mcatee,28,eng ENG,RM,21-052,80,1,0,0,0,1,1,0,0,41,1,1,2,0.0,0.0,0.0,1,0,17,22,77.3,4,25,4,9,1
Sydie Peck,42,eng ENG,RM,19-087,10,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Vinicius Souza,21,br BRA,"DM,CM",24-175,90,0,0,0,0,0,0,0,0,48,1,0,1,0.0,0.0,0.0,1,0,33,40,82.5,3,26,1,0,0
Auston Trusty,5,us USA,"LB,CB",25-119,90,0,0,0,0,1,0,1,0,44,1,1,0,0.0,0.0,0.0,0,0,24,32,75.0,2,14,1,0,0
Jack Robinson,19,eng ENG,CB,30-099,90,0,0,0,0,0,0,1,0,49,0,0,2,0.0,0.0,0.0,1,0,34,41,82.9,2,22,0,0,0
Anel Ahmedhodžić,15,ba BIH,CB,24-258,90,0,0,0,0,0,0,0,0,63,4,1,2,0.0,0.0,0.0,2,0,27,40,67.5,2,17,0,0,0
Jayden Bogle,20,eng ENG,RB,23-135,90,0,0,0,0,0,0,1,0,69,1,3,3,0.0,0.0,0.0,0,0,34,51,66.7,2,25,3,0,0
Wes Foderingham,18,eng ENG,GK,32-329,90,0,0,0,0,0,0,1,0,32,0,0,0,0.0,0.0,0.0,0,0,18,32,56.3,0,19,0,0,0
