player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Carlton Morris,9,eng ENG,FW,28-126,90,0,0,0,0,1,1,0,0,33,0,0,2,0.1,0.1,0.0,0,0,19,25,76.0,0,15,0,2,1
Tahith Chong,14,nl NED,"AM,LW",24-138,70,0,0,0,0,2,0,0,0,36,1,0,1,0.2,0.2,0.0,0,0,20,26,76.9,5,26,3,4,1
Andros Townsend,30,eng ENG,RW,32-279,20,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,4,1,0,0
Jordan Clark,18,eng ENG,"AM,RW,LW",30-211,80,0,0,0,0,1,0,0,0,38,0,0,1,0.0,0.0,0.0,2,0,18,31,58.1,5,26,1,3,2
Pelly Ruddock Mpanzu,17,cd COD,LW,30-278,10,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,1,6,0,0,0
Ross Barkley,6,eng ENG,CM,30-137,90,0,0,0,0,0,0,0,0,74,2,1,1,0.0,0.0,0.0,1,0,52,61,85.2,7,43,2,4,2
Albert Sambi Lokonga,28,be BEL,"CM,RM",24-181,70,0,0,0,0,0,0,0,0,50,1,0,0,0.0,0.0,0.0,2,0,37,43,86.0,2,22,3,3,2
Daiki Hashioka,27,jp JPN,RB,24-339,20,0,0,0,0,0,0,0,0,8,1,1,0,0.0,0.0,0.0,0,0,4,5,80.0,0,4,0,1,1
Alfie Doughty,45,eng ENG,"LB,WB",24-121,90,0,0,0,0,1,1,1,0,66,5,1,0,0.0,0.0,0.0,2,0,35,53,66.0,6,31,3,5,2
Issa Kaboré,12,bf BFA,WB,22-344,34,0,0,0,0,0,0,0,0,27,1,0,1,0.0,0.0,0.1,1,0,11,22,50.0,1,10,0,0,0
Fred Onyedinma,32,eng ENG,"LM,RB,WB",27-148,56,0,0,0,0,0,0,0,0,21,2,0,0,0.0,0.0,0.0,0,0,10,13,76.9,0,8,4,3,1
Gabriel Osho,2,ng NGA,CB,25-250,90,0,0,0,0,0,0,0,0,48,2,2,0,0.0,0.0,0.1,1,0,29,36,80.6,2,28,0,0,0
Teden Mengi,15,eng ENG,CB,21-356,90,0,0,0,0,0,0,0,0,53,0,2,3,0.0,0.0,0.0,0,0,32,39,82.1,3,26,1,0,0
Reece Burke,16,eng ENG,CB,27-231,45,0,0,0,0,0,0,0,0,26,2,0,0,0.0,0.0,0.0,1,0,15,19,78.9,3,10,1,0,0
Luke Berry,8,eng ENG,"RM,LM",31-283,45,1,0,0,0,1,1,0,0,13,1,0,0,0.3,0.3,0.0,1,1,7,10,70.0,0,5,0,1,1
Thomas Kaminski,24,be BEL,GK,31-180,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,24,40,60.0,0,22,0,0,0
