player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Alexander Isak,14,se SWE,"FW,LW",23-346,73,0,0,0,0,4,0,0,0,25,0,0,0,0.4,0.4,0.0,2,0,11,16,68.8,2,19,3,6,5
Harvey Barnes,15,eng ENG,LW,25-267,17,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,1,1,0
Anthony Gordon,10,eng ENG,"LW,RW",22-190,90,0,0,0,0,1,0,1,0,38,3,0,1,0.2,0.2,0.1,2,0,27,30,90.0,1,23,3,2,1
Miguel Almirón,24,py PAR,RW,29-204,57,0,0,0,0,0,0,0,0,33,0,1,1,0.0,0.0,0.0,0,0,21,28,75.0,0,19,2,1,1
Elliot Anderson,32,eng ENG,LM,20-300,33,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.2,1,0,7,7,100.0,0,8,1,1,0
Joelinton,7,br BRA,LM,27-019,57,0,0,0,0,1,0,0,0,29,2,0,0,0.1,0.1,0.0,1,0,17,21,81.0,1,19,1,3,2
Callum Wilson,9,eng ENG,FW,31-187,33,1,0,0,0,1,1,0,0,10,0,0,0,0.4,0.4,0.0,2,1,5,5,100.0,0,4,0,1,1
Bruno Guimarães,39,br BRA,CM,25-290,90,0,0,0,0,0,0,0,0,61,3,0,1,0.0,0.0,0.2,2,0,48,53,90.6,9,44,1,4,1
Sandro Tonali,8,it ITA,RM,23-117,57,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.3,2,0,19,24,79.2,2,14,2,1,1
Sean Longstaff,36,eng ENG,RM,25-307,33,0,1,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.5,2,1,12,16,75.0,5,12,1,1,1
Matt Targett,13,eng ENG,LB,27-349,73,0,0,0,0,0,0,1,0,44,2,0,1,0.0,0.0,0.0,1,0,29,34,85.3,2,28,1,2,0
Jamaal Lascelles,6,eng ENG,CB,29-295,17,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,13,16,81.3,0,14,0,0,0
Dan Burn,33,eng ENG,"CB,LB",31-116,90,0,0,0,0,0,0,1,0,48,0,0,3,0.0,0.0,0.0,0,0,37,42,88.1,1,27,0,0,0
Fabian Schär,5,ch SUI,CB,31-256,90,0,0,0,0,1,1,1,0,83,4,1,2,0.0,0.0,0.0,0,0,59,71,83.1,5,58,0,0,0
Kieran Trippier,2,eng ENG,RB,32-348,90,0,0,0,0,0,0,0,0,82,3,1,2,0.0,0.0,0.0,2,0,60,75,80.0,5,36,1,0,0
Nick Pope,22,eng ENG,GK,31-136,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,24,29,82.8,0,17,0,0,0
