player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Dominic Calvert-Lewin,9,eng ENG,"FW,AM",22-160,90,0,0,0,0,1,0,1,0,28,0,0,0,0.4,0.4,0.0,0,0,11,17,64.7,4,16,2,2,1
Bernard,20,br BRA,LW,26-349,61,0,0,0,0,0,0,0,0,26,2,0,0,0.0,0.0,0.0,0,0,13,22,59.1,1,23,2,0,0
Moise Kean,27,it ITA,FW,19-176,29,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.4,1,0,6,6,100.0,0,7,1,2,1
Richarlison,7,br BRA,RW,22-105,77,0,0,0,0,1,0,0,0,47,3,1,1,0.0,0.0,0.0,2,0,21,33,63.6,7,25,3,3,3
Theo Walcott,11,eng ENG,RW,30-160,13,0,0,0,0,1,0,0,0,8,0,0,1,0.4,0.4,0.0,0,0,3,6,50.0,0,6,0,0,0
Gylfi Sigurðsson,10,is ISL,AM,29-349,60,0,0,0,0,1,0,0,0,33,0,0,0,0.0,0.0,0.0,2,0,23,28,82.1,7,29,2,2,2
Alex Iwobi,17,ng NGA,LW,23-112,30,0,0,0,0,2,1,0,0,22,0,0,0,0.1,0.1,0.0,3,0,17,19,89.5,4,19,0,3,3
André Gomes,21,pt POR,DM,26-024,90,0,0,0,0,1,0,1,0,91,0,0,0,0.0,0.0,0.0,3,0,68,86,79.1,9,75,1,2,2
Morgan Schneiderlin,18,fr FRA,DM,29-288,90,0,0,0,0,1,0,0,0,87,5,1,0,0.0,0.0,0.0,2,0,67,77,87.0,8,54,0,0,0
Lucas Digne,12,fr FRA,LB,26-034,90,0,0,0,0,2,0,0,0,82,3,0,2,0.1,0.1,0.2,6,0,53,72,73.6,9,45,3,0,0
Yerry Mina,13,co COL,CB,24-334,90,0,0,0,0,2,0,0,0,82,0,2,2,0.1,0.1,0.0,0,0,62,74,83.8,6,52,1,0,0
Michael Keane,5,eng ENG,CB,26-224,90,0,0,0,0,0,0,0,0,65,1,0,0,0.0,0.0,0.1,2,0,47,58,81.0,5,42,1,0,0
Séamus Coleman,23,ie IRL,RB,30-316,90,0,0,0,0,0,0,1,0,79,1,1,0,0.0,0.0,0.4,2,0,55,72,76.4,4,34,0,1,1
Jordan Pickford,1,eng ENG,GK,25-169,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,26,32,81.3,0,22,0,0,0
