player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Nathan Redmond,22,eng ENG,FW,25-233,90,0,0,0,0,2,1,0,0,44,2,1,0,0.2,0.2,0.0,2,0,21,29,72.4,2,21,4,6,5
Danny Ings,9,eng ENG,"LM,FW",27-094,45,0,0,0,0,1,0,0,0,22,1,0,4,0.0,0.0,0.0,2,0,6,10,60.0,0,10,1,4,1
Jack Stephens,5,eng ENG,RB,25-271,45,0,0,0,0,0,0,0,0,33,3,3,2,0.0,0.0,0.0,0,0,11,22,50.0,1,13,0,1,1
Pierre Højbjerg,23,dk DEN,"LM,CM",24-081,90,0,0,0,0,0,0,0,0,38,0,1,3,0.0,0.0,0.2,3,0,24,30,80.0,4,23,1,4,3
Oriol Romeu,14,es ESP,CM,28-031,90,0,0,0,0,0,0,0,0,40,2,3,3,0.0,0.0,0.0,0,0,23,32,71.9,2,15,0,1,1
James Ward-Prowse,16,eng ENG,"CM,RM,WB",24-358,90,0,0,0,0,2,1,0,0,50,3,5,3,0.1,0.1,0.0,2,0,22,31,71.0,2,21,0,2,2
Ryan Bertrand,21,eng ENG,WB,30-081,11,0,0,0,0,0,0,0,1,7,1,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,4,0,0,0
Yan Valery,43,tn TUN,"LB,RM,WB",20-245,69,0,0,0,0,1,1,0,0,43,2,0,0,0.1,0.1,0.0,0,0,12,30,40.0,1,18,3,6,4
Stuart Armstrong,17,sct SCO,RM,27-209,21,0,0,0,0,0,0,0,0,13,0,1,1,0.0,0.0,0.0,0,0,8,10,80.0,1,7,1,0,0
Jannik Vestergaard,4,dk DEN,CB,27-083,45,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,0,0,8,15,53.3,1,6,0,0,0
Kevin Danso,38,at AUT,LB,21-036,45,0,0,0,0,0,0,0,0,24,0,0,2,0.0,0.0,0.0,1,0,12,17,70.6,1,10,0,0,0
Maya Yoshida,3,jp JPN,CB,31-062,90,0,0,0,0,0,0,0,0,37,1,1,1,0.0,0.0,0.0,0,0,17,27,63.0,1,18,0,1,1
Jan Bednarek,35,pl POL,CB,23-196,90,0,0,0,0,0,0,0,0,38,4,2,1,0.0,0.0,0.0,0,0,16,25,64.0,2,9,0,1,1
Angus Gunn,28,sct SCO,GK,23-276,90,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,0,0,4,21,19.0,0,11,0,0,0
