player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Yoane Wissa,11,cd COD,FW,27-028,90,0,0,0,0,2,0,0,0,20,1,1,1,0.4,0.4,0.2,3,1,8,11,72.7,0,8,1,1,0
Keane Lewis-Potter,23,eng ENG,LW,22-221,74,0,0,0,0,1,0,0,0,46,1,1,0,0.0,0.0,0.0,0,0,26,35,74.3,3,36,4,5,2
Neal Maupay,7,fr FRA,FW,27-048,16,0,0,0,0,3,1,0,0,15,0,0,1,0.3,0.3,0.0,3,0,7,10,70.0,0,10,0,1,0
Bryan Mbeumo,19,cm CMR,"RW,WB",24-055,90,0,0,0,0,2,0,0,0,73,0,0,1,0.2,0.2,0.3,7,0,53,65,81.5,6,48,3,4,3
Vitaly Janelt,27,de GER,"LM,CM,DM",25-144,88,0,0,0,0,1,0,0,0,56,2,0,2,0.0,0.0,0.2,3,0,45,51,88.2,4,41,0,0,0
Michael Olakigbe,37,eng ENG,WB,19-159,2,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0.0,0,0,4,6,66.7,0,7,1,1,0
Christian Nørgaard,6,dk DEN,"CM,DM",29-205,90,1,0,0,0,4,1,0,0,83,0,1,2,0.5,0.5,0.1,3,0,57,73,78.1,7,56,0,0,0
Mathias Jensen,8,dk DEN,RM,27-273,68,0,1,0,0,0,0,0,0,42,2,1,0,0.0,0.0,0.3,3,1,20,31,64.5,5,22,0,0,0
Frank Onyeka,15,ng NGA,"CM,AM",25-273,22,0,0,0,0,1,0,1,0,16,1,0,0,0.0,0.0,0.2,2,0,12,14,85.7,2,12,1,0,0
Aaron Hickey,2,sct SCO,LB,21-113,68,0,0,0,0,0,0,1,0,33,1,0,1,0.0,0.0,0.0,0,0,21,25,84.0,3,21,1,1,0
Saman Ghoddos,14,ir IRN,"CM,WB,RB",30-025,22,0,0,0,0,0,0,0,0,26,1,0,1,0.0,0.0,0.0,2,0,18,22,81.8,3,17,2,0,0
Ethan Pinnock,5,jm JAM,"CB,LB",30-125,90,0,0,0,0,2,1,0,0,95,0,1,1,0.1,0.1,0.0,2,0,80,88,90.9,10,68,4,0,0
Nathan Collins,22,ie IRL,CB,22-154,90,0,0,0,0,0,0,0,0,94,0,4,0,0.0,0.0,0.0,1,0,76,85,89.4,9,77,0,0,0
Kristoffer Ajer,20,no NOR,"RB,CB",25-167,88,0,0,0,0,1,0,0,0,74,2,1,0,0.1,0.1,0.0,0,0,51,66,77.3,3,53,4,0,0
Mads Roerslev,30,dk DEN,CB,24-099,2,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.1,2,0,12,18,66.7,1,15,1,0,0
Mark Flekken,1,nl NED,GK,30-110,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,35,37,94.6,0,30,0,0,0
