player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jesé,11,es ESP,FW,25-014,62,0,0,0,0,0,0,0,0,18,1,0,1,0.0,0.0,0.0,0,0,8,11,72.7,0,14,1,2,1
Peter Crouch,25,eng ENG,FW,37-041,28,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.0,1,0,4,8,50.0,0,5,0,0,0
Eric Maxim Choupo-Moting,10,cm CMR,"LW,LM",28-354,90,0,0,0,0,0,0,0,0,35,2,0,3,0.0,0.0,0.3,1,0,12,23,52.2,1,16,0,2,0
Xherdan Shaqiri,22,ch SUI,"RW,RM",26-153,90,0,0,0,0,0,0,0,0,21,1,1,0,0.0,0.0,0.1,2,0,10,18,55.6,4,16,2,3,3
Badou Ndiaye,27,sn SEN,"LM,CM",27-136,90,0,0,0,0,1,0,0,0,35,4,1,2,0.1,0.1,0.0,0,0,19,23,82.6,1,15,0,1,1
Geoff Cameron,20,us USA,CM,32-244,87,0,0,0,0,0,0,0,0,32,0,2,3,0.0,0.0,0.0,0,0,14,21,66.7,3,14,0,2,1
Ramadan Sobhi,32,eg EGY,FW,21-048,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,1,1,1,1
Joe Allen,4,wls WAL,"RM,CM",27-363,90,0,0,0,0,0,0,1,0,31,2,2,0,0.0,0.0,0.0,1,0,18,24,75.0,1,16,1,0,0
Kostas Stafylidis,21,gr GRE,LB,24-100,90,0,0,0,0,1,0,0,0,55,3,1,4,0.0,0.0,0.0,0,0,27,44,61.4,0,22,0,0,0
Bruno Martins Indi,15,nl NED,CB,26-032,90,0,0,0,0,1,0,0,0,24,1,0,0,0.3,0.3,0.0,1,0,15,19,78.9,0,11,0,0,0
Kurt Zouma,6,fr FRA,CB,23-136,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,18,23,78.3,0,12,0,1,0
Moritz Bauer,2,at AUT,RB,26-046,90,0,0,0,0,0,0,0,0,39,5,2,1,0.0,0.0,0.0,0,0,19,26,73.1,1,10,1,3,2
Jack Butland,1,eng ENG,GK,25-002,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,16,41,39.0,0,12,0,0,0
