player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Raúl Jiménez,9,mx MEX,FW,29-173,90,1,0,0,0,6,2,0,0,46,0,2,2,0.3,0.3,0.1,4,0,30,35,85.7,4,25,2,2,1
Daniel Podence,10,pt POR,LW,25-004,67,0,0,0,0,3,1,0,0,47,0,1,0,0.1,0.1,0.1,3,0,28,39,71.8,2,32,1,7,5
Adama Traoré,37,es ESP,LW,24-274,23,0,0,0,0,0,0,0,0,12,1,0,1,0.0,0.0,0.0,1,0,5,9,55.6,0,11,4,0,0
Pedro Neto,7,pt POR,RW,20-230,90,0,0,0,0,4,0,0,0,74,1,1,1,0.2,0.2,0.1,8,2,52,64,81.3,3,58,6,7,4
Romain Saïss,27,ma MAR,LM,30-213,67,0,0,0,0,0,0,0,0,81,2,1,1,0.0,0.0,0.0,1,0,61,73,83.6,8,57,4,0,0
Fernando Marçal,5,br BRA,LM,31-249,23,0,0,0,0,1,0,0,0,21,0,0,0,0.0,0.0,0.1,1,0,14,17,82.4,1,16,1,1,1
Rúben Neves,8,pt POR,CM,23-226,82,0,0,0,0,2,0,0,0,102,2,1,0,0.0,0.0,0.1,3,0,83,91,91.2,8,76,2,1,0
João Moutinho,28,pt POR,CM,34-047,8,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,5,0,0,0
Leander Dendoncker,32,be BEL,CM,25-193,90,0,0,0,0,0,0,0,0,54,1,0,2,0.0,0.0,0.0,3,0,48,49,98.0,7,34,0,0,0
Nélson Semedo,22,pt POR,RM,26-344,90,0,0,0,0,0,0,0,0,94,2,1,0,0.0,0.0,0.1,4,0,70,81,86.4,8,68,7,10,5
Max Kilman,49,eng ENG,CB,23-155,90,0,0,0,0,0,0,0,0,96,1,0,1,0.0,0.0,0.0,1,0,87,89,97.8,7,71,3,1,0
Conor Coady,16,eng ENG,CB,27-243,90,0,0,0,0,0,0,0,0,101,0,1,1,0.0,0.0,0.0,0,0,93,98,94.9,5,79,0,0,0
Willy Boly,15,ci CIV,CB,29-265,90,0,0,0,0,0,0,0,0,85,1,0,1,0.0,0.0,0.0,0,0,73,79,92.4,6,67,0,0,0
Rui Patrício,11,pt POR,GK,32-253,90,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,14,15,93.3,0,10,0,0,0
