home_team_goal_count,away_team_goal_count,date,home_team,away_team,home_winrate_recent,away_winrate_recent,recent_count,home_result,away_result,home_Pre-Match PPG (Home),home_ppg,home_team_goal_count_half_time,home_team_corner_count,home_team_yellow_cards,home_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,home_team_shots,home_team_shots_on_target,home_team_shots_off_target,home_team_fouls,home_team_possession,home_Home Team Pre-Match xG,home_team_a_xg,home_goal_0_9,home_goal_10_19,home_goal_20_29,home_goal_30_39,home_goal_40_49,home_goal_50_59,home_goal_60_69,home_goal_70_79,home_goal_80_89,home_goal_90_99,home_goal_100_plus,home_att_age,home_att_minutes,home_att_goals,home_att_assists,home_att_pens_made,home_att_pens_att,home_att_shots,home_att_shots_on_target,home_att_cards_yellow,home_att_cards_red,home_att_touches,home_att_tackles,home_att_interceptions,home_att_blocks,home_att_xg,home_att_npxg,home_att_xg_assist,home_att_sca,home_att_gca,home_att_passes_completed,home_att_passes,home_att_passes_pct,home_att_progressive_passes,home_att_carries,home_att_progressive_carries,home_att_take_ons,home_att_take_ons_won,home_def_age,home_def_minutes,home_def_goals,home_def_assists,home_def_pens_made,home_def_pens_att,home_def_shots,home_def_shots_on_target,home_def_cards_yellow,home_def_cards_red,home_def_touches,home_def_tackles,home_def_interceptions,home_def_blocks,home_def_xg,home_def_npxg,home_def_xg_assist,home_def_sca,home_def_gca,home_def_passes_completed,home_def_passes,home_def_passes_pct,home_def_progressive_passes,home_def_carries,home_def_progressive_carries,home_def_take_ons,home_def_take_ons_won,home_gk_age,home_gk_minutes,home_gk_goals,home_gk_assists,home_gk_pens_made,home_gk_pens_att,home_gk_shots,home_gk_shots_on_target,home_gk_cards_yellow,home_gk_cards_red,home_gk_touches,home_gk_tackles,home_gk_interceptions,home_gk_blocks,home_gk_xg,home_gk_npxg,home_gk_xg_assist,home_gk_sca,home_gk_gca,home_gk_passes_completed,home_gk_passes,home_gk_passes_pct,home_gk_progressive_passes,home_gk_carries,home_gk_progressive_carries,home_gk_take_ons,home_gk_take_ons_won,home_mid_age,home_mid_minutes,home_mid_goals,home_mid_assists,home_mid_pens_made,home_mid_pens_att,home_mid_shots,home_mid_shots_on_target,home_mid_cards_yellow,home_mid_cards_red,home_mid_touches,home_mid_tackles,home_mid_interceptions,home_mid_blocks,home_mid_xg,home_mid_npxg,home_mid_xg_assist,home_mid_sca,home_mid_gca,home_mid_passes_completed,home_mid_passes,home_mid_passes_pct,home_mid_progressive_passes,home_mid_carries,home_mid_progressive_carries,home_mid_take_ons,home_mid_take_ons_won,home_age,home_minutes,home_gk_shots_on_target_against,home_gk_saves,home_gk_save_pct,home_gk_psxg,home_gk_passes_completed_launched,home_gk_passes_launched,home_gk_passes_pct_launched,home_gk_passes.1,home_gk_passes_throws,home_gk_pct_passes_launched,home_gk_passes_length_avg,home_gk_goal_kicks,home_gk_pct_goal_kicks_launched,home_gk_goal_kick_length_avg,home_gk_crosses,home_gk_crosses_stopped,home_gk_crosses_stopped_pct,home_gk_def_actions_outside_pen_area,home_gk_avg_distance_def_actions,away_Pre-Match PPG (Away),away_ppg,away_team_goal_count_half_time,away_team_corner_count,away_team_yellow_cards,away_team_red_cards,away_team_first_half_cards,away_team_second_half_cards,away_team_shots,away_team_shots_on_target,away_team_shots_off_target,away_team_fouls,away_team_possession,away_Away Team Pre-Match xG,away_team_b_xg,away_goal_0_9,away_goal_10_19,away_goal_20_29,away_goal_30_39,away_goal_40_49,away_goal_50_59,away_goal_60_69,away_goal_70_79,away_goal_80_89,away_goal_90_99,away_goal_100_plus,away_att_age,away_att_minutes,away_att_goals,away_att_assists,away_att_pens_made,away_att_pens_att,away_att_shots,away_att_shots_on_target,away_att_cards_yellow,away_att_cards_red,away_att_touches,away_att_tackles,away_att_interceptions,away_att_blocks,away_att_xg,away_att_npxg,away_att_xg_assist,away_att_sca,away_att_gca,away_att_passes_completed,away_att_passes,away_att_passes_pct,away_att_progressive_passes,away_att_carries,away_att_progressive_carries,away_att_take_ons,away_att_take_ons_won,away_def_age,away_def_minutes,away_def_goals,away_def_assists,away_def_pens_made,away_def_pens_att,away_def_shots,away_def_shots_on_target,away_def_cards_yellow,away_def_cards_red,away_def_touches,away_def_tackles,away_def_interceptions,away_def_blocks,away_def_xg,away_def_npxg,away_def_xg_assist,away_def_sca,away_def_gca,away_def_passes_completed,away_def_passes,away_def_passes_pct,away_def_progressive_passes,away_def_carries,away_def_progressive_carries,away_def_take_ons,away_def_take_ons_won,away_gk_age,away_gk_minutes,away_gk_goals,away_gk_assists,away_gk_pens_made,away_gk_pens_att,away_gk_shots,away_gk_shots_on_target,away_gk_cards_yellow,away_gk_cards_red,away_gk_touches,away_gk_tackles,away_gk_interceptions,away_gk_blocks,away_gk_xg,away_gk_npxg,away_gk_xg_assist,away_gk_sca,away_gk_gca,away_gk_passes_completed,away_gk_passes,away_gk_passes_pct,away_gk_progressive_passes,away_gk_carries,away_gk_progressive_carries,away_gk_take_ons,away_gk_take_ons_won,away_mid_age,away_mid_minutes,away_mid_goals,away_mid_assists,away_mid_pens_made,away_mid_pens_att,away_mid_shots,away_mid_shots_on_target,away_mid_cards_yellow,away_mid_cards_red,away_mid_touches,away_mid_tackles,away_mid_interceptions,away_mid_blocks,away_mid_xg,away_mid_npxg,away_mid_xg_assist,away_mid_sca,away_mid_gca,away_mid_passes_completed,away_mid_passes,away_mid_passes_pct,away_mid_progressive_passes,away_mid_carries,away_mid_progressive_carries,away_mid_take_ons,away_mid_take_ons_won,away_age,away_minutes,away_gk_shots_on_target_against,away_gk_saves,away_gk_save_pct,away_gk_psxg,away_gk_passes_completed_launched,away_gk_passes_launched,away_gk_passes_pct_launched,away_gk_passes.1,away_gk_passes_throws,away_gk_pct_passes_launched,away_gk_passes_length_avg,away_gk_goal_kicks,away_gk_pct_goal_kicks_launched,away_gk_goal_kick_length_avg,away_gk_crosses,away_gk_crosses_stopped,away_gk_crosses_stopped_pct,away_gk_def_actions_outside_pen_area,away_gk_avg_distance_def_actions
3,0,2023-08-25 19:00:00,Chelsea,Luton Town,0.5,0.5,0,win,lose,0.0,1.95,1.0,4.0,3.0,0.0,2.0,1.0,12.0,5.0,4.0,5.0,65.0,0.0,1.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,54.0,0.0,0.0,0.0,0.0,0.8,0.4,0.4,0.0,28.4,0.8,0.0,0.4,0.1,0.1,0.02,1.4,0.2,17.6,22.4,70.67999999999999,1.8,20.6,2.4,2.2,0.8,25.33333333333333,74.83333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,81.66666666666667,1.0,0.6666666666666666,0.8333333333333334,0.1333333333333333,0.1333333333333333,0.1833333333333333,1.3333333333333333,0.1666666666666666,63.0,72.5,84.43333333333334,4.666666666666667,59.66666666666666,1.5,0.6666666666666666,0.5,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,35.0,82.9,0.0,26.0,0.0,0.0,0.0,21.33333333333333,60.333333333333336,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,64.66666666666667,1.0,1.0,2.333333333333333,0.0333333333333333,0.0333333333333333,0.0666666666666666,1.3333333333333333,0.0,50.0,57.66666666666666,91.33333333333331,6.666666666666667,48.0,0.3333333333333333,1.3333333333333333,1.0,25.0,90.0,1.0,0.0,0.0,0.8,4.0,9.0,44.4,29.0,5.0,17.2,25.2,6.0,66.7,41.5,9.0,2.0,22.2,3.0,18.8,0.0,0.53,0.0,7.0,2.0,0.0,0.0,2.0,10.0,4.0,4.0,8.0,29.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.666666666666668,60.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0.0,23.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4000000000000001,0.1333333333333333,0.0,1.6666666666666667,0.3333333333333333,10.0,16.666666666666668,57.833333333333336,3.0,10.333333333333334,1.3333333333333333,1.3333333333333333,0.3333333333333333,25.142857142857142,64.28571428571429,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.2857142857142857,0.0,26.857142857142858,1.2857142857142858,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0571428571428571,1.0,0.0,12.714285714285714,18.142857142857142,79.02857142857144,2.0,12.0,1.1428571428571428,0.8571428571428571,0.0,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,37.0,56.8,0.0,22.0,0.0,0.0,0.0,28.2,54.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,19.2,1.4,0.4,0.6,0.06,0.06,0.04,0.8,0.0,9.8,12.4,74.15,0.8,10.4,0.2,0.2,0.0,30.0,90.0,12.0,8.0,75.0,4.9,11.0,26.0,42.3,25.0,6.0,72.0,45.0,11.0,72.7,49.8,18.0,0.0,0.0,0.0,8.0
0,2,2023-08-26 11:30:00,AFC Bournemouth,Tottenham Hotspur,0.3333333333333333,0.6666666666666667,3,lose,win,0.0,1.42,0.0,10.0,1.0,0.0,0.0,1.0,16.0,6.0,7.0,8.0,63.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.714285714285715,51.42857142857143,0.1428571428571428,0.0,0.0,0.0,1.5714285714285714,0.7142857142857143,0.0,0.0,25.857142857142858,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.1857142857142857,0.1857142857142857,0.0142857142857142,1.2857142857142858,0.2857142857142857,12.571428571428571,17.285714285714285,73.84285714285714,2.2857142857142856,17.714285714285715,1.0,1.4285714285714286,0.5714285714285714,22.33333333333333,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,53.333333333333336,1.1666666666666667,0.5,0.6666666666666666,0.0,0.0,0.0166666666666666,1.5,0.0,38.5,47.0,83.23333333333333,2.833333333333333,33.0,0.8333333333333334,1.1666666666666667,0.5,34.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,44.0,72.7,0.0,27.0,0.0,0.0,0.0,27.5,90.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,73.5,2.0,1.0,3.5,0.05,0.05,0.0,3.0,0.0,49.5,59.5,83.85,4.5,39.5,0.5,3.5,1.5,34.0,90.0,2.0,1.0,50.0,0.7,5.0,17.0,29.4,36.0,5.0,36.1,35.1,8.0,50.0,41.9,7.0,0.0,0.0,0.0,11.7,0.0,1.42,2.0,6.0,4.0,0.0,4.0,0.0,19.0,7.0,6.0,13.0,70.0,0.0,1.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,72.0,0.0,0.4,0.0,0.0,1.8,0.6,0.2,0.0,48.0,1.2,0.4,0.0,0.08,0.08,0.22,3.6,0.6,32.4,41.2,76.76,3.8,37.2,2.2,2.6,1.6,23.6,72.0,0.4,0.0,0.0,0.0,1.0,0.4,0.2,0.0,78.0,1.2,0.8,0.8,0.1399999999999999,0.1399999999999999,0.0,1.2,0.2,62.6,68.6,93.02,3.8,59.4,2.6,1.8,0.6,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0,64.5,0.0,25.0,0.0,0.0,0.0,22.666666666666668,60.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,66.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0333333333333333,0.0333333333333333,0.0,1.0,0.0,54.333333333333336,58.0,95.7,4.333333333333333,52.0,1.3333333333333333,2.0,1.6666666666666667,26.0,90.0,6.0,4.0,83.3,1.7,2.0,11.0,18.2,29.0,4.0,37.9,33.2,2.0,0.0,14.5,11.0,2.0,18.2,7.0,21.1
3,2,2023-08-26 14:00:00,Manchester United,Nottingham Forest,1.0,0.0,2,win,lose,0.0,1.74,0.0,8.0,2.0,0.0,2.0,0.0,16.0,4.0,4.0,15.0,51.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.5,45.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,18.0,0.5,0.0,1.0,0.2,0.2,0.0,0.5,0.0,7.5,8.5,93.35,1.0,12.5,1.0,4.5,2.0,27.4,72.0,0.2,0.2,0.0,0.0,0.4,0.2,0.4,0.0,52.6,1.4,0.8,1.6,0.2,0.2,0.2,1.4,0.2,36.6,42.0,85.88,3.6,29.8,0.8,1.0,0.8,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,43.0,72.1,0.0,30.0,0.0,0.0,0.0,25.0,56.25,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,37.125,1.25,0.5,1.375,0.0875,0.0875,0.15,2.375,0.125,21.625,29.0,71.8125,3.75,22.0,2.0,1.0,0.375,27.0,90.0,6.0,6.0,100.0,0.8,2.0,12.0,16.7,37.0,5.0,27.0,32.3,6.0,33.3,29.7,21.0,1.0,4.8,2.0,18.5,0.0,0.84,0.0,3.0,2.0,0.0,1.0,1.0,7.0,3.0,3.0,12.0,22.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.166666666666668,45.16666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.5,0.1666666666666666,0.0,0.0,15.166666666666666,0.8333333333333334,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.1333333333333333,0.8333333333333334,0.3333333333333333,5.666666666666667,9.0,57.43333333333334,1.0,8.333333333333334,1.0,1.8333333333333333,0.8333333333333334,28.0,89.66666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,32.0,1.6666666666666667,1.0,0.6666666666666666,0.0666666666666666,0.0666666666666666,0.0999999999999999,0.3333333333333333,0.0,15.333333333333334,22.666666666666668,66.2,0.6666666666666666,12.0,0.0,0.0,0.0,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,66.7,0.0,21.0,0.0,0.0,0.0,26.83333333333333,60.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,19.0,1.1666666666666667,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.6666666666666666,0.0,8.666666666666666,12.166666666666666,72.0,1.0,8.666666666666666,0.8333333333333334,1.1666666666666667,0.3333333333333333,29.0,90.0,7.0,5.0,71.4,2.0,9.0,19.0,47.4,28.0,12.0,50.0,39.1,5.0,100.0,69.2,10.0,0.0,0.0,0.0,
0,1,2023-08-26 14:00:00,Everton,Wolverhampton Wanderers,0.0,1.0,3,lose,win,0.0,1.47,0.0,10.0,0.0,0.0,0.0,0.0,20.0,10.0,6.0,12.0,41.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333333333,60.0,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,0.0,0.0,21.0,0.0,0.3333333333333333,1.0,0.6333333333333333,0.6333333333333333,0.3666666666666667,1.6666666666666667,0.0,11.0,13.666666666666666,76.8,1.6666666666666667,11.0,1.6666666666666667,1.0,0.0,29.75,90.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,58.25,1.25,1.75,0.75,0.075,0.075,0.0,1.0,0.0,34.75,48.5,72.15,3.25,30.75,1.0,0.75,0.25,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,34.0,64.7,0.0,18.0,0.0,0.0,0.0,24.6,72.0,0.0,0.0,0.0,0.0,1.4,0.6,0.0,0.0,39.8,1.6,1.0,1.4,0.1,0.1,0.24,5.2,0.0,24.4,31.4,74.86,2.2,23.6,1.2,1.6,1.2,29.0,90.0,2.0,1.0,50.0,1.1,9.0,19.0,47.4,25.0,1.0,56.0,40.7,9.0,55.6,46.4,9.0,0.0,0.0,0.0,,0.0,1.0,0.0,7.0,3.0,0.0,2.0,1.0,24.0,7.0,7.0,10.0,49.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,36.6,0.0,0.0,0.0,0.0,2.6,0.6,0.0,0.0,19.4,0.8,0.6,0.6,0.2599999999999999,0.2599999999999999,0.1999999999999999,2.8,0.0,9.6,11.6,84.1,1.2,11.8,1.4,1.0,1.0,26.0,72.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,53.2,2.2,1.4,2.6,0.02,0.02,0.04,2.0,0.0,34.6,42.2,81.14,2.4,30.2,2.4,1.4,0.8,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,82.4,0.0,21.0,0.0,0.0,0.0,24.5,89.25,0.0,0.0,0.0,0.0,1.75,0.5,0.5,0.0,59.0,2.0,2.0,0.0,0.25,0.25,0.125,4.5,0.0,34.25,46.0,74.85,2.75,35.0,3.0,5.75,3.25,30.0,90.0,2.0,1.0,50.0,0.8,3.0,9.0,33.3,25.0,6.0,24.0,29.9,9.0,33.3,31.1,12.0,3.0,25.0,1.0,10.0
2,2,2023-08-26 14:00:00,Arsenal,Fulham,0.6666666666666666,0.3333333333333333,3,draw,draw,0.0,2.47,2.0,8.0,2.0,0.0,1.0,1.0,16.0,8.0,3.0,12.0,78.0,0.0,1.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33333333333333,82.66666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,2.0,1.0,0.0,0.0,51.333333333333336,2.333333333333333,0.0,1.0,0.1333333333333333,0.1333333333333333,0.1,2.6666666666666665,0.3333333333333333,32.0,38.66666666666666,89.0,2.0,37.0,4.666666666666667,3.0,0.6666666666666666,24.666666666666668,60.833333333333336,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,76.33333333333333,0.5,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0166666666666666,1.6666666666666667,0.5,67.33333333333333,73.0,87.06666666666666,5.833333333333333,60.833333333333336,1.1666666666666667,0.3333333333333333,0.1666666666666666,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,79.3,0.0,20.0,0.0,0.0,0.0,25.0,71.75,0.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,65.0,2.25,0.5,0.5,0.1,0.1,0.05,3.0,0.0,48.25,56.0,82.25,4.25,52.5,3.25,1.0,0.25,25.0,90.0,2.0,1.0,50.0,0.9,1.0,6.0,16.7,23.0,4.0,21.7,28.7,6.0,16.7,24.3,3.0,1.0,33.3,0.0,3.3,0.0,0.95,0.0,4.0,2.0,0.0,1.0,1.0,10.0,3.0,6.0,6.0,59.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.2,54.0,0.2,0.0,0.0,0.0,1.4,0.4,0.2,0.0,25.4,0.6,0.0,0.6,0.3,0.3,0.08,1.6,0.4,15.4,20.0,71.38,1.8,19.8,1.8,1.2,1.0,28.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,82.25,1.25,0.5,1.0,0.0,0.0,0.025,0.75,0.0,61.25,72.25,84.52499999999999,4.75,57.25,1.25,1.0,0.25,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,55.0,85.5,0.0,45.0,0.0,0.0,0.0,28.25,67.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,43.5,0.5,0.5,0.75,0.0,0.0,0.05,1.25,0.0,32.25,39.0,76.425,2.5,33.5,0.0,0.25,0.0,31.0,90.0,9.0,9.0,100.0,3.3,3.0,11.0,27.3,49.0,8.0,20.4,29.0,6.0,16.7,24.7,16.0,0.0,0.0,1.0,9.5
1,1,2023-08-26 14:00:00,Brentford,Crystal Palace,0.0,1.0,3,draw,draw,0.0,1.16,2.0,3.0,1.0,0.0,0.0,1.0,12.0,7.0,2.0,12.0,30.0,0.0,1.35,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.666666666666668,60.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,25.666666666666668,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3999999999999999,0.0333333333333333,1.0,0.3333333333333333,11.333333333333334,17.333333333333332,44.46666666666667,3.0,13.333333333333334,1.0,0.6666666666666666,0.3333333333333333,25.857142857142858,64.28571428571429,0.0,0.1428571428571428,0.0,0.0,0.2857142857142857,0.0,0.1428571428571428,0.0,32.0,1.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.0,0.1571428571428571,1.0,0.2857142857142857,19.0,24.285714285714285,77.44285714285715,1.2857142857142858,13.142857142857142,0.8571428571428571,1.0,0.5714285714285714,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,71.9,0.0,22.0,0.0,0.0,0.0,25.8,54.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,25.8,1.0,0.4,1.2,0.02,0.02,0.0,1.6,0.2,13.2,18.0,73.76,2.2,11.8,0.2,0.6,0.0,30.0,90.0,6.0,4.0,66.7,1.1,6.0,13.0,46.2,26.0,4.0,26.9,31.5,6.0,100.0,61.3,20.0,2.0,10.0,0.0,4.5,0.0,1.11,0.0,5.0,0.0,0.0,0.0,0.0,25.0,9.0,8.0,11.0,68.0,0.0,2.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,90.0,0.25,0.25,0.0,0.0,4.75,1.25,0.0,0.0,53.0,2.0,0.25,1.5,0.425,0.425,0.35,6.5,0.25,26.25,35.5,72.875,2.5,35.25,2.0,3.25,2.0,28.0,72.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,73.4,1.6,0.4,1.0,0.04,0.04,0.02,1.8,0.0,56.0,65.6,88.22,4.2,46.2,1.6,1.0,0.8,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,78.6,0.0,18.0,0.0,0.0,0.0,25.5,90.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,68.5,2.5,0.5,1.0,0.0,0.0,0.05,4.5,0.5,48.0,59.5,81.05,5.5,41.0,1.0,0.5,0.5,30.0,90.0,1.0,1.0,100.0,0.0,6.0,12.0,50.0,22.0,5.0,45.5,39.5,6.0,33.3,40.8,11.0,1.0,9.1,0.0,6.0
1,3,2023-08-26 16:30:00,Brighton & Hove Albion,West Ham United,1.0,0.0,3,lose,win,0.0,1.58,1.0,6.0,2.0,0.0,2.0,0.0,28.0,13.0,10.0,4.0,71.0,0.0,2.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,23.714285714285715,51.42857142857143,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,2.0,0.8571428571428571,0.1428571428571428,0.0,27.714285714285715,0.5714285714285714,0.0,0.1428571428571428,0.4571428571428572,0.3571428571428571,0.0999999999999999,2.857142857142857,0.4285714285714285,16.285714285714285,19.714285714285715,87.3,2.0,21.142857142857142,1.8571428571428568,2.4285714285714284,0.5714285714285714,29.4,72.0,0.0,0.2,0.0,0.0,1.2,0.6,0.2,0.0,73.4,1.0,0.4,0.8,0.04,0.04,0.3,3.4,0.4,60.2,66.4,92.68,7.4,54.2,3.2,0.2,0.2,32.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,100.0,0.0,28.0,0.0,0.0,0.0,27.0,60.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,55.333333333333336,1.3333333333333333,0.6666666666666666,1.0,0.1666666666666666,0.1666666666666666,0.2333333333333333,3.6666666666666665,0.3333333333333333,41.66666666666666,47.333333333333336,91.3,4.333333333333333,36.66666666666666,0.0,0.3333333333333333,0.3333333333333333,32.0,90.0,3.0,2.0,100.0,1.1,3.0,3.0,100.0,31.0,5.0,9.7,21.8,8.0,0.0,9.0,21.0,0.0,0.0,0.0,14.0,0.0,1.21,0.0,4.0,4.0,0.0,1.0,3.0,17.0,4.0,9.0,14.0,37.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.5,59.333333333333336,0.1666666666666666,0.0,0.0,0.0,1.8333333333333333,0.3333333333333333,0.3333333333333333,0.0,28.0,1.5,0.0,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.1166666666666666,2.833333333333333,0.1666666666666666,12.0,17.833333333333332,64.85000000000001,2.1666666666666665,14.0,1.3333333333333333,3.333333333333333,1.6666666666666667,28.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,47.75,2.0,1.5,1.0,0.0,0.0,0.05,1.25,0.0,25.5,36.0,71.9,2.25,15.5,0.25,0.25,0.0,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,37.5,0.0,9.0,0.0,0.0,0.0,26.33333333333333,61.333333333333336,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,34.333333333333336,4.333333333333333,0.0,0.0,0.2,0.2,0.0333333333333333,1.3333333333333333,0.3333333333333333,16.666666666666668,23.33333333333333,79.39999999999999,2.6666666666666665,13.333333333333334,0.3333333333333333,0.6666666666666666,0.0,30.0,90.0,5.0,4.0,80.0,1.4,6.0,21.0,28.6,17.0,3.0,88.2,51.1,7.0,85.7,57.4,15.0,2.0,13.3,0.0,4.5
