player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jamie Vardy,9,eng ENG,FW,37-332,90,1,1,0,0,3,1,0,0,23,1,0,0,0.5,0.5,0.6,1,1,10,13,76.9,2,11,1,1,0
Jordan Ayew,18,gh GHA,LW,33-088,61,0,0,0,0,1,0,0,0,24,0,0,1,0.0,0.0,0.1,1,0,16,20,80.0,1,14,2,1,1
Stephy Mavididi,10,eng ENG,LW,26-191,29,0,0,0,0,1,0,0,0,23,0,0,1,0.0,0.0,0.1,2,1,13,17,76.5,2,16,2,6,3
Kasey McAteer,35,ie IRL,RW,23-016,61,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,2,0,13,20,65.0,0,22,0,4,0
Bobby De Cordova-Reid,14,jm JAM,RW,31-310,29,1,0,0,0,2,1,0,0,11,0,0,0,0.6,0.6,0.0,1,1,6,7,85.7,1,6,0,0,0
Bilal El Khannouss,11,ma MAR,AM,20-212,80,0,0,0,0,0,0,0,0,54,3,0,2,0.0,0.0,0.1,2,0,36,46,78.3,9,40,1,1,1
Patson Daka,20,zm ZAM,AM,26-060,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,1,0,0,0
Boubakary Soumaré,24,fr FRA,DM,25-285,90,0,0,0,0,1,0,1,0,73,3,1,0,0.0,0.0,0.0,4,0,51,62,82.3,3,44,1,5,3
Wilfred Ndidi,6,ng NGA,DM,27-358,51,0,0,0,0,0,0,0,0,33,1,0,1,0.0,0.0,0.0,0,0,26,27,96.3,0,21,0,0,0
Oliver Skipp,22,eng ENG,DM,24-083,39,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,1,0,16,18,88.9,1,12,0,0,0
Victor Bernth Kristiansen,16,dk DEN,LB,21-358,90,0,0,0,0,0,0,0,0,66,4,0,2,0.0,0.0,0.1,2,0,39,55,70.9,3,26,2,1,1
Jannik Vestergaard,23,dk DEN,CB,32-127,80,0,0,0,0,0,0,0,0,70,1,2,2,0.0,0.0,0.0,0,0,61,65,93.8,3,44,0,1,1
Wout Faes,3,be BEL,CB,26-249,10,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,0,10,0,0,0
Conor Coady,4,eng ENG,CB,31-287,90,0,0,0,0,0,0,0,0,92,1,1,1,0.0,0.0,0.0,1,0,83,89,93.3,2,80,0,1,1
James Justin,2,eng ENG,RB,26-289,90,0,0,0,0,2,1,0,0,70,1,2,2,0.1,0.1,0.0,0,0,50,61,82.0,2,37,0,1,1
Mads Hermansen,30,dk DEN,GK,24-150,90,0,0,0,0,0,0,0,0,54,0,0,0,0.0,0.0,0.0,0,0,36,53,67.9,0,42,0,0,0
