player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Charlie Austin,10,eng ENG,FW,28-158,85,1,0,0,0,2,2,0,0,35,0,0,1,0.7,0.7,0.0,1,0,19,27,70.4,3,24,2,1,0
Manolo Gabbiadini,20,it ITA,FW,26-014,5,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Nathan Redmond,22,eng ENG,LW,23-279,73,0,0,0,0,1,1,0,0,45,2,3,2,0.0,0.0,0.0,1,0,24,32,75.0,6,31,6,3,1
Sofiane Boufal,19,ma MAR,LW,24-084,17,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,5,7,71.4,0,8,1,1,1
James Ward-Prowse,16,eng ENG,RW,23-039,90,0,0,0,0,0,0,0,0,40,2,0,2,0.0,0.0,0.0,0,0,22,32,68.8,1,21,0,1,1
Dušan Tadić,11,rs SRB,AM,29-020,87,0,1,0,0,0,0,0,0,35,2,1,1,0.0,0.0,1.2,5,2,21,27,77.8,3,27,4,4,4
Steven Davis,8,nir NIR,AM,32-343,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Pierre Højbjerg,23,dk DEN,DM,22-127,90,0,0,0,0,1,0,0,0,78,2,3,3,0.0,0.0,0.0,0,0,54,58,93.1,6,52,0,2,1
Oriol Romeu,14,es ESP,DM,26-077,90,0,0,0,0,1,0,1,0,66,1,2,1,0.0,0.0,0.0,0,0,47,55,85.5,4,44,0,2,2
Ryan Bertrand,21,eng ENG,LB,28-127,90,0,0,0,0,1,0,0,0,60,0,3,2,0.5,0.5,0.0,3,0,34,48,70.8,2,31,2,2,1
Virgil van Dijk,17,nl NED,CB,26-155,90,0,0,0,0,0,0,0,0,43,0,3,0,0.0,0.0,0.0,0,0,26,34,76.5,2,29,0,0,0
Maya Yoshida,3,jp JPN,CB,29-108,90,0,0,0,0,0,0,0,0,34,3,3,0,0.0,0.0,0.0,0,0,22,24,91.7,0,23,0,0,0
Jack Stephens,5,eng ENG,RB,23-317,90,0,0,0,0,0,0,1,0,50,2,2,2,0.0,0.0,0.0,1,0,27,37,73.0,3,25,2,2,1
Fraser Forster,44,eng ENG,GK,29-268,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,7,22,31.8,0,15,0,0,0
