player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Maxwel Cornet,20,ci CIV,FW,25-234,84,0,0,0,0,1,0,0,0,26,0,0,0,0.0,0.0,0.1,2,1,11,20,55.0,1,14,2,2,0
Matthew Lowton,2,eng ENG,RB,32-344,5,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
Ashley Barnes,10,eng ENG,FW,32-201,70,1,0,1,1,1,0,0,0,24,0,0,0,0.9,0.1,0.0,1,0,8,18,44.4,1,5,0,0,0
Wout Weghorst,9,nl NED,FW,29-285,20,0,0,0,0,1,0,0,0,11,2,0,0,0.4,0.4,0.0,2,0,5,8,62.5,0,2,0,0,0
Jack Cork,4,eng ENG,CM,32-328,90,0,0,0,0,1,0,0,0,24,0,0,1,0.0,0.0,0.0,0,0,15,17,88.2,3,8,0,1,0
Josh Brownhill,8,eng ENG,CM,26-151,90,0,0,0,0,1,1,0,0,34,3,2,1,0.0,0.0,0.0,2,0,21,27,77.8,3,9,0,0,0
Dwight McNeil,11,eng ENG,CM,22-178,78,0,0,0,0,1,0,0,0,29,1,0,1,0.1,0.1,0.0,3,1,17,23,73.9,2,13,2,0,0
Aaron Lennon,17,eng ENG,"LM,CM",35-033,12,0,0,0,0,1,1,0,0,8,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,4,0,0,0
Charlie Taylor,3,eng ENG,LB,28-243,90,0,0,0,0,0,0,0,0,42,1,0,3,0.0,0.0,0.2,3,0,18,24,75.0,2,15,1,3,0
Kevin Long,28,ie IRL,CB,31-274,90,0,0,0,0,1,0,1,0,21,0,0,1,0.0,0.0,0.0,0,0,8,11,72.7,1,2,0,0,0
James Tarkowski,5,eng ENG,CB,29-181,90,0,0,0,0,0,0,0,0,23,1,0,1,0.0,0.0,0.0,2,0,13,17,76.5,1,5,0,0,0
Nathan Collins,22,ie IRL,CB,21-019,90,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.0,1,0,17,23,73.9,2,14,0,1,0
Connor Roberts,14,wls WAL,"RB,RM",26-238,90,0,0,0,0,1,1,0,0,41,2,0,0,0.2,0.2,0.4,2,0,21,33,63.6,0,18,0,0,0
Nick Pope,1,eng ENG,GK,30-030,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,20,39,51.3,0,17,0,0,0
