player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Gabriel Jesus,33,br BRA,FW,20-343,89,0,1,0,0,1,0,0,0,22,0,0,0,0.0,0.0,0.3,4,2,12,18,66.7,3,10,2,1,1
İlkay Gündoğan,8,de GER,FW,27-139,1,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,1,2,0,1,1
Leroy Sané,19,de GER,LW,22-060,90,0,0,0,0,4,1,0,0,54,2,0,1,0.2,0.2,0.0,3,0,41,45,91.1,4,43,4,3,1
Raheem Sterling,7,eng ENG,RW,23-094,84,0,1,0,0,2,1,0,0,56,1,0,2,0.3,0.3,0.3,4,1,35,45,77.8,3,36,4,7,3
Bernardo Silva,20,pt POR,RW,23-214,6,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,5,5,100.0,1,5,0,0,0
David Silva,21,es ESP,"LM,CM",32-063,90,2,0,0,0,3,2,0,0,101,1,1,0,0.6,0.6,0.3,5,1,89,94,94.7,11,62,3,2,2
Fernandinho,25,br BRA,CM,32-312,90,0,0,0,0,3,1,0,0,93,1,0,1,0.2,0.2,0.0,4,0,72,84,85.7,5,55,2,0,0
Kevin De Bruyne,17,be BEL,"RM,FW",26-257,90,0,0,0,0,1,0,0,0,109,2,0,1,0.0,0.0,0.5,9,0,79,101,78.2,12,66,6,3,2
Oleksandr Zinchenko,35,ua UKR,LB,21-087,90,0,0,0,0,1,1,0,0,121,2,0,0,0.0,0.0,0.0,1,0,105,115,91.3,6,68,1,0,0
Nicolás Otamendi,30,ar ARG,CB,30-028,90,0,0,0,0,1,0,0,0,140,2,0,0,0.1,0.1,0.0,1,0,122,130,93.8,9,102,0,0,0
Vincent Kompany,4,be BEL,CB,31-336,90,0,0,0,0,0,0,0,0,122,1,1,0,0.0,0.0,0.0,0,0,100,107,93.5,7,72,0,0,0
Kyle Walker,2,eng ENG,RB,27-288,90,0,0,0,0,1,0,0,0,110,4,2,0,0.2,0.2,0.0,2,0,84,98,85.7,9,56,1,0,0
Ederson,31,br BRA,GK,24-207,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,29,32,90.6,0,22,0,0,0
