date_GMT,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,home_goal_0_9,home_goal_10_19,home_goal_20_29,home_goal_30_39,home_goal_40_49,home_goal_50_59,home_goal_60_69,home_goal_70_79,home_goal_80_89,home_goal_90_99,home_goal_100_plus,away_goal_0_9,away_goal_10_19,away_goal_20_29,away_goal_30_39,away_goal_40_49,away_goal_50_59,away_goal_60_69,away_goal_70_79,away_goal_80_89,away_goal_90_99,away_goal_100_plus,home_result,away_result
Sep 23 2017 - 2:00pm,Manchester City,Crystal Palace,2.0,0.0,2.63,0.95,5,0,5,1,1,0,8,2,3,0,1,0,1,2,0,1,17,3,10,0,7,3,6,7,71,29,2.08,1.11,2.61,0.5,2.25,25,50,25,25,25,25,75,25,75,15.0,4.5,1.18,7.85,9.99,1.11,1.36,1.94,3.2,2.2,1.68,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 23 2017 - 2:00pm,Southampton,Manchester United,1.33,2.0,1.0,1.79,0,1,1,1,0,1,8,4,1,0,4,0,1,0,1,3,11,8,5,5,6,3,12,9,60,40,1.66,2.04,1.5,1.11,3.17,42,84,67,67,17,42,84,67,84,17.0,1.5,4.93,3.81,1.77,1.33,2.07,3.5,7.0,1.95,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lose,win
Sep 23 2017 - 2:00pm,Stoke City,Chelsea,2.0,3.0,1.05,1.74,0,4,4,2,0,2,5,0,2,0,2,0,0,2,0,2,10,8,3,5,7,3,5,14,44,56,1.26,1.31,1.53,1.22,2.75,75,75,75,25,0,25,75,75,100,9.5,1.5,5.46,3.89,1.69,1.29,1.83,3.2,6.0,1.82,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,lose,win
Sep 23 2017 - 2:00pm,Swansea City,Watford,0.0,3.0,1.11,0.74,1,2,3,1,0,1,5,4,1,0,3,0,0,1,2,1,7,7,4,5,3,2,9,16,50,50,1.15,1.59,1.24,1.24,2.25,0,75,25,25,0,0,50,50,100,9.5,3.0,2.3,3.33,3.38,1.36,2.08,3.75,7.5,1.8,2.03,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,lose,win
Sep 23 2017 - 4:30pm,Leicester City,Liverpool,1.5,0.5,1.42,1.68,2,3,5,3,1,2,3,6,3,0,3,0,2,1,1,2,10,16,8,7,2,9,13,14,43,57,1.25,1.35,1.56,1.87,4.0,50,100,75,50,50,50,100,75,100,7.0,4.5,4.16,3.8,1.9,1.22,1.63,2.6,4.5,1.58,2.4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,lose,win
Sep 24 2017 - 3:00pm,Brighton & Hove Albion,Newcastle United,1.5,1.5,1.53,0.84,1,0,1,0,0,0,2,8,2,0,1,0,1,1,0,1,6,13,4,6,2,7,6,8,48,52,0.75,1.61,1.12,1.75,2.0,25,50,25,25,0,0,25,50,100,6.5,4.5,2.6,3.16,3.04,1.47,2.42,4.5,9.0,1.97,1.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 25 2017 - 7:00pm,Arsenal,West Bromwich Albion,3.0,1.5,2.47,0.68,2,0,2,1,1,0,7,4,1,0,4,0,1,0,1,3,13,7,7,4,6,3,8,17,69,31,2.36,0.94,1.75,0.97,3.75,50,75,75,50,25,50,75,50,100,15.0,1.0,1.32,5.68,9.99,1.23,1.7,2.76,5.0,2.08,1.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 30 2017 - 11:30am,Huddersfield Town,Tottenham Hotspur,1.67,3.0,1.21,1.79,0,4,4,3,0,3,4,7,1,0,1,0,0,1,0,1,4,13,2,8,2,5,7,4,40,60,1.5,1.76,0.72,1.79,2.17,33,67,34,17,17,34,34,50,84,11.0,3.66,8.11,5.0,1.41,1.29,1.89,3.33,6.0,2.19,1.69,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,lose,win
Sep 30 2017 - 2:00pm,AFC Bournemouth,Leicester City,1.0,0.33,1.37,1.05,0,0,0,0,0,0,7,5,1,0,0,0,1,0,0,0,15,6,5,2,10,4,6,10,60,40,1.14,1.13,1.93,1.03,3.17,67,100,50,17,17,33,33,84,100,9.0,3.33,2.82,3.45,2.59,1.25,1.81,3.04,5.5,1.63,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Sep 30 2017 - 2:00pm,Manchester United,Crystal Palace,3.0,0.0,2.47,0.95,4,0,4,2,2,0,6,5,0,0,0,0,0,0,0,0,14,6,8,2,6,4,6,9,59,41,2.04,0.91,1.81,0.81,2.83,0,67,50,50,17,0,67,67,84,13.67,3.0,1.19,7.38,9.99,1.17,1.6,2.51,4.33,2.44,1.56,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 30 2017 - 2:00pm,Stoke City,Southampton,1.33,2.0,1.05,0.89,2,1,3,1,1,0,5,6,1,0,2,0,1,0,0,2,8,16,7,4,1,12,11,10,29,71,1.35,1.23,1.51,1.97,1.75,17,34,34,34,0,34,59,34,50,8.5,1.67,2.86,3.21,2.71,1.4,2.11,4.0,7.5,1.85,1.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,win,lose
Sep 30 2017 - 2:00pm,West Bromwich Albion,Watford,1.67,3.0,0.95,0.74,2,2,4,3,2,1,7,6,3,0,0,0,0,3,0,0,8,10,5,4,3,6,12,11,34,66,1.33,1.47,1.31,1.66,1.67,33,67,17,0,0,0,50,50,67,11.0,4.33,2.26,3.19,3.64,1.42,2.2,4.33,8.0,1.91,1.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,draw,draw
Sep 30 2017 - 2:00pm,West Ham United,Swansea City,1.5,1.67,1.42,0.63,1,0,1,0,0,0,2,1,3,0,2,0,0,3,1,1,8,5,5,2,3,3,15,13,43,57,1.5,0.64,1.12,0.64,2.09,25,67,25,25,25,25,42,50,67,7.67,4.17,1.96,3.49,4.29,1.35,2.0,3.5,7.5,1.88,1.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 30 2017 - 4:30pm,Chelsea,Manchester City,1.33,3.0,1.95,2.63,0,1,1,0,0,0,4,8,0,0,2,0,0,0,0,2,5,13,3,7,2,6,8,13,38,62,1.72,2.16,0.82,1.74,3.0,33,84,50,33,33,67,67,50,67,15.0,7.0,2.75,3.53,2.61,1.25,1.72,2.83,5.0,1.59,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,lose,win
Oct 01 2017 - 11:00am,Arsenal,Brighton & Hove Albion,3.0,0.33,2.47,0.58,2,0,2,1,1,0,6,5,0,0,2,0,0,0,2,0,20,7,12,2,8,5,7,8,65,35,2.16,1.01,2.62,0.9,2.84,33,84,50,17,17,34,67,33,84,14.34,0.66,1.23,6.76,9.99,1.12,1.58,2.42,4.0,2.1,1.73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 01 2017 - 1:15pm,Everton,Burnley,2.0,1.67,1.79,1.47,0,1,1,1,0,1,9,3,2,0,2,0,0,2,2,0,18,4,5,3,13,1,14,7,63,37,1.2,1.31,1.91,0.7,2.67,67,84,50,17,17,50,67,50,67,10.34,4.0,1.64,3.91,6.1,1.33,2.12,3.75,9.2,2.04,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lose,win
Oct 01 2017 - 3:30pm,Newcastle United,Liverpool,2.0,1.33,1.47,1.68,1,1,2,2,1,1,1,5,1,0,1,0,0,1,0,1,7,12,6,3,1,9,11,6,32,68,1.51,1.52,1.13,1.67,4.0,50,100,84,50,50,50,84,100,100,10.33,5.66,4.86,4.0,1.74,1.18,1.62,2.5,4.5,1.62,2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,draw,draw
Oct 14 2017 - 11:30am,Liverpool,Manchester United,2.33,2.33,2.26,1.79,0,0,0,0,0,0,7,3,0,0,2,0,0,0,0,2,14,4,6,2,8,2,7,13,62,38,2.71,1.73,1.78,0.61,2.67,33,67,50,50,0,50,84,50,67,13.34,3.0,2.52,3.5,2.87,1.3,2.01,3.35,6.75,1.73,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Oct 14 2017 - 2:00pm,Burnley,West Ham United,1.33,0.25,1.37,0.79,1,1,2,1,0,1,7,4,2,0,3,1,1,1,2,2,14,8,6,7,8,1,11,14,62,38,1.03,1.32,2.04,1.37,1.84,13,38,38,25,13,13,54,38,54,6.42,4.17,2.58,3.21,3.02,1.45,2.23,4.0,8.0,1.9,1.91,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,draw,draw
Oct 14 2017 - 2:00pm,Crystal Palace,Chelsea,0.0,3.0,1.37,1.74,2,1,3,3,2,1,5,8,2,0,1,0,0,2,0,1,12,12,6,6,6,6,7,6,43,57,1.61,1.28,1.54,1.58,2.67,34,84,67,17,0,33,100,50,84,10.0,5.0,9.99,5.14,1.36,1.25,1.83,3.22,6.0,1.99,1.82,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,win,lose
Oct 14 2017 - 2:00pm,Manchester City,Stoke City,2.33,0.33,2.63,0.68,7,2,9,4,3,1,5,0,0,0,1,0,0,0,0,1,21,5,12,2,9,3,5,8,79,21,2.26,1.41,2.85,0.69,3.0,50,84,50,34,34,17,84,67,84,13.0,4.0,1.15,9.15,9.99,1.1,1.35,1.88,3.2,2.1,1.74,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,win,lose
Oct 14 2017 - 2:00pm,Swansea City,Huddersfield Town,0.0,1.33,1.11,0.74,2,0,2,1,1,0,5,3,1,0,5,0,1,0,4,1,6,4,4,3,2,1,12,16,40,60,1.18,1.11,1.22,0.91,2.17,17,67,50,17,0,17,50,50,84,10.33,3.66,2.25,3.23,3.62,1.47,2.38,4.5,10.0,2.08,1.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 14 2017 - 2:00pm,Tottenham Hotspur,AFC Bournemouth,0.67,0.0,2.26,0.95,1,0,1,0,0,0,9,5,1,0,3,0,0,1,2,1,11,5,7,2,4,3,9,7,72,28,2.26,1.12,1.78,0.65,2.0,50,67,50,0,0,17,50,50,67,15.34,2.67,1.23,7.14,9.99,1.11,1.43,2.06,3.2,1.87,1.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 14 2017 - 4:30pm,Watford,Arsenal,0.67,0.33,1.42,0.84,2,1,3,1,0,1,2,5,1,0,0,0,0,1,0,0,9,10,3,7,6,3,8,10,46,54,0.97,1.26,1.11,1.44,2.84,17,50,50,50,34,50,50,50,67,7.33,3.66,5.43,4.12,1.66,1.17,1.58,2.35,4.0,1.58,2.41,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,win,lose
Oct 15 2017 - 12:30pm,Brighton & Hove Albion,Everton,2.0,0.33,1.53,0.79,1,1,2,0,0,0,7,1,4,0,1,0,0,4,0,1,7,12,4,7,3,5,12,10,46,54,0.94,0.98,1.21,1.7,2.5,33,84,33,33,0,17,67,50,84,4.0,3.66,3.61,3.22,2.26,1.44,2.4,4.5,10.0,2.07,1.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,draw,draw
Oct 15 2017 - 3:00pm,Southampton,Newcastle United,1.0,1.0,1.0,0.84,2,2,4,1,0,1,3,8,1,0,2,0,0,1,1,1,9,14,3,6,6,8,11,12,61,39,1.62,1.66,1.19,1.65,1.5,13,25,13,13,13,13,38,13,75,14.08,3.67,1.71,3.73,5.59,1.36,2.1,3.75,7.5,1.97,1.84,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,draw,draw
Oct 16 2017 - 7:00pm,Leicester City,West Bromwich Albion,1.0,1.0,1.42,0.68,1,1,2,0,0,0,4,1,2,0,2,0,0,2,1,1,8,5,4,2,4,3,13,6,57,43,1.35,0.95,1.21,0.7,2.83,50,84,50,33,17,17,84,50,100,8.67,3.67,1.94,3.47,4.41,1.36,2.09,3.75,7.5,1.89,1.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,draw,draw
Oct 20 2017 - 7:00pm,West Ham United,Brighton & Hove Albion,2.0,0.25,1.42,0.58,0,3,3,2,0,2,10,3,1,0,0,0,1,0,0,0,8,7,3,6,5,1,5,13,65,35,1.38,0.98,1.54,1.2,2.21,29,71,29,17,17,17,42,46,88,10.83,3.42,1.79,3.54,5.26,1.38,2.15,3.95,9.5,2.15,1.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,lose,win
Oct 21 2017 - 2:00pm,Huddersfield Town,Manchester United,1.25,2.0,1.21,1.79,2,1,3,2,2,0,4,7,4,0,2,0,2,2,1,1,4,7,4,4,0,3,10,12,22,78,1.3,1.45,0.8,1.21,2.0,25,50,38,38,0,25,50,38,63,11.75,3.0,9.99,5.15,1.34,1.34,1.95,3.55,6.5,2.47,1.55,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,win,lose
Oct 21 2017 - 2:00pm,Manchester City,Burnley,2.5,2.0,2.63,1.47,3,0,3,1,1,0,4,5,2,0,3,0,2,0,1,2,15,4,11,0,4,4,10,6,77,23,2.41,1.16,2.39,0.68,3.88,63,88,50,50,50,50,88,63,75,11.25,3.75,1.1,9.99,9.99,1.07,1.28,1.69,2.72,2.24,1.66,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 21 2017 - 2:00pm,Newcastle United,Crystal Palace,1.75,0.0,1.47,0.95,1,0,1,0,0,0,3,5,4,0,2,0,2,2,2,0,5,8,4,0,1,8,12,14,55,45,1.41,0.89,1.02,1.03,2.63,25,75,50,25,13,25,75,63,75,10.5,3.25,1.89,3.5,4.64,1.36,2.04,3.5,7.0,1.87,1.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 21 2017 - 2:00pm,Stoke City,AFC Bournemouth,1.75,0.0,1.05,0.95,1,2,3,2,0,2,8,3,0,0,1,0,0,0,0,1,10,7,4,4,6,3,17,10,52,48,1.39,1.0,1.7,1.16,2.5,38,63,63,25,0,38,63,50,88,8.25,2.25,1.96,3.5,4.26,1.31,1.95,3.4,6.5,1.77,2.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,lose,win
Oct 21 2017 - 2:00pm,Swansea City,Leicester City,0.75,0.5,1.11,1.05,1,2,3,1,0,1,7,6,0,0,1,0,0,0,1,0,13,10,5,7,8,3,6,9,55,45,1.19,1.1,1.47,1.43,2.63,38,75,38,25,13,13,50,63,88,9.0,2.25,2.99,3.31,2.54,1.39,2.07,3.75,7.5,1.86,1.95,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,lose,win
Oct 21 2017 - 4:30pm,Southampton,West Bromwich Albion,1.0,1.0,1.0,0.68,1,0,1,0,0,0,8,3,0,0,1,0,0,0,0,1,18,7,7,3,11,4,10,8,65,35,1.53,0.87,2.16,0.89,2.33,45,68,33,33,10,10,65,45,80,11.6,3.0,1.72,3.62,5.73,1.44,2.35,4.33,9.0,2.22,1.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 22 2017 - 12:30pm,Everton,Arsenal,1.5,0.25,1.79,0.84,2,5,7,2,1,1,0,7,2,1,1,0,2,1,0,1,8,23,4,15,4,8,14,14,32,68,1.37,1.31,1.05,3.02,2.0,25,50,50,13,0,25,63,38,63,11.0,4.0,4.26,3.71,1.9,1.19,1.8,2.62,5.0,1.66,2.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,lose,win
Oct 22 2017 - 3:00pm,Tottenham Hotspur,Liverpool,1.25,1.25,2.26,1.68,4,1,5,4,3,1,3,5,0,0,1,0,0,0,1,0,12,9,7,8,5,1,2,8,36,64,2.14,1.56,1.6,1.59,3.0,63,75,50,38,38,50,63,63,75,15.25,4.25,2.04,3.71,3.7,1.22,1.64,2.62,5.0,1.61,2.2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,win,lose
Oct 23 2017 - 7:00pm,Chelsea,Watford,1.0,2.5,1.95,0.74,4,2,6,2,1,1,6,6,2,0,3,0,1,1,2,1,10,10,5,4,5,6,13,15,49,51,1.49,1.52,0.0,0.0,2.38,38,75,38,25,13,38,63,38,75,10.5,4.75,1.3,5.83,9.99,0.0,1.66,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,win,lose
Oct 28 2017 - 11:30am,Manchester United,Tottenham Hotspur,3.0,3.0,2.47,1.79,1,0,1,0,0,0,6,3,1,0,0,0,0,1,0,0,9,10,4,5,5,5,12,14,44,56,1.98,1.77,1.28,1.36,3.5,13,100,75,63,13,50,75,75,100,12.5,3.0,2.05,3.49,3.91,1.36,2.0,3.75,8.0,1.9,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 28 2017 - 2:00pm,Arsenal,Swansea City,3.0,1.25,2.47,0.63,2,1,3,1,0,1,5,2,0,0,0,0,0,0,0,0,14,5,6,3,8,2,9,9,72,28,2.27,0.64,2.42,0.88,2.13,13,63,25,13,13,25,63,13,75,8.75,2.0,1.26,6.54,9.99,1.13,1.47,2.01,3.2,1.93,1.88,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,win,lose
Oct 28 2017 - 2:00pm,Crystal Palace,West Ham United,0.75,0.4,1.37,0.79,2,2,4,2,0,2,11,2,1,0,2,0,0,1,1,1,18,6,10,3,8,3,18,15,55,45,1.59,1.33,2.24,0.83,2.53,33,78,55,20,10,35,90,30,65,8.75,5.8,2.49,3.38,3.0,1.39,2.0,3.76,7.0,1.83,1.98,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,draw,draw
Oct 28 2017 - 2:00pm,Liverpool,Huddersfield Town,2.0,1.0,2.26,0.74,3,0,3,0,0,0,9,2,0,0,1,0,0,0,1,0,15,2,9,0,6,2,10,8,73,27,2.48,1.06,2.25,0.32,1.75,13,63,25,13,0,38,50,25,63,11.5,4.0,1.23,6.72,9.99,1.14,1.6,2.33,4.0,2.01,1.81,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 28 2017 - 2:00pm,Watford,Stoke City,1.25,0.25,1.42,0.68,0,1,1,1,0,1,8,1,4,0,4,0,0,4,0,4,8,6,0,3,8,3,10,9,70,30,1.01,1.23,1.26,0.97,3.75,63,75,63,38,38,38,75,75,75,6.75,2.5,2.15,3.33,3.78,1.3,2.1,3.31,6.5,1.78,2.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,lose,win
Oct 28 2017 - 2:00pm,West Bromwich Albion,Manchester City,1.5,3.0,0.95,2.63,2,3,5,3,1,2,1,2,2,0,3,0,1,1,0,3,6,14,5,6,1,8,10,7,21,79,1.33,2.06,0.95,1.82,2.38,38,63,38,25,13,38,50,38,75,15.25,5.0,9.99,6.39,1.28,1.17,1.44,2.42,4.5,2.2,1.68,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,lose,win
Oct 28 2017 - 4:30pm,AFC Bournemouth,Chelsea,1.0,2.25,1.37,1.74,0,1,1,0,0,0,5,5,2,0,0,0,0,2,0,0,5,13,2,6,3,7,5,5,41,59,1.34,1.36,0.73,1.68,2.63,63,88,75,13,0,38,63,63,75,10.75,3.25,6.74,4.5,1.52,1.22,1.72,2.69,4.5,1.69,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,lose,win
Oct 29 2017 - 1:30pm,Brighton & Hove Albion,Southampton,1.75,1.33,1.53,0.89,1,1,2,1,0,1,2,7,3,0,1,0,0,3,0,1,7,4,3,2,4,2,9,10,51,49,1.03,1.48,1.05,0.8,1.79,42,54,29,13,0,0,46,54,67,8.5,3.33,3.41,3.21,2.35,1.48,2.25,5.2,12.0,2.05,1.78,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,draw,draw
Oct 29 2017 - 4:00pm,Leicester City,Everton,1.0,0.5,1.42,0.79,2,0,2,2,2,0,3,10,0,0,2,0,0,0,1,1,9,10,4,3,5,7,6,10,40,60,1.32,1.16,1.14,1.44,2.75,63,100,38,25,13,25,75,63,88,5.25,3.75,2.36,3.34,3.25,1.32,2.0,3.48,6.5,1.75,2.08,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 30 2017 - 8:00pm,Burnley,Newcastle United,1.25,1.0,1.37,0.84,1,0,1,0,0,0,5,3,3,0,0,0,1,2,0,0,9,9,6,6,3,3,9,10,47,53,1.28,1.66,1.36,1.25,1.38,25,25,13,13,0,0,38,13,75,10.5,4.25,2.85,3.21,2.72,1.35,2.1,3.75,9.0,1.95,1.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 04 2017 - 12:30pm,Stoke City,Leicester City,1.4,1.0,1.05,1.05,2,2,4,2,1,1,4,10,0,0,0,0,0,0,0,0,11,10,8,5,3,5,12,8,47,53,1.45,1.17,1.79,1.53,2.9,60,80,60,30,10,40,60,70,90,9.4,1.6,2.61,3.42,2.82,1.3,2.1,3.39,7.0,1.75,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,draw,draw
Nov 04 2017 - 3:00pm,Huddersfield Town,West Bromwich Albion,1.6,0.8,1.21,0.68,1,0,1,1,1,0,3,5,2,1,4,0,1,2,2,2,7,6,4,4,3,2,8,15,50,50,1.2,0.87,1.19,1.12,2.0,40,60,30,20,0,20,40,30,90,9.4,3.6,2.65,3.08,3.04,1.57,2.87,6.0,15.0,2.2,1.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 04 2017 - 3:00pm,Newcastle United,AFC Bournemouth,2.0,0.6,1.47,0.95,0,1,1,0,0,0,11,9,2,0,2,0,0,2,1,1,14,13,5,7,9,6,11,12,48,52,1.34,1.03,1.84,1.89,2.2,40,70,50,0,0,30,60,40,80,8.4,3.8,2.06,3.43,3.95,1.3,2.07,3.39,7.0,1.8,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,lose,win
Nov 04 2017 - 3:00pm,Southampton,Burnley,1.33,1.6,1.0,1.47,0,1,1,0,0,0,9,1,0,0,0,0,0,0,0,0,10,4,4,2,6,2,4,4,62,38,1.64,1.06,1.61,0.76,2.39,47,65,37,27,19,29,74,47,64,12.07,2.83,1.63,3.66,6.91,1.39,2.25,4.33,10.0,2.2,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,lose,win
Nov 04 2017 - 3:00pm,Swansea City,Brighton & Hove Albion,0.6,0.8,1.11,0.58,0,1,1,1,0,1,8,7,2,0,1,0,1,1,1,0,6,5,3,3,3,2,13,12,56,44,1.25,1.02,0.93,0.8,2.3,30,80,50,10,0,10,70,40,90,10.4,1.6,2.15,3.22,3.93,1.44,2.5,5.0,11.0,2.04,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lose,win
Nov 04 2017 - 5:30pm,West Ham United,Liverpool,1.5,1.0,1.42,1.68,1,4,5,2,0,2,2,3,3,0,0,0,1,2,0,0,7,15,2,8,5,7,9,13,48,52,1.42,1.57,1.08,1.97,3.68,53,88,65,53,53,75,75,55,90,10.9,4.65,5.2,4.22,1.66,1.19,1.64,2.62,5.0,1.75,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,lose,win
Nov 05 2017 - 12:00pm,Tottenham Hotspur,Crystal Palace,1.6,0.0,2.26,0.95,1,0,1,0,0,0,10,9,0,0,2,0,0,0,1,1,9,9,3,4,6,5,6,7,68,32,2.03,0.91,1.23,1.19,2.3,30,50,40,30,20,20,50,40,80,14.8,2.6,1.24,6.95,9.99,1.14,1.5,2.13,3.75,1.84,1.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 05 2017 - 2:15pm,Manchester City,Arsenal,2.6,0.8,2.63,0.84,3,1,4,1,1,0,5,5,1,0,6,0,0,1,0,6,8,7,6,4,2,3,15,15,58,42,2.4,1.65,1.33,1.05,3.9,40,80,70,50,40,40,80,70,90,11.4,3.6,1.57,4.6,5.71,1.1,1.36,1.89,3.01,1.5,2.61,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,win,lose
Nov 05 2017 - 4:30pm,Chelsea,Manchester United,1.4,1.6,1.95,1.79,1,0,1,0,0,0,4,7,1,0,3,0,1,0,0,3,15,6,9,3,6,3,16,20,54,46,1.49,1.4,2.04,1.02,2.6,40,60,50,40,20,50,70,40,60,11.8,4.8,2.38,3.26,3.3,1.4,2.23,4.5,9.0,1.91,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 05 2017 - 4:30pm,Everton,Watford,1.2,2.0,1.79,0.74,3,2,5,0,0,0,2,5,0,0,2,0,0,0,0,2,8,10,6,4,2,6,14,12,37,63,1.31,1.52,1.48,1.57,3.2,50,80,60,30,20,40,80,50,80,10.2,4.2,2.02,3.41,4.13,1.33,2.0,3.4,7.0,1.77,2.07,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,win,lose
