player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Yoane Wissa,11,cd COD,FW,27-083,71,0,0,0,0,1,0,0,0,15,0,0,0,0.3,0.3,0.2,2,0,9,12,75.0,2,9,0,0,0
Neal Maupay,7,fr FRA,FW,27-103,19,0,0,0,0,2,0,0,0,11,0,0,1,0.5,0.5,0.0,1,0,4,5,80.0,0,7,1,1,0
Bryan Mbeumo,19,cm CMR,"FW,RW",24-110,90,0,0,0,0,2,0,0,0,32,0,0,1,0.2,0.2,0.1,3,0,13,17,76.5,2,21,1,2,1
Yehor Yarmoliuk,33,ua UKR,CM,19-269,71,0,0,0,0,1,1,0,0,24,0,0,2,0.0,0.0,0.0,1,0,11,18,61.1,2,16,0,0,0
Shandon Baptiste,26,gd GRN,CM,25-231,19,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,4,0,1,0
Christian Nørgaard,6,dk DEN,CM,29-260,90,0,0,0,0,1,0,0,0,41,5,0,0,0.0,0.0,0.0,0,0,23,34,67.6,3,18,1,1,1
Frank Onyeka,15,ng NGA,CM,25-328,89,0,0,0,0,0,0,0,0,39,1,4,3,0.0,0.0,0.0,1,0,14,23,60.9,0,16,0,1,0
Keane Lewis-Potter,23,eng ENG,"LW,CM",22-276,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,1,0,0,0
Vitaly Janelt,27,de GER,"LB,LM",25-199,90,0,0,0,0,0,0,0,0,42,2,2,0,0.0,0.0,0.4,1,0,22,34,64.7,1,22,0,1,1
Ben Mee,16,eng ENG,CB,34-065,90,0,0,0,0,0,0,0,0,61,2,2,1,0.0,0.0,0.1,1,0,34,47,72.3,5,26,0,1,1
Ethan Pinnock,5,jm JAM,CB,30-180,90,0,0,0,0,0,0,0,0,58,0,2,2,0.0,0.0,0.0,2,0,29,42,69.0,2,26,0,0,0
Kristoffer Ajer,20,no NOR,"CB,RM",25-222,90,0,0,0,0,1,0,1,0,36,2,1,0,0.1,0.1,0.0,3,0,18,26,69.2,3,10,1,0,0
Saman Ghoddos,14,ir IRN,RB,30-080,89,0,0,0,0,1,0,0,0,23,2,0,1,0.1,0.1,0.0,1,0,9,14,64.3,2,6,2,1,0
Mathias Jørgensen,13,dk DEN,"CB,RB",33-216,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,3,5,0,0,0
Mark Flekken,1,nl NED,GK,30-165,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,19,45,42.2,0,19,0,0,0
