player_id,season_id,appearances,goals,assists,minutes_played,yellow_cards,red_cards
117754,489,0,0,0,0,0,0
51536,489,0,0,0,0,0,0
13286,489,0,0,0,0,0,0
9199,489,30,2,5,1334,0,0
42894,489,24,4,0,2157,0,0
13549,489,25,2,0,2084,0,0
72541,489,0,0,0,0,0,0
121127,489,0,0,0,0,0,0
126317,489,0,0,0,0,0,0
114666,489,0,0,0,0,0,0
4852,489,0,0,0,0,0,0
128023,489,0,0,0,0,0,0
108628,489,18,2,2,1595,0,0
134486,489,0,0,0,0,0,0
68086,489,8,1,0,87,0,0
71432,489,21,1,1,1067,0,0
20113,489,9,1,1,766,0,0
15656,489,29,2,1,2287,0,0
4499,489,26,1,7,1876,0,0
107825,489,0,0,0,0,0,0
3564,489,6,1,2,233,0,0
5264,489,18,1,0,1254,0,0
133612,489,18,1,1,1034,0,0
51480,489,0,0,0,0,0,0
20053,489,0,0,0,0,0,0
5467,489,0,0,0,0,0,0
14732,489,37,3,1,2931,0,0
20559,489,37,2,1,3330,0,0
15994,489,0,0,0,0,0,0
78259,489,0,0,0,0,0,0
111022,489,0,0,0,0,0,0
9167,489,2,1,0,38,0,0
54312,489,34,1,1,2507,0,0
4093,489,0,0,0,0,0,0
52723,489,31,0,1,1453,0,0
112742,489,0,0,0,0,0,0
20723,489,0,0,0,0,0,0
12306,489,20,1,3,1610,0,0
118447,489,1,0,1,3,0,0
19731,489,0,0,0,0,0,0
48689,489,0,0,0,0,0,0
26151,489,32,2,2,2783,0,0
23742,489,0,0,0,0,0,0
37587,489,0,0,0,0,0,0
5061,489,0,0,0,0,0,0
10476,489,33,5,1,2714,0,0
133245,489,0,0,0,0,0,0
32162,489,0,0,0,0,0,0
24708,489,0,0,0,0,0,0
50460,489,30,2,1,1246,0,0
14624,489,35,5,1,3089,0,0
9595,489,33,3,2,1835,0,0
75381,489,25,1,2,1816,0,0
49496,489,0,0,0,0,0,0
51631,489,0,0,0,0,0,0
51667,489,0,0,0,0,0,0
25281,489,6,1,0,44,0,0
5748,489,5,1,0,307,0,0
13956,489,21,4,1,1228,0,0
12186,489,32,2,1,1405,0,0
8050,489,0,0,0,0,0,0
43513,489,0,0,0,0,0,0
31883,489,0,0,0,0,0,0
23759,489,0,0,0,0,0,0
23750,489,0,0,0,0,0,0
5110,489,15,1,1,550,0,0
12303,489,3,0,0,76,0,0
11293,489,24,1,6,1949,0,0
15114,489,0,0,0,0,0,0
67217,489,0,0,0,0,0,0
15340,489,27,5,1,1411,0,0
134333,489,3,2,1,65,0,0
5595,489,38,3,0,2720,0,0
3314,489,29,1,6,2049,0,0
26975,489,0,0,0,0,0,0
4496,489,25,1,7,1522,0,0
13279,489,0,0,0,0,0,0
112078,489,0,0,0,0,0,0
75062,489,0,0,0,0,0,0
75686,489,0,0,0,0,0,0
53612,489,11,1,1,904,0,0
20489,489,33,3,1,1983,0,0
12937,489,0,0,0,0,0,0
114296,489,11,4,2,526,0,0
11260,489,0,0,0,0,0,0
4749,489,0,0,0,0,0,0
66607,489,0,0,0,0,0,0
21317,489,0,0,0,0,0,0
112674,489,2,0,0,24,0,0
127820,489,0,0,0,0,0,0
19871,489,0,0,0,0,0,0
63655,489,0,0,0,0,0,0
4291,489,28,2,1,1521,0,0
74776,489,0,0,0,0,0,0
24773,489,23,3,1,603,0,0
4115,489,0,0,0,0,0,0
14716,489,34,2,1,2718,0,0
52960,489,0,0,0,0,0,0
107827,489,0,0,0,0,0,0
49501,489,0,0,0,0,0,0
7450,489,0,0,0,0,0,0
14568,489,0,0,0,0,0,0
63840,489,32,1,1,2880,0,0
113713,489,0,0,0,0,0,0
25540,489,4,0,0,19,0,0
66565,489,0,0,0,0,0,0
19589,489,23,2,1,1772,0,0
2537,489,1,0,0,90,0,0
108325,489,24,1,4,1885,0,0
4474,489,0,0,0,0,0,0
5575,489,0,0,0,0,0,0
16671,489,0,0,0,0,0,0
107833,489,0,0,0,0,0,0
20517,489,35,4,1,2070,0,0
22802,489,18,3,4,1504,0,0
4492,489,0,0,0,0,0,0
9651,489,2,3,0,180,0,0
65641,489,0,0,0,0,0,0
12703,489,0,0,0,0,0,0
23697,489,0,0,0,0,0,0
5067,489,34,3,1,2203,0,0
2886,489,0,0,0,0,0,0
4511,489,0,0,0,0,0,0
117800,489,1,1,0,8,0,0
54000,489,2,1,0,16,0,0
66647,489,0,0,0,0,0,0
33175,489,0,0,0,0,0,0
8882,489,36,5,1,2783,0,0
21881,489,0,0,0,0,0,0
50245,489,23,3,2,1004,0,0
112629,489,0,0,0,0,0,0
53007,489,0,0,0,0,0,0
66657,489,0,0,0,0,0,0
107846,489,0,0,0,0,0,0
64271,489,0,0,0,0,0,0
52175,489,0,0,0,0,0,0
16204,489,11,1,1,687,0,0
5721,489,0,0,0,0,0,0
49908,489,36,2,2,3129,0,0
23951,489,0,0,0,0,0,0
8868,489,38,7,0,3236,0,0
21991,489,0,0,0,0,0,0
68582,489,0,0,0,0,0,0
4158,489,0,0,0,0,0,0
66318,489,0,0,0,0,0,0
109775,489,0,0,0,0,0,0
10565,489,5,12,2,368,0,0
63289,489,36,6,1,2384,0,0
14636,489,0,0,0,0,0,0
31442,489,12,0,1,287,0,0
33347,489,0,0,0,0,0,0
13706,489,6,4,2,171,0,0
23396,489,37,2,1,3318,0,0
74761,489,32,2,1,2733,0,0
25191,489,0,0,0,0,0,0
19890,489,1,1,0,22,0,0
8185,489,0,0,0,0,0,0
26408,489,38,4,1,2421,0,0
66692,489,21,1,5,1315,0,0
133430,489,13,1,3,563,0,0
8707,489,38,1,1,3115,0,0
49267,489,0,0,0,0,0,0
117974,489,0,0,0,0,0,0
4634,489,0,0,0,0,0,0
51479,489,0,0,0,0,0,0
10466,489,0,0,0,0,0,0
107898,489,0,0,0,0,0,0
7602,489,1,0,0,6,0,0
2620,489,0,0,0,0,0,0
112203,489,37,6,1,3140,0,0
32279,489,0,0,0,0,0,0
3894,489,33,2,1,971,0,0
12314,489,13,1,1,945,0,0
21957,489,0,0,0,0,0,0
9576,489,17,2,1,1172,0,0
74562,489,0,0,0,0,0,0
51648,489,5,2,0,69,0,0
51519,489,2,1,1,23,0,0
13225,489,5,2,1,73,0,0
14944,489,0,0,0,0,0,0
74591,489,0,0,0,0,0,0
72540,489,0,0,0,0,0,0
74608,489,0,0,0,0,0,0
50501,489,28,2,2,1101,0,0
107832,489,0,0,0,0,0,0
2250,489,0,0,0,0,0,0
13814,489,0,0,0,0,0,0
75212,489,0,0,0,0,0,0
5793,489,28,2,1,2125,0,0
109714,489,0,0,0,0,0,0
13344,489,26,3,1,1820,0,0
6712,489,37,1,1,3256,0,0
5771,489,0,0,0,0,0,0
11347,489,8,1,2,224,0,0
51616,489,0,0,0,0,0,0
14575,489,25,1,0,1603,0,0
4620,489,14,1,2,345,0,0
65849,489,0,0,0,0,0,0
30534,489,0,0,0,0,0,0
92714,489,0,0,0,0,0,0
13491,489,23,6,1,1408,0,0
122388,489,0,0,0,0,0,0
20858,489,0,0,0,0,0,0
13248,489,0,0,0,0,0,0
69747,489,0,0,0,0,0,0
4495,489,0,0,0,0,0,0
64522,489,0,0,0,0,0,0
15572,489,32,1,1,1753,0,0
92719,489,0,0,0,0,0,0
64140,489,14,1,4,344,0,0
66366,489,0,0,0,0,0,0
67213,489,1,0,0,7,0,0
8913,489,0,0,0,0,0,0
33335,489,0,0,0,0,0,0
109711,489,0,0,0,0,0,0
4604,489,22,1,4,1642,0,0
4136,489,24,2,2,2096,0,0
3713,489,11,1,1,494,0,0
3600,489,23,1,1,1662,0,0
24659,489,26,1,2,1812,0,0
51229,489,17,1,2,1220,0,0
21653,489,0,0,0,0,0,0
10766,489,28,5,1,1713,0,0
3622,489,18,1,5,1427,0,0
53182,489,0,0,0,0,0,0
51566,489,0,0,0,0,0,0
16758,489,14,1,1,235,0,0
7336,489,27,4,1,2137,0,0
15211,489,1,0,0,1,0,0
98295,489,0,0,0,0,0,0
98258,489,0,0,0,0,0,0
114135,489,0,0,0,0,0,0
51619,489,1,0,0,13,0,0
128889,489,0,0,0,0,0,0
31642,489,0,0,0,0,0,0
69286,489,0,0,0,0,0,0
2522,489,10,1,2,520,0,0
27277,489,24,15,1,1676,0,0
14565,489,0,0,0,0,0,0
23989,489,0,0,0,0,0,0
22870,489,0,0,0,0,0,0
51524,489,0,0,0,0,0,0
129835,489,0,0,0,0,0,0
24994,489,30,2,13,1180,0,0
19868,489,0,0,0,0,0,0
8148,489,0,0,0,0,0,0
