player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Álvaro Morata,29,es ESP,FW,25-313,60,0,0,0,0,2,1,0,0,14,0,0,0,0.2,0.2,0.0,1,0,7,11,63.6,0,3,0,0,0
Olivier Giroud,18,fr FRA,FW,31-336,30,0,1,0,0,1,0,0,0,16,0,0,0,0.0,0.0,0.1,3,1,7,13,53.8,1,4,2,0,0
Eden Hazard,10,be BEL,LW,27-237,90,1,0,0,0,2,1,0,0,78,0,1,0,0.1,0.1,0.2,16,1,59,66,89.4,4,56,9,8,5
Willian,22,br BRA,RW,30-023,64,0,0,0,0,1,1,0,0,59,0,1,0,0.0,0.0,0.2,6,0,43,56,76.8,9,41,6,1,1
Pedro,11,es ESP,RW,31-035,26,1,0,0,0,2,2,0,0,19,0,0,1,0.1,0.1,0.0,2,1,12,15,80.0,1,13,2,1,1
Mateo Kovačić,17,hr CRO,LM,24-118,78,0,0,0,0,6,0,0,0,76,4,0,1,0.3,0.3,0.1,7,0,50,54,92.6,8,42,2,2,1
Ruben Loftus-Cheek,12,eng ENG,LM,22-221,12,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.1,2,0,10,10,100.0,3,8,2,0,0
Jorginho,5,it ITA,CM,26-255,90,0,0,0,0,2,0,0,0,93,1,2,0,0.1,0.1,0.0,0,0,73,81,90.1,2,43,1,0,0
N'Golo Kanté,7,fr FRA,RM,27-156,90,0,0,0,0,0,0,1,0,71,1,1,3,0.0,0.0,0.0,1,0,61,63,96.8,8,40,4,1,0
Marcos Alonso,3,es ESP,LB,27-247,90,0,1,0,0,5,1,1,0,90,2,1,1,0.2,0.2,0.0,2,1,54,73,74.0,4,43,2,0,0
David Luiz,30,br BRA,CB,31-132,90,0,0,0,0,0,0,0,0,108,2,0,0,0.0,0.0,0.0,2,0,87,101,86.1,7,74,1,0,0
Antonio Rüdiger,2,de GER,CB,25-182,90,0,0,0,0,3,0,0,0,105,0,0,0,0.1,0.1,0.0,1,0,88,98,89.8,9,81,1,0,0
César Azpilicueta,28,es ESP,RB,29-004,90,0,0,0,0,0,0,0,0,85,1,1,1,0.0,0.0,0.1,2,0,64,82,78.0,5,45,3,1,1
Kepa Arrizabalaga,1,es ESP,GK,23-333,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,27,31,87.1,0,11,0,0,0
