team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Arsenal FC,Arsenal,2019/2020,England,36482,47589,25376,61,48,86,71,71,71,4,3,3,3,53,35,18,38,19,19,12.11,12.42,11.79,229,108,121,6.03,5.68,6.37,34,32,28,24,22,18,16,14,13,16,16,15,13,13,11,10,8,7,84,84,79,68,68,57,53,42,37,18,16,13,11,9,7,6,6,6,95,84,68,57,47,37,32,32,32,33,29,23,19,14,11,10,87,76,61,50,37,28,26,16,15,13,12,8,8,7,84,79,68,63,42,42,37,17,14,10,7,6,3,3,89,74,53,37,32,16,16,35,31,27,19,15,10,5,92,82,71,50,39,26,13,17,14,12,9,7,5,3,89,74,63,47,37,26,16,18,17,15,10,8,5,2,95,89,79,53,42,26,11,37,18,19,211,107,104,232,112,120,5.70,5.94,5.47,6.27,6.22,6.32,21,17,14,22,20,17,38,38,31,24,17,13,8,0,0,100,100,82,63,45,34,21,0,0,19,19,15,10,7,5,4,0,0,100,100,79,53,37,26,21,0,0,19,19,16,14,10,8,4,0,0,100,100,84,74,53,42,21,0,0,35,26,20,8,4,2,1,92,68,53,21,11,5,3,17,12,8,3,3,2,1,89,63,42,16,16,11,5,18,14,12,5,1,0,0,95,74,63,26,5,0,0,34,25,11,9,2,0,0,89,66,28,24,5,0,0,15,11,6,5,1,0,0,79,57,32,26,5,0,0,19,14,5,4,1,0,0,100,74,26,21,5,0,0,50,63,37,11.32,12.37,10.26,4.97,5.68,4.26,6.34,6.68,6.00,420,221,199,11.05,11.63,10.47,125,70,55,73,44,29,38,19,19,3.29,3.68,2.89,1.92,2.32,1.53,36,30,24,17,9,8,5,3,21,26,16,1,1,0,6,5,1,16,26,5,12,6,6,32,32,32,5,2,3,13,11,16,38,19,19,51,25,26,1.34,1.32,1.37,28,15,13,0.74,0.79,0.68,23,10,13,0.61,0.53,0.68,30,13,6,79,34,16,55,27,28,1.45,1.42,1.47,15,7,8,39,37,42,10,6,4,13,6,7,6,3,3,16,16,16,21,10,11,19,10,9
Tottenham Hotspur FC,Tottenham Hotspur,2019/2020,England,38116,43757,32476,56,48,68,73,101,57,5,3,3,3,59,31,28,38,19,19,10.71,10.42,11.00,207,88,119,5.45,4.63,6.26,36,31,25,22,18,14,11,7,6,18,16,13,12,11,8,5,2,1,95,84,68,63,57,42,26,11,5,18,15,12,10,7,6,6,5,5,95,79,63,53,37,32,32,26,26,31,27,19,16,10,6,6,82,71,50,42,26,16,16,17,16,10,9,6,4,4,89,84,53,47,32,21,21,14,11,9,7,4,2,2,74,57,47,37,21,11,11,33,26,21,16,10,9,5,87,68,55,42,26,24,13,15,12,10,7,2,2,1,79,63,53,37,11,11,5,18,14,11,9,8,7,4,95,74,57,47,42,37,21,37,18,19,197,95,102,196,89,107,5.32,5.28,5.37,5.30,4.94,5.63,21,18,11,19,17,10,38,33,28,24,20,12,9,0,0,100,87,74,63,53,32,24,0,0,19,16,13,12,8,6,5,0,0,100,84,68,63,42,32,26,0,0,19,17,15,12,12,6,4,0,0,100,89,79,63,63,32,21,0,0,31,27,16,10,3,1,0,82,71,42,26,8,3,0,15,13,7,5,2,1,0,79,68,37,26,11,5,0,16,14,9,5,1,0,0,84,74,47,26,5,0,0,36,28,14,3,2,0,0,95,74,37,8,5,0,0,18,14,5,1,1,0,0,95,74,26,5,5,0,0,18,14,9,2,1,0,0,95,74,47,11,5,0,0,53,63,42,12.53,13.32,11.74,5.24,5.00,5.47,7.29,8.32,6.26,406,206,200,10.97,10.84,11.11,120,59,61,66,34,32,38,19,19,3.16,3.11,3.21,1.74,1.79,1.68,37,27,20,17,9,9,4,5,24,21,26,1,0,1,10,6,4,26,32,21,9,3,6,24,16,32,6,1,5,16,5,26,38,19,19,54,24,30,1.42,1.26,1.58,29,17,12,0.76,0.89,0.63,25,7,18,0.66,0.37,0.95,28,19,6,74,50,16,50,31,19,1.32,1.63,1.00,11,7,4,28,37,21,17,10,7,10,2,8,11,3,8,28,16,42,19,14,5,18,9,9
Manchester City FC,Manchester City,2019/2020,England,34778,37097,32458,34,30,38,98,132,78,8,6,2,3,72,40,32,38,19,19,10.39,10.68,10.10,97,46,51,2.55,2.42,2.68,31,28,25,16,13,12,11,9,9,16,14,13,8,6,6,6,5,5,84,74,68,42,32,32,32,26,26,15,14,12,8,7,6,5,4,4,79,74,63,42,37,32,26,21,21,35,30,29,26,22,19,13,92,79,76,68,57,50,34,19,15,15,13,11,11,7,100,79,79,68,57,57,37,16,15,14,13,11,8,6,84,79,74,68,57,42,32,17,10,7,2,1,0,0,45,26,18,5,3,0,0,7,5,4,2,1,0,0,37,26,21,11,5,0,0,10,5,3,0,0,0,0,53,26,16,0,0,0,0,36,17,19,169,84,85,203,96,107,4.69,4.94,4.47,5.64,5.65,5.63,18,13,8,21,16,11,36,33,23,18,6,4,3,0,0,95,87,61,47,16,11,8,0,0,18,16,10,9,2,1,1,0,0,95,84,53,47,11,5,5,0,0,18,17,13,9,4,3,2,0,0,95,89,68,47,21,16,11,0,0,32,19,11,4,2,0,0,84,50,28,11,5,0,0,16,7,4,1,1,0,0,84,37,21,5,5,0,0,16,12,7,3,1,0,0,84,63,37,16,5,0,0,33,16,4,2,0,0,0,87,42,11,5,0,0,0,17,8,2,1,0,0,0,89,42,11,5,0,0,0,16,8,2,1,0,0,0,84,42,11,5,0,0,0,68,68,68,19.74,20.47,19,7.79,8.11,7.47,11.95,12.37,11.53,360,175,185,9.47,9.21,9.74,151,69,82,68,29,39,38,19,19,3.97,3.63,4.32,1.79,1.53,2.05,37,33,28,22,14,19,9,10,50,47,53,2,0,2,9,5,4,24,26,21,3,2,1,8,11,5,5,1,4,13,5,21,38,19,19,72,36,36,1.89,1.89,1.89,54,30,24,1.42,1.58,1.26,18,6,12,0.47,0.32,0.63,34,24,11,89,63,28,80,46,34,2.11,2.42,1.79,24,15,9,63,79,47,8,1,7,6,3,3,9,2,7,24,11,37,24,14,10,9,4,5
Leicester City FC,Leicester City,2019/2020,England,27632,25312,29953,51,49,54,83,101,71,5,9,4,4,50,26,24,38,19,19,10.43,10.58,10.26,175,83,92,4.61,4.37,4.84,35,34,31,21,14,11,10,5,4,17,17,16,11,6,6,6,4,3,89,89,84,57,32,32,32,21,16,18,17,15,10,8,5,4,1,1,95,89,79,53,42,26,21,5,5,33,30,26,19,15,9,8,87,79,68,50,39,24,21,17,14,11,10,9,7,6,89,74,57,53,47,37,32,16,16,15,9,6,2,2,84,84,79,47,32,11,11,31,27,17,13,9,4,1,82,71,45,34,24,11,3,15,13,8,6,5,2,0,79,68,42,32,26,11,0,16,14,9,7,4,2,1,84,74,47,37,21,11,5,36,18,18,192,85,107,189,107,82,5.33,4.72,5.94,5.25,5.94,4.56,23,18,8,18,14,8,37,32,24,14,8,3,2,0,0,97,84,63,37,21,8,5,0,0,18,17,13,7,3,1,1,0,0,95,89,68,37,16,5,5,0,0,19,15,11,7,5,2,1,0,0,100,79,57,37,26,11,5,0,0,26,14,5,2,0,0,0,68,37,13,5,0,0,0,13,6,2,0,0,0,0,68,32,11,0,0,0,0,13,8,3,2,0,0,0,68,42,16,11,0,0,0,36,22,9,4,3,1,0,95,57,24,11,8,3,0,18,12,6,2,2,0,0,95,63,32,11,11,0,0,18,10,3,2,1,1,0,95,53,16,11,5,5,0,50,47,53,14.82,14.53,15.11,5.89,5.42,6.37,8.92,9.11,8.74,411,202,209,10.82,10.63,11,129,67,62,64,34,30,38,19,19,3.39,3.53,3.26,1.68,1.79,1.58,37,30,24,17,12,11,6,5,28,32,26,0,0,0,8,5,3,21,26,16,5,2,3,13,11,16,6,1,5,16,5,26,38,19,19,64,35,29,1.68,1.84,1.53,43,25,18,1.13,1.32,0.95,21,10,11,0.55,0.53,0.58,32,20,8,84,53,21,70,37,33,1.84,1.95,1.74,20,11,9,53,57,47,10,4,6,8,4,4,5,2,3,13,11,16,25,13,12,14,7,7
Crystal Palace FC,Crystal Palace,2019/2020,England,25452,19784,31119,110,114,107,68,86,57,2,2,3,4,39,19,20,38,19,19,10.84,11.58,10.10,235,109,126,6.18,5.74,6.63,34,30,27,22,17,15,13,11,10,18,18,16,13,10,9,8,6,5,95,95,84,68,53,47,42,32,26,16,12,11,9,7,6,5,5,5,84,63,57,47,37,32,26,26,26,26,24,21,16,11,5,4,68,63,55,42,28,13,11,15,14,14,12,9,5,4,79,74,74,63,47,26,21,11,10,7,4,2,0,0,57,53,37,21,11,0,0,32,31,27,21,17,13,6,84,82,71,55,45,34,16,15,15,14,11,9,6,2,79,79,74,57,47,32,11,17,16,13,10,8,7,4,89,84,68,53,42,37,21,37,19,18,179,103,76,226,117,109,4.84,5.42,4.22,6.11,6.16,6.06,19,13,9,26,20,16,37,34,27,20,17,9,7,0,0,97,89,71,53,45,24,18,0,0,19,17,13,11,9,5,5,0,0,100,89,68,57,47,26,26,0,0,18,17,14,9,8,4,2,0,0,95,89,74,47,42,21,11,0,0,31,20,8,4,2,1,0,82,53,21,11,5,3,0,17,11,5,2,1,0,0,89,57,26,11,5,0,0,14,9,3,2,1,1,0,74,47,16,11,5,5,0,35,28,14,7,4,2,1,92,74,37,18,11,5,3,18,13,7,4,3,2,1,95,68,37,21,16,11,5,17,15,7,3,1,0,0,89,79,37,16,5,0,0,32,32,32,10.74,12.84,8.63,4.05,4.42,3.68,6.68,8.42,4.95,413,201,212,10.87,10.58,11.16,84,43,41,53,30,23,38,19,19,2.21,2.26,2.16,1.39,1.58,1.21,35,22,16,7,3,6,2,4,16,11,21,1,1,0,3,1,2,8,5,11,8,4,4,21,21,21,3,2,1,8,11,5,38,19,19,51,23,28,1.34,1.21,1.47,21,11,10,0.55,0.58,0.53,30,12,18,0.79,0.63,0.95,31,14,6,82,37,16,45,25,20,1.18,1.32,1.05,11,6,5,28,32,26,12,7,5,15,6,9,10,5,5,26,26,26,16,9,7,19,9,10
Everton FC,Everton,2019/2020,England,30101,28848,31355,78,71,86,61,81,49,3,3,3,5,55,33,22,38,19,19,10.13,10.31,9.95,182,88,94,4.79,4.63,4.95,35,28,22,19,16,11,10,7,3,18,13,11,10,7,6,5,4,2,95,68,57,53,37,32,26,21,11,17,15,11,9,9,5,5,3,1,89,79,57,47,47,26,26,16,5,31,28,23,16,10,7,6,82,74,61,42,26,18,16,16,14,11,7,6,4,4,84,74,57,37,32,21,21,15,14,12,9,4,3,2,79,74,63,47,21,16,11,32,29,25,15,8,1,0,84,76,66,39,21,3,0,15,13,11,6,4,1,0,79,68,57,32,21,5,0,17,16,14,9,4,0,0,89,84,74,47,21,0,0,35,19,16,159,85,74,199,111,88,4.54,4.47,4.63,5.69,5.84,5.50,16,12,8,22,16,12,37,32,28,21,12,5,3,0,0,97,84,74,55,32,13,8,0,0,18,16,14,11,7,4,3,0,0,95,84,74,57,37,21,16,0,0,19,16,14,10,5,1,0,0,0,100,84,74,53,26,5,0,0,0,35,25,12,4,0,0,0,92,66,32,11,0,0,0,17,11,4,0,0,0,0,89,57,21,0,0,0,0,18,14,8,4,0,0,0,95,74,42,21,0,0,0,29,18,9,4,2,1,0,76,47,24,11,5,3,0,16,11,8,4,2,1,0,84,57,42,21,11,5,0,13,7,1,0,0,0,0,68,37,5,0,0,0,0,45,53,37,12.66,13.84,11.47,5.16,5.63,4.68,7.50,8.21,6.79,468,219,249,12.32,11.53,13.11,136,61,75,58,31,27,38,19,19,3.58,3.21,3.95,1.53,1.63,1.42,36,29,25,20,10,9,5,4,24,26,21,2,1,1,7,4,3,18,21,16,7,5,2,18,26,11,8,2,6,21,11,32,38,19,19,50,24,26,1.32,1.26,1.37,17,10,7,0.45,0.53,0.37,33,14,19,0.87,0.74,1.00,29,16,5,76,42,13,35,21,14,0.92,1.11,0.74,7,4,3,18,21,16,14,9,5,17,6,11,10,6,4,26,32,21,14,8,6,23,11,12
Burnley FC,Burnley,2019/2020,England,22322,15995,28649,80,71,90,68,74,63,3,3,4,5,41,20,21,38,19,19,10.76,10.63,10.89,238,107,131,6.26,5.63,6.89,36,32,30,24,19,16,11,6,5,19,18,16,12,9,6,3,2,2,100,95,84,63,47,32,16,11,11,17,14,14,12,10,10,8,4,3,89,74,74,63,53,53,42,21,16,31,22,19,13,8,3,1,82,57,50,34,21,8,3,17,13,11,7,5,2,1,89,68,57,37,26,11,5,14,9,8,6,3,1,0,74,47,42,32,16,5,0,37,32,25,22,18,11,10,97,84,66,57,47,28,26,19,16,12,10,7,3,2,100,84,63,53,37,16,11,18,16,13,12,11,8,8,95,84,68,63,57,42,42,36,18,18,181,86,95,195,100,95,5.03,4.78,5.28,5.42,5.56,5.28,20,13,8,20,18,12,33,30,19,12,8,5,4,0,0,87,79,50,32,21,13,11,0,0,15,12,8,6,5,3,3,0,0,79,63,42,32,26,16,16,0,0,18,18,11,6,3,2,1,0,0,95,95,57,32,16,11,5,0,0,30,20,11,5,1,0,0,79,53,28,13,3,0,0,13,8,5,3,1,0,0,68,42,26,16,5,0,0,17,12,6,2,0,0,0,89,63,32,11,0,0,0,24,12,7,3,0,0,0,63,32,18,8,0,0,0,11,7,5,1,0,0,0,57,37,26,5,0,0,0,13,5,2,2,0,0,0,68,26,11,11,0,0,0,47,47,47,10.71,11.95,9.47,4.13,4.63,3.63,6.58,7.32,5.84,403,208,195,10.61,10.95,10.26,139,70,69,89,53,36,38,19,19,3.66,3.68,3.63,2.34,2.79,1.89,37,33,23,18,12,4,1,3,11,5,16,0,0,0,2,1,1,5,5,5,7,3,4,18,16,21,6,4,2,16,21,11,38,19,19,52,29,23,1.37,1.53,1.21,29,17,12,0.76,0.89,0.63,23,12,11,0.61,0.63,0.58,33,11,6,87,28,16,56,28,28,1.47,1.47,1.47,16,8,8,42,42,42,8,4,4,14,7,7,5,3,2,13,16,11,20,10,10,18,8,10
Southampton FC,Southampton,2019/2020,England,26963,23428,30498,67,81,57,57,49,68,3,3,9,4,46,18,28,38,19,19,11.40,10.84,11.94,223,108,115,5.87,5.68,6.05,34,31,28,24,20,20,18,13,10,17,14,14,12,9,9,9,6,4,89,74,74,63,47,47,47,32,21,17,17,14,12,11,11,9,7,6,89,89,74,63,57,57,47,37,32,32,29,25,18,11,9,6,84,76,66,47,28,24,16,15,14,11,7,4,4,3,79,74,57,37,21,21,16,17,15,14,11,7,5,3,89,79,74,57,37,26,16,31,26,22,20,15,12,8,82,68,57,53,39,32,21,16,13,11,10,8,6,4,84,68,57,53,42,32,21,15,13,11,10,7,6,4,79,68,57,53,37,32,21,37,19,18,173,85,88,243,121,122,4.68,4.47,4.89,6.57,6.37,6.78,17,14,8,26,25,20,37,33,27,19,9,4,2,0,0,97,87,71,50,24,11,5,0,0,19,15,12,8,4,1,1,0,0,100,79,63,42,21,5,5,0,0,18,18,15,11,5,3,1,0,0,95,95,79,57,26,16,5,0,0,34,20,7,0,0,0,0,89,53,18,0,0,0,0,17,8,2,0,0,0,0,89,42,11,0,0,0,0,17,12,5,0,0,0,0,89,63,26,0,0,0,0,32,21,13,3,1,1,0,84,55,34,8,3,3,0,16,10,5,2,0,0,0,84,53,26,11,0,0,0,16,11,8,1,1,1,0,84,57,42,5,5,5,0,50,26,74,13.74,13.05,14.42,5.63,4.79,6.47,8.11,8.26,7.95,442,186,256,11.63,9.79,13.47,127,65,62,58,32,26,38,19,19,3.34,3.42,3.26,1.53,1.68,1.37,38,31,26,17,9,9,1,8,24,5,42,1,0,1,6,3,3,16,16,16,7,3,4,18,16,21,10,6,4,26,32,21,38,19,19,61,28,33,1.61,1.47,1.74,29,12,17,0.76,0.63,0.89,32,16,16,0.84,0.84,0.84,33,18,8,87,47,21,54,22,32,1.42,1.16,1.68,14,5,9,37,26,47,12,7,5,12,7,5,9,4,5,24,21,26,18,8,10,16,10,6
