match_id,season_id,date,home_team,away_team,home_score,away_score,status,stadium,attendance
46605,274,"Fri 9 Aug 2019, 20:00 BST",10,14,4,1,C,Anfield,53333
46612,274,"Sat 10 Aug 2019, 12:30 BST",25,11,0,5,C,London Stadium,59870
46606,274,"Sat 10 Aug 2019, 15:00 BST",127,18,1,1,C,Vitality Stadium,10714
46607,274,"Sat 10 Aug 2019, 15:00 BST",43,20,3,0,C,Turf Moor,19784
46608,274,"Sat 10 Aug 2019, 15:00 BST",6,7,0,0,C,Selhurst Park,25151
46611,274,"Sat 10 Aug 2019, 15:00 BST",33,131,0,3,C,Vicarage Road,20245
46610,274,"Sat 10 Aug 2019, 17:30 BST",21,2,3,1,C,Tottenham Hotspur Stadium,60407
46609,274,"Sun 11 Aug 2019, 14:00 BST",26,38,0,0,C,King Power Stadium,32015
46614,274,"Sun 11 Aug 2019, 14:00 BST",23,1,0,1,C,St. James' Park,47635
46613,274,"Sun 11 Aug 2019, 16:30 BST",12,4,4,0,C,Old Trafford,73620
46615,274,"Sat 17 Aug 2019, 12:30 BST",1,43,2,1,C,Emirates Stadium,60214
46616,274,"Sat 17 Aug 2019, 15:00 BST",2,127,1,2,C,Villa Park,40996
46617,274,"Sat 17 Aug 2019, 15:00 BST",131,25,1,1,C,American Express Stadium,30459
46619,274,"Sat 17 Aug 2019, 15:00 BST",7,33,1,0,C,Goodison Park,39066
46621,274,"Sat 17 Aug 2019, 15:00 BST",14,23,3,1,C,Carrow Road,27059
46623,274,"Sat 17 Aug 2019, 15:00 BST",20,10,1,2,C,St. Mary's Stadium,31712
46620,274,"Sat 17 Aug 2019, 17:30 BST",11,21,2,2,C,Etihad Stadium,54503
46622,274,"Sun 18 Aug 2019, 14:00 BST",18,6,1,0,C,Bramall Lane,30197
46618,274,"Sun 18 Aug 2019, 16:30 BST",4,26,1,1,C,Stamford Bridge,40629
46624,274,"Mon 19 Aug 2019, 20:00 BST",38,12,1,1,C,Molineux Stadium,31314
46625,274,"Fri 23 Aug 2019, 20:00 BST",2,7,2,0,C,Villa Park,41922
46630,274,"Sat 24 Aug 2019, 12:30 BST",14,4,2,3,C,Carrow Road,27032
46627,274,"Sat 24 Aug 2019, 15:00 BST",131,20,0,2,C,American Express Stadium,30019
46629,274,"Sat 24 Aug 2019, 15:00 BST",12,6,1,2,C,Old Trafford,73454
46631,274,"Sat 24 Aug 2019, 15:00 BST",18,26,1,2,C,Bramall Lane,30079
46633,274,"Sat 24 Aug 2019, 15:00 BST",33,25,1,3,C,Vicarage Road,20035
46628,274,"Sat 24 Aug 2019, 17:30 BST",10,1,3,1,C,Anfield,53298
46626,274,"Sun 25 Aug 2019, 14:00 BST",127,11,1,3,C,Vitality Stadium,10486
46632,274,"Sun 25 Aug 2019, 16:30 BST",21,23,0,1,C,Tottenham Hotspur Stadium,59245
46634,274,"Sun 25 Aug 2019, 16:30 BST",38,43,1,1,C,Molineux Stadium,30522
46643,274,"Sat 31 Aug 2019, 12:30 BST",20,12,1,1,C,St. Mary's Stadium,30499
46637,274,"Sat 31 Aug 2019, 15:00 BST",4,18,2,2,C,Stamford Bridge,40560
46638,274,"Sat 31 Aug 2019, 15:00 BST",6,2,1,0,C,Selhurst Park,25248
46640,274,"Sat 31 Aug 2019, 15:00 BST",26,127,3,1,C,King Power Stadium,31613
46641,274,"Sat 31 Aug 2019, 15:00 BST",11,131,4,0,C,Etihad Stadium,54386
46642,274,"Sat 31 Aug 2019, 15:00 BST",23,33,1,1,C,St. James' Park,44157
46644,274,"Sat 31 Aug 2019, 15:00 BST",25,14,2,0,C,London Stadium,59950
46636,274,"Sat 31 Aug 2019, 17:30 BST",43,10,0,3,C,Turf Moor,21762
46639,274,"Sun 1 Sep 2019, 14:00 BST",7,38,3,2,C,Goodison Park,39374
46635,274,"Sun 1 Sep 2019, 16:30 BST",1,21,2,2,C,Emirates Stadium,60333
46648,274,"Sat 14 Sep 2019, 12:30 BST",10,23,3,1,C,Anfield,51430
46647,274,"Sat 14 Sep 2019, 15:00 BST",131,43,1,1,C,American Express Stadium,29398
46649,274,"Sat 14 Sep 2019, 15:00 BST",12,26,1,0,C,Old Trafford,73689
46651,274,"Sat 14 Sep 2019, 15:00 BST",18,20,0,1,C,Bramall Lane,30985
46652,274,"Sat 14 Sep 2019, 15:00 BST",21,6,4,0,C,Tottenham Hotspur Stadium,59812
46654,274,"Sat 14 Sep 2019, 15:00 BST",38,4,2,5,C,Molineux Stadium,31534
46650,274,"Sat 14 Sep 2019, 17:30 BST",14,11,3,2,C,Carrow Road,27035
46646,274,"Sun 15 Sep 2019, 14:00 BST",127,7,3,1,C,Vitality Stadium,10416
46653,274,"Sun 15 Sep 2019, 16:30 BST",33,1,2,2,C,Vicarage Road,21360
46645,274,"Mon 16 Sep 2019, 20:00 BST",2,25,0,0,C,Villa Park,42010
46663,274,"Fri 20 Sep 2019, 20:00 BST",20,127,1,3,C,St. Mary's Stadium,30168
46660,274,"Sat 21 Sep 2019, 12:30 BST",26,21,2,1,C,King Power Stadium,32129
46656,274,"Sat 21 Sep 2019, 15:00 BST",43,14,2,0,C,Turf Moor,19712
46659,274,"Sat 21 Sep 2019, 15:00 BST",7,18,0,2,C,Goodison Park,39354
46661,274,"Sat 21 Sep 2019, 15:00 BST",11,33,8,0,C,Etihad Stadium,54273
46662,274,"Sat 21 Sep 2019, 17:30 BST",23,131,0,0,C,St. James' Park,43316
46658,274,"Sun 22 Sep 2019, 14:00 BST",6,38,1,1,C,Selhurst Park,25122
46664,274,"Sun 22 Sep 2019, 14:00 BST",25,12,2,0,C,London Stadium,59936
46655,274,"Sun 22 Sep 2019, 16:30 BST",1,2,3,2,C,Emirates Stadium,60331
46657,274,"Sun 22 Sep 2019, 16:30 BST",4,10,1,2,C,Stamford Bridge,40638
46672,274,"Sat 28 Sep 2019, 12:30 BST",18,10,0,1,C,Bramall Lane,31774
46665,274,"Sat 28 Sep 2019, 15:00 BST",2,43,2,2,C,Villa Park,41546
46666,274,"Sat 28 Sep 2019, 15:00 BST",127,25,2,2,C,Vitality Stadium,10729
46667,274,"Sat 28 Sep 2019, 15:00 BST",4,131,2,0,C,Stamford Bridge,40683
46668,274,"Sat 28 Sep 2019, 15:00 BST",6,14,2,0,C,Selhurst Park,25477
46673,274,"Sat 28 Sep 2019, 15:00 BST",21,20,2,1,C,Tottenham Hotspur Stadium,59645
46674,274,"Sat 28 Sep 2019, 15:00 BST",38,33,2,0,C,Molineux Stadium,30711
46669,274,"Sat 28 Sep 2019, 17:30 BST",7,11,1,3,C,Goodison Park,39222
46670,274,"Sun 29 Sep 2019, 16:30 BST",26,23,5,0,C,King Power Stadium,32168
46671,274,"Mon 30 Sep 2019, 20:00 BST",12,1,1,1,C,Old Trafford,73201
46676,274,"Sat 5 Oct 2019, 12:30 BST",131,21,3,0,C,American Express Stadium,30610
46677,274,"Sat 5 Oct 2019, 15:00 BST",43,7,1,0,C,Turf Moor,20650
46678,274,"Sat 5 Oct 2019, 15:00 BST",10,26,2,1,C,Anfield,53322
46681,274,"Sat 5 Oct 2019, 15:00 BST",14,2,1,5,C,Carrow Road,27045
46683,274,"Sat 5 Oct 2019, 15:00 BST",33,18,0,0,C,Vicarage Road,20811
46684,274,"Sat 5 Oct 2019, 17:30 BST",25,6,1,2,C,London Stadium,59912
46675,274,"Sun 6 Oct 2019, 14:00 BST",1,127,1,0,C,Emirates Stadium,60326
46679,274,"Sun 6 Oct 2019, 14:00 BST",11,38,0,2,C,Etihad Stadium,54435
46682,274,"Sun 6 Oct 2019, 14:00 BST",20,4,1,4,C,St. Mary's Stadium,31473
46680,274,"Sun 6 Oct 2019, 16:30 BST",23,12,1,0,C,St. James' Park,51198
46689,274,"Sat 19 Oct 2019, 12:30 BST",7,25,2,0,C,Goodison Park,39263
46685,274,"Sat 19 Oct 2019, 15:00 BST",2,131,2,1,C,Villa Park,41826
46686,274,"Sat 19 Oct 2019, 15:00 BST",127,14,0,0,C,Vitality Stadium,10669
46687,274,"Sat 19 Oct 2019, 15:00 BST",4,23,1,0,C,Stamford Bridge,40513
46690,274,"Sat 19 Oct 2019, 15:00 BST",26,43,2,1,C,King Power Stadium,32105
46693,274,"Sat 19 Oct 2019, 15:00 BST",21,33,1,1,C,Tottenham Hotspur Stadium,58754
46694,274,"Sat 19 Oct 2019, 15:00 BST",38,20,1,1,C,Molineux Stadium,30915
46688,274,"Sat 19 Oct 2019, 17:30 BST",6,11,0,2,C,Selhurst Park,25480
46691,274,"Sun 20 Oct 2019, 16:30 BST",12,10,1,1,C,Old Trafford,73737
46692,274,"Mon 21 Oct 2019, 20:00 BST",18,1,1,0,C,Bramall Lane,30775
46702,274,"Fri 25 Oct 2019, 20:00 BST",20,26,0,9,C,St. Mary's Stadium,28762
46699,274,"Sat 26 Oct 2019, 12:30 BST",11,2,3,0,C,Etihad Stadium,54506
46696,274,"Sat 26 Oct 2019, 15:00 BST",131,7,3,2,C,American Express Stadium,30529
46703,274,"Sat 26 Oct 2019, 15:00 BST",33,127,0,0,C,Vicarage Road,20821
46704,274,"Sat 26 Oct 2019, 15:00 BST",25,18,1,1,C,London Stadium,59878
46697,274,"Sat 26 Oct 2019, 17:30 BST",43,4,2,4,C,Turf Moor,20975
46700,274,"Sun 27 Oct 2019, 14:00 GMT",23,38,1,1,C,St. James' Park,46019
46695,274,"Sun 27 Oct 2019, 16:30 GMT",1,6,2,2,C,Emirates Stadium,60345
46698,274,"Sun 27 Oct 2019, 16:30 GMT",10,21,2,1,C,Anfield,53222
46701,274,"Sun 27 Oct 2019, 16:30 GMT",14,12,1,3,C,Carrow Road,27108
46707,274,"Sat 2 Nov 2019, 12:30 GMT",127,12,1,0,C,Vitality Stadium,10669
46705,274,"Sat 2 Nov 2019, 15:00 GMT",1,38,1,1,C,Emirates Stadium,60383
46706,274,"Sat 2 Nov 2019, 15:00 GMT",2,10,1,2,C,Villa Park,41878
46708,274,"Sat 2 Nov 2019, 15:00 GMT",131,14,2,0,C,American Express Stadium,30539
46711,274,"Sat 2 Nov 2019, 15:00 GMT",11,20,2,1,C,Etihad Stadium,53922
46712,274,"Sat 2 Nov 2019, 15:00 GMT",18,43,3,0,C,Bramall Lane,31131
46714,274,"Sat 2 Nov 2019, 15:00 GMT",25,23,2,3,C,London Stadium,59907
46713,274,"Sat 2 Nov 2019, 17:30 GMT",33,4,1,2,C,Vicarage Road,21011
46709,274,"Sun 3 Nov 2019, 14:00 GMT",6,26,0,2,C,Selhurst Park,25480
46710,274,"Sun 3 Nov 2019, 16:30 GMT",7,21,1,1,C,Goodison Park,39001
46721,274,"Fri 8 Nov 2019, 20:00 GMT",14,33,0,2,C,Carrow Road,27074
46716,274,"Sat 9 Nov 2019, 12:30 GMT",4,6,2,0,C,Stamford Bridge,40525
46715,274,"Sat 9 Nov 2019, 15:00 GMT",43,25,3,0,C,Turf Moor,20255
46720,274,"Sat 9 Nov 2019, 15:00 GMT",23,127,2,1,C,St. James' Park,44424
46722,274,"Sat 9 Nov 2019, 15:00 GMT",20,7,1,2,C,St. Mary's Stadium,29754
46723,274,"Sat 9 Nov 2019, 15:00 GMT",21,18,1,1,C,Tottenham Hotspur Stadium,59781
46717,274,"Sat 9 Nov 2019, 17:30 GMT",26,1,2,0,C,King Power Stadium,32209
46719,274,"Sun 10 Nov 2019, 14:00 GMT",12,131,3,1,C,Old Trafford,73556
46724,274,"Sun 10 Nov 2019, 14:00 GMT",38,2,2,1,C,Molineux Stadium,31607
46718,274,"Sun 10 Nov 2019, 16:30 GMT",10,11,3,1,C,Anfield,53324
46734,274,"Sat 23 Nov 2019, 12:30 GMT",25,21,2,3,C,London Stadium,59930
