player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Demarai Gray,11,jm JAM,"LW,FW",25-126,89,0,0,0,0,3,0,0,0,41,0,1,2,0.2,0.2,0.0,1,0,22,29,75.9,2,30,1,4,3
Salomón Rondón,33,ve VEN,FW,32-046,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0
Richarlison,7,br BRA,FW,24-175,90,0,0,0,0,2,1,0,0,23,0,1,0,0.4,0.4,0.0,4,0,8,14,57.1,1,9,1,1,1
Alex Iwobi,17,ng NGA,"RW,LM",25-182,77,1,0,0,0,1,1,0,0,29,1,1,2,0.2,0.2,0.6,3,0,19,20,95.0,1,12,1,2,2
Anthony Gordon,24,eng ENG,"RW,RM",20-250,13,0,0,0,0,1,1,0,0,15,1,0,0,0.1,0.1,0.0,0,0,9,12,75.0,1,10,1,0,0
Allan,6,br BRA,CM,30-297,90,0,0,0,0,0,0,0,0,59,2,1,2,0.0,0.0,0.0,2,0,33,49,67.3,8,27,2,2,1
Jean-Philippe Gbamin,25,ci CIV,CM,26-037,45,0,0,0,0,0,0,0,0,21,1,1,0,0.0,0.0,0.0,0,0,13,16,81.3,0,10,1,0,0
Fabian Delph,8,eng ENG,CM,31-345,45,0,0,0,0,1,0,0,0,35,2,1,0,0.0,0.0,0.0,0,0,22,29,75.9,3,24,1,1,1
Andros Townsend,14,eng ENG,"CM,RM,LM",30-108,90,0,0,0,0,0,0,0,0,47,3,1,2,0.0,0.0,0.2,6,0,24,33,72.7,2,19,2,5,3
Ben Godfrey,22,eng ENG,LB,23-290,90,0,0,0,0,3,1,0,0,44,2,2,0,0.1,0.1,0.0,3,1,25,34,73.5,4,15,2,1,1
Mason Holgate,4,eng ENG,CB,25-010,90,0,0,0,0,1,0,0,0,53,2,0,3,0.5,0.5,0.0,0,0,31,44,70.5,4,25,0,0,0
Michael Keane,5,eng ENG,CB,28-294,90,0,1,0,0,1,1,0,0,69,6,3,1,0.0,0.0,0.2,1,0,45,51,88.2,6,28,1,1,1
Séamus Coleman,23,ie IRL,RB,33-021,90,0,0,0,0,1,0,1,0,70,6,1,2,0.0,0.0,0.0,4,0,40,54,74.1,3,25,2,1,0
Jordan Pickford,1,eng ENG,GK,27-239,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,10,25,40.0,0,14,0,0,0
