player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ivan Toney,17,eng ENG,FW,26-212,90,2,0,1,1,1,1,1,0,45,0,0,0,1.0,0.2,0.1,2,1,13,28,46.4,1,20,0,1,0
Yoane Wissa,11,cd COD,LW,26-041,70,0,0,0,0,1,0,0,0,19,0,0,0,0.0,0.0,0.0,1,0,8,12,66.7,2,11,0,6,4
Mads Roerslev,30,dk DEN,RB,23-112,20,0,0,0,0,1,0,0,0,7,0,1,1,0.1,0.1,0.0,0,0,0,3,0.0,0,0,0,0,0
Bryan Mbeumo,19,cm CMR,"RW,FW",23-068,79,0,0,0,0,1,0,0,0,29,0,0,0,0.1,0.1,0.1,2,1,11,18,61.1,3,15,1,6,2
Sergi Canós,7,es ESP,FW,25-254,11,0,0,0,0,0,0,0,0,8,0,0,2,0.0,0.0,0.0,1,0,3,4,75.0,1,4,0,2,2
Mathias Jensen,8,dk DEN,"LM,CM",26-286,79,0,0,0,0,0,0,1,0,37,2,4,3,0.0,0.0,0.0,1,0,13,23,56.5,1,15,0,2,1
Josh Dasilva,10,eng ENG,CM,23-356,11,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,1,0,3,4,75.0,2,4,1,0,0
Vitaly Janelt,27,de GER,CM,24-157,90,0,0,0,0,0,0,0,0,35,3,2,3,0.0,0.0,0.0,1,0,18,22,81.8,2,6,0,0,0
Frank Onyeka,15,ng NGA,RM,24-286,70,0,1,0,0,1,0,0,0,26,2,2,2,0.1,0.1,0.2,1,1,11,14,78.6,1,9,0,1,0
Shandon Baptiste,26,gd GRN,CM,24-189,20,0,0,0,0,0,0,1,0,4,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,2,0,0,0
Rico Henry,3,eng ENG,LB,25-098,86,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,0,0,16,23,69.6,1,8,0,0,0
Saman Ghoddos,14,ir IRN,LB,29-038,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Ben Mee,16,eng ENG,CB,33-023,90,0,0,0,0,1,0,0,0,37,0,1,5,0.1,0.1,0.0,0,0,12,23,52.2,1,10,0,0,0
Ethan Pinnock,5,jm JAM,CB,29-138,90,0,0,0,0,0,0,0,0,38,2,1,1,0.0,0.0,0.0,1,1,22,27,81.5,5,7,0,0,0
Kristoffer Ajer,20,no NOR,"RB,CB",24-180,90,0,0,0,0,0,0,0,0,37,2,0,2,0.0,0.0,0.0,1,0,18,24,75.0,3,16,3,3,0
David Raya,1,es ESP,GK,27-029,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,21,34,61.8,0,18,0,0,0
