player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Joselu,21,es ESP,FW,27-246,72,0,0,0,0,1,0,0,0,45,0,2,3,0.0,0.0,0.0,2,0,21,35,60.0,2,18,0,1,0
Aleksandar Mitrović,45,rs SRB,FW,23-073,18,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,10,11,90.9,0,11,0,1,0
Jacob Murphy,7,eng ENG,LW,22-277,63,0,0,0,0,1,0,0,0,30,2,0,1,0.0,0.0,0.0,2,0,11,18,61.1,4,20,3,4,1
Rolando Aarons,16,eng ENG,LW,22-012,27,0,0,0,0,0,0,0,0,23,1,0,2,0.0,0.0,0.0,0,0,15,17,88.2,3,14,4,2,2
Matt Ritchie,11,sct SCO,RW,28-079,90,0,1,0,0,5,0,0,0,60,2,0,0,0.2,0.2,0.5,6,2,31,46,67.4,1,31,2,1,1
Ayoze Pérez,17,es ESP,AM,24-122,90,0,0,0,0,1,1,0,0,36,0,0,3,0.0,0.0,0.0,3,0,20,22,90.9,3,21,1,0,0
Mikel Merino,23,es ESP,DM,21-159,90,0,0,0,0,1,1,0,0,79,2,1,3,0.0,0.0,0.1,3,0,53,65,81.5,8,47,2,1,1
Isaac Hayden,14,eng ENG,DM,22-251,79,0,0,0,0,1,1,0,0,57,0,1,0,0.0,0.0,0.0,2,0,46,50,92.0,5,22,0,0,0
Jonjo Shelvey,8,eng ENG,DM,25-274,11,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,11,13,84.6,4,10,1,0,0
Chancel Mbemba,18,cd COD,LB,23-112,90,0,0,0,0,0,0,0,0,78,5,1,0,0.0,0.0,0.0,3,0,53,66,80.3,4,30,1,0,0
Ciaran Clark,2,ie IRL,CB,28-063,90,1,0,0,0,3,1,0,0,54,2,0,0,0.5,0.5,0.0,1,0,29,38,76.3,2,31,1,1,0
Florian Lejeune,20,fr FRA,CB,26-192,90,0,0,0,0,1,0,0,0,41,2,2,0,0.0,0.0,0.0,0,0,16,26,61.5,2,17,0,0,0
DeAndre Yedlin,22,us USA,RB,24-142,90,0,0,0,0,0,0,0,0,59,2,0,0,0.0,0.0,0.1,2,0,40,52,76.9,7,28,3,1,1
Karl Darlow,26,wls WAL,GK,27-051,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,19,28,67.9,0,15,0,0,0
