match_id,season_id,date,home_team,away_team,home_score,away_score,status,stadium,attendance
9232,22,"Sat 17 Aug 2013, 12:45 BST",10,42,1,0,C,Anfield,44822
9231,22,"Sat 17 Aug 2013, 15:00 BST",1,2,1,3,C,Emirates Stadium,60003
9233,22,"Sat 17 Aug 2013, 15:00 BST",14,7,2,2,C,Carrow Road,26824
9234,22,"Sat 17 Aug 2013, 15:00 BST",29,34,0,1,C,Stadium of Light,43905
9236,22,"Sat 17 Aug 2013, 15:00 BST",36,20,0,1,C,The Hawthorns,25927
9237,22,"Sat 17 Aug 2013, 15:00 BST",25,46,2,0,C,Boleyn Ground,34977
9235,22,"Sat 17 Aug 2013, 17:30 BST",45,12,1,4,C,Liberty Stadium,20733
9239,22,"Sun 18 Aug 2013, 13:30 BST",6,21,0,1,C,Selhurst Park,23285
9238,22,"Sun 18 Aug 2013, 16:00 BST",4,41,2,0,C,Stamford Bridge,41374
9240,22,"Mon 19 Aug 2013, 20:00 BST",11,23,4,0,C,Etihad Stadium,46842
9241,22,"Wed 21 Aug 2013, 19:45 BST",4,2,2,1,C,Stamford Bridge,41527
9244,22,"Sat 24 Aug 2013, 12:45 BST",34,1,1,3,C,Craven Cottage,25622
9243,22,"Sat 24 Aug 2013, 15:00 BST",7,36,0,0,C,Goodison Park,36410
9245,22,"Sat 24 Aug 2013, 15:00 BST",41,14,1,0,C,MKM Stadium,23682
9246,22,"Sat 24 Aug 2013, 15:00 BST",23,25,0,0,C,St. James' Park,49622
9247,22,"Sat 24 Aug 2013, 15:00 BST",20,29,1,1,C,St. Mary's Stadium,29596
9248,22,"Sat 24 Aug 2013, 15:00 BST",42,6,2,1,C,Britannia Stadium,25270
9242,22,"Sat 24 Aug 2013, 17:30 BST",2,10,0,1,C,Villa Park,42098
9249,22,"Sun 25 Aug 2013, 16:00 BST",46,11,3,2,C,Cardiff City Stadium,27068
9250,22,"Sun 25 Aug 2013, 16:00 BST",21,45,1,0,C,White Hart Lane,36005
9251,22,"Mon 26 Aug 2013, 20:00 BST",12,4,0,0,C,Old Trafford,75032
9254,22,"Sat 31 Aug 2013, 12:45 BST",11,41,2,0,C,Etihad Stadium,46903
9252,22,"Sat 31 Aug 2013, 15:00 BST",46,7,0,0,C,Cardiff City Stadium,27344
9255,22,"Sat 31 Aug 2013, 15:00 BST",23,34,1,0,C,St. James' Park,46402
9256,22,"Sat 31 Aug 2013, 15:00 BST",14,20,1,0,C,Carrow Road,26819
9257,22,"Sat 31 Aug 2013, 15:00 BST",25,42,0,1,C,Boleyn Ground,34946
9253,22,"Sat 31 Aug 2013, 17:30 BST",6,29,3,1,C,Selhurst Park,22671
9259,22,"Sun 1 Sep 2013, 13:30 BST",10,12,1,0,C,Anfield,44411
9260,22,"Sun 1 Sep 2013, 13:30 BST",36,45,0,2,C,The Hawthorns,23395
9258,22,"Sun 1 Sep 2013, 16:00 BST",1,21,1,0,C,Emirates Stadium,60071
9265,22,"Sat 14 Sep 2013, 12:45 BST",12,6,2,0,C,Old Trafford,75170
9261,22,"Sat 14 Sep 2013, 15:00 BST",2,23,1,2,C,Villa Park,37554
9263,22,"Sat 14 Sep 2013, 15:00 BST",34,36,1,1,C,Craven Cottage,25560
9264,22,"Sat 14 Sep 2013, 15:00 BST",41,46,1,1,C,MKM Stadium,21949
9266,22,"Sat 14 Sep 2013, 15:00 BST",42,11,0,0,C,Britannia Stadium,25052
9267,22,"Sat 14 Sep 2013, 15:00 BST",29,1,1,3,C,Stadium of Light,39055
9268,22,"Sat 14 Sep 2013, 15:00 BST",21,14,2,0,C,White Hart Lane,35952
9262,22,"Sat 14 Sep 2013, 17:30 BST",7,4,1,0,C,Goodison Park,36034
9269,22,"Sun 15 Sep 2013, 16:00 BST",20,25,0,0,C,St. Mary's Stadium,28794
9270,22,"Mon 16 Sep 2013, 20:00 BST",45,10,2,2,C,Liberty Stadium,20752
9274,22,"Sat 21 Sep 2013, 12:45 BST",14,2,0,1,C,Carrow Road,26813
9272,22,"Sat 21 Sep 2013, 15:00 BST",10,20,0,1,C,Anfield,44755
9273,22,"Sat 21 Sep 2013, 15:00 BST",23,41,2,3,C,St. James' Park,51523
9275,22,"Sat 21 Sep 2013, 15:00 BST",36,29,3,0,C,The Hawthorns,24595
9276,22,"Sat 21 Sep 2013, 15:00 BST",25,7,2,3,C,Boleyn Ground,34952
9271,22,"Sat 21 Sep 2013, 17:30 BST",4,34,2,0,C,Stamford Bridge,41608
9277,22,"Sun 22 Sep 2013, 13:30 BST",1,42,3,1,C,Emirates Stadium,60002
9279,22,"Sun 22 Sep 2013, 13:30 BST",6,45,0,2,C,Selhurst Park,22466
9278,22,"Sun 22 Sep 2013, 16:00 BST",46,21,0,1,C,Cardiff City Stadium,27815
9280,22,"Sun 22 Sep 2013, 16:00 BST",11,12,4,1,C,Etihad Stadium,47156
9287,22,"Sat 28 Sep 2013, 12:45 BST",21,4,1,1,C,White Hart Lane,35857
9281,22,"Sat 28 Sep 2013, 15:00 BST",2,11,3,2,C,Villa Park,34063
9282,22,"Sat 28 Sep 2013, 15:00 BST",34,46,1,2,C,Craven Cottage,23020
9283,22,"Sat 28 Sep 2013, 15:00 BST",41,25,1,0,C,MKM Stadium,24291
9284,22,"Sat 28 Sep 2013, 15:00 BST",12,36,1,2,C,Old Trafford,75042
9285,22,"Sat 28 Sep 2013, 15:00 BST",20,6,2,0,C,St. Mary's Stadium,30699
9286,22,"Sat 28 Sep 2013, 17:30 BST",45,1,1,2,C,Liberty Stadium,20712
9288,22,"Sun 29 Sep 2013, 13:30 BST",42,14,0,1,C,Britannia Stadium,26184
9289,22,"Sun 29 Sep 2013, 16:00 BST",29,10,1,3,C,Stadium of Light,41415
9290,22,"Mon 30 Sep 2013, 20:00 BST",7,23,3,2,C,Goodison Park,33495
9295,22,"Sat 5 Oct 2013, 12:45 BST",11,7,3,1,C,Etihad Stadium,47267
9291,22,"Sat 5 Oct 2013, 15:00 BST",46,23,1,2,C,Cardiff City Stadium,27538
9292,22,"Sat 5 Oct 2013, 15:00 BST",34,42,1,0,C,Craven Cottage,24634
9293,22,"Sat 5 Oct 2013, 15:00 BST",41,2,0,0,C,MKM Stadium,24396
9294,22,"Sat 5 Oct 2013, 15:00 BST",10,6,3,1,C,Anfield,44721
9296,22,"Sat 5 Oct 2013, 17:30 BST",29,12,1,2,C,Stadium of Light,45426
9297,22,"Sun 6 Oct 2013, 13:30 BST",14,4,1,3,C,Carrow Road,26840
9298,22,"Sun 6 Oct 2013, 13:30 BST",20,45,2,0,C,St. Mary's Stadium,28570
9299,22,"Sun 6 Oct 2013, 16:00 BST",21,25,0,3,C,White Hart Lane,35977
9300,22,"Sun 6 Oct 2013, 16:00 BST",36,1,1,1,C,The Hawthorns,24839
9305,22,"Sat 19 Oct 2013, 12:45 BST",23,10,2,2,C,St. James' Park,51703
9301,22,"Sat 19 Oct 2013, 15:00 BST",1,14,4,1,C,Emirates Stadium,60009
9302,22,"Sat 19 Oct 2013, 15:00 BST",4,46,4,1,C,Stamford Bridge,41475
9303,22,"Sat 19 Oct 2013, 15:00 BST",7,41,2,1,C,Goodison Park,38828
9304,22,"Sat 19 Oct 2013, 15:00 BST",12,20,1,1,C,Old Trafford,75220
9306,22,"Sat 19 Oct 2013, 15:00 BST",42,36,0,0,C,Britannia Stadium,25904
9307,22,"Sat 19 Oct 2013, 15:00 BST",45,29,4,0,C,Liberty Stadium,20245
9308,22,"Sat 19 Oct 2013, 17:30 BST",25,11,1,3,C,Boleyn Ground,34507
9309,22,"Sun 20 Oct 2013, 16:00 BST",2,21,0,2,C,Villa Park,35391
9310,22,"Mon 21 Oct 2013, 20:00 BST",6,34,1,4,C,Selhurst Park,24881
9312,22,"Sat 26 Oct 2013, 12:45 BST",6,1,0,2,C,Selhurst Park,20050
9311,22,"Sat 26 Oct 2013, 15:00 BST",2,7,0,2,C,Villa Park,35154
9313,22,"Sat 26 Oct 2013, 15:00 BST",10,36,4,1,C,Anfield,44747
9314,22,"Sat 26 Oct 2013, 15:00 BST",12,42,3,2,C,Old Trafford,75274
9315,22,"Sat 26 Oct 2013, 15:00 BST",14,46,0,0,C,Carrow Road,26846
9316,22,"Sat 26 Oct 2013, 17:30 BST",20,34,2,0,C,St. Mary's Stadium,28631
9318,22,"Sun 27 Oct 2013, 13:30 GMT",29,23,2,1,C,Stadium of Light,46313
9317,22,"Sun 27 Oct 2013, 16:00 GMT",4,11,2,1,C,Stamford Bridge,41495
9319,22,"Sun 27 Oct 2013, 16:00 GMT",45,25,0,0,C,Liberty Stadium,20455
9320,22,"Sun 27 Oct 2013, 16:00 GMT",21,41,1,0,C,White Hart Lane,36080
9325,22,"Sat 2 Nov 2013, 12:45 GMT",23,4,2,0,C,St. James' Park,51674
9322,22,"Sat 2 Nov 2013, 15:00 GMT",34,12,1,3,C,Craven Cottage,25700
9323,22,"Sat 2 Nov 2013, 15:00 GMT",41,29,1,0,C,MKM Stadium,24677
9324,22,"Sat 2 Nov 2013, 15:00 GMT",11,14,7,0,C,Etihad Stadium,47066
9326,22,"Sat 2 Nov 2013, 15:00 GMT",42,20,1,1,C,Britannia Stadium,26053
9327,22,"Sat 2 Nov 2013, 15:00 GMT",36,6,2,0,C,The Hawthorns,26397
9328,22,"Sat 2 Nov 2013, 15:00 GMT",25,2,0,0,C,Boleyn Ground,34977
9321,22,"Sat 2 Nov 2013, 17:30 GMT",1,10,2,0,C,Emirates Stadium,60042
9330,22,"Sun 3 Nov 2013, 13:30 GMT",7,21,0,0,C,Goodison Park,38378
9329,22,"Sun 3 Nov 2013, 16:00 GMT",46,45,1,0,C,Cardiff City Stadium,27463
9331,22,"Sat 9 Nov 2013, 15:00 GMT",2,46,2,0,C,Villa Park,35809
9332,22,"Sat 9 Nov 2013, 15:00 GMT",4,36,2,2,C,Stamford Bridge,41623
9333,22,"Sat 9 Nov 2013, 15:00 GMT",6,7,0,0,C,Selhurst Park,25231
9334,22,"Sat 9 Nov 2013, 15:00 GMT",10,34,4,0,C,Anfield,44768
9336,22,"Sat 9 Nov 2013, 15:00 GMT",20,41,4,1,C,St. Mary's Stadium,30022
9335,22,"Sat 9 Nov 2013, 17:30 GMT",14,25,3,1,C,Carrow Road,26824
9340,22,"Sun 10 Nov 2013, 12:00 GMT",21,23,0,1,C,White Hart Lane,36042
9338,22,"Sun 10 Nov 2013, 14:05 GMT",29,11,1,0,C,Stadium of Light,40137
9337,22,"Sun 10 Nov 2013, 16:10 GMT",12,1,1,0,C,Old Trafford,75138
9339,22,"Sun 10 Nov 2013, 16:10 GMT",45,42,3,3,C,Liberty Stadium,19242
9342,22,"Sat 23 Nov 2013, 12:45 GMT",7,10,3,3,C,Goodison Park,39576
