player_id,season_id,appearances,goals,assists,minutes_played,yellow_cards,red_cards
10483,27,4,2,2,128,0,0
4343,27,13,3,1,662,0,0
2840,27,0,0,0,0,0,0
4081,27,29,3,33,1508,0,0
9199,27,11,1,6,202,0,0
2845,27,13,1,12,814,0,0
10544,27,0,0,0,0,0,0
4852,27,38,2,3,3391,0,0
4040,27,0,0,0,0,0,0
2622,27,34,3,16,2693,0,0
2916,27,0,0,0,0,0,0
10514,27,0,0,0,0,0,0
4328,27,33,2,33,2539,0,0
4183,27,38,1,63,3419,0,0
10439,27,0,0,0,0,0,0
10424,27,0,0,0,0,0,0
4499,27,1,0,0,17,0,0
4482,27,3,0,1,27,0,0
3564,27,18,1,31,1027,0,0
4218,27,8,6,0,527,0,0
4916,27,26,2,7,2257,0,0
8230,27,0,0,0,0,0,0
4410,27,0,0,0,0,0,0
4413,27,21,6,15,1471,0,0
9167,27,0,0,0,0,0,0
4543,27,6,1,0,495,0,0
3897,27,11,1,3,304,0,0
2862,27,25,1,13,1242,0,0
10511,27,13,1,7,494,0,0
4849,27,24,1,10,1180,0,0
4835,27,10,1,1,588,0,0
10470,27,0,0,0,0,0,0
4176,27,25,1,21,1422,0,0
3663,27,0,0,0,0,0,0
10475,27,26,2,26,1868,0,0
8234,27,0,0,0,0,0,0
10476,27,1,0,0,13,0,0
10467,27,0,0,0,0,0,0
2905,27,21,1,18,1034,0,0
4550,27,19,1,6,1272,0,0
4861,27,0,0,0,0,0,0
4665,27,0,0,0,0,0,0
8242,27,37,3,29,3204,0,0
4823,27,29,2,41,1918,0,0
2704,27,7,3,3,450,0,0
4800,27,0,0,0,0,0,0
4526,27,9,1,3,224,0,0
3239,27,0,0,0,0,0,0
4859,27,5,1,5,110,0,0
9468,27,35,2,23,3069,0,0
4496,27,29,2,17,2484,0,0
4829,27,0,0,0,0,0,0
9762,27,0,0,0,0,0,0
4721,27,19,1,17,981,0,0
3030,27,31,4,70,2774,0,0
2129,27,19,1,5,801,0,0
8969,27,0,0,0,0,0,0
3561,27,11,3,4,763,0,0
7485,27,0,0,0,0,0,0
4152,27,16,1,9,940,0,0
