match_id,season_id,home_team_id,away_team_id,start_time,home_goals,away_goals,status
46605,274,10,14,2019-08-09,4.0,1.0,C
46612,274,25,11,2019-08-10,0.0,5.0,C
46606,274,127,18,2019-08-10,1.0,1.0,C
46607,274,43,20,2019-08-10,3.0,0.0,C
46608,274,6,7,2019-08-10,0.0,0.0,C
46611,274,33,131,2019-08-10,0.0,3.0,C
46610,274,21,2,2019-08-10,3.0,1.0,C
46609,274,26,38,2019-08-11,0.0,0.0,C
46614,274,23,1,2019-08-11,0.0,1.0,C
46613,274,12,4,2019-08-11,4.0,0.0,C
46615,274,1,43,2019-08-17,2.0,1.0,C
46616,274,2,127,2019-08-17,1.0,2.0,C
46617,274,131,25,2019-08-17,1.0,1.0,C
46619,274,7,33,2019-08-17,1.0,0.0,C
46621,274,14,23,2019-08-17,3.0,1.0,C
46623,274,20,10,2019-08-17,1.0,2.0,C
46620,274,11,21,2019-08-17,2.0,2.0,C
46622,274,18,6,2019-08-18,1.0,0.0,C
46618,274,4,26,2019-08-18,1.0,1.0,C
46624,274,38,12,2019-08-19,1.0,1.0,C
46625,274,2,7,2019-08-23,2.0,0.0,C
46630,274,14,4,2019-08-24,2.0,3.0,C
46627,274,131,20,2019-08-24,0.0,2.0,C
46629,274,12,6,2019-08-24,1.0,2.0,C
46631,274,18,26,2019-08-24,1.0,2.0,C
46633,274,33,25,2019-08-24,1.0,3.0,C
46628,274,10,1,2019-08-24,3.0,1.0,C
46626,274,127,11,2019-08-25,1.0,3.0,C
46632,274,21,23,2019-08-25,0.0,1.0,C
46634,274,38,43,2019-08-25,1.0,1.0,C
46643,274,20,12,2019-08-31,1.0,1.0,C
46637,274,4,18,2019-08-31,2.0,2.0,C
46638,274,6,2,2019-08-31,1.0,0.0,C
46640,274,26,127,2019-08-31,3.0,1.0,C
46641,274,11,131,2019-08-31,4.0,0.0,C
46642,274,23,33,2019-08-31,1.0,1.0,C
46644,274,25,14,2019-08-31,2.0,0.0,C
46636,274,43,10,2019-08-31,0.0,3.0,C
46639,274,7,38,2019-09-01,3.0,2.0,C
46635,274,1,21,2019-09-01,2.0,2.0,C
46648,274,10,23,2019-09-14,3.0,1.0,C
46647,274,131,43,2019-09-14,1.0,1.0,C
46649,274,12,26,2019-09-14,1.0,0.0,C
46651,274,18,20,2019-09-14,0.0,1.0,C
46652,274,21,6,2019-09-14,4.0,0.0,C
46654,274,38,4,2019-09-14,2.0,5.0,C
46650,274,14,11,2019-09-14,3.0,2.0,C
46646,274,127,7,2019-09-15,3.0,1.0,C
46653,274,33,1,2019-09-15,2.0,2.0,C
46645,274,2,25,2019-09-16,0.0,0.0,C
46663,274,20,127,2019-09-20,1.0,3.0,C
46660,274,26,21,2019-09-21,2.0,1.0,C
46656,274,43,14,2019-09-21,2.0,0.0,C
46659,274,7,18,2019-09-21,0.0,2.0,C
46661,274,11,33,2019-09-21,8.0,0.0,C
46662,274,23,131,2019-09-21,0.0,0.0,C
46658,274,6,38,2019-09-22,1.0,1.0,C
46664,274,25,12,2019-09-22,2.0,0.0,C
46655,274,1,2,2019-09-22,3.0,2.0,C
46657,274,4,10,2019-09-22,1.0,2.0,C
46672,274,18,10,2019-09-28,0.0,1.0,C
46665,274,2,43,2019-09-28,2.0,2.0,C
46666,274,127,25,2019-09-28,2.0,2.0,C
46667,274,4,131,2019-09-28,2.0,0.0,C
46668,274,6,14,2019-09-28,2.0,0.0,C
46673,274,21,20,2019-09-28,2.0,1.0,C
46674,274,38,33,2019-09-28,2.0,0.0,C
46669,274,7,11,2019-09-28,1.0,3.0,C
46670,274,26,23,2019-09-29,5.0,0.0,C
46671,274,12,1,2019-09-30,1.0,1.0,C
46676,274,131,21,2019-10-05,3.0,0.0,C
46677,274,43,7,2019-10-05,1.0,0.0,C
46678,274,10,26,2019-10-05,2.0,1.0,C
46681,274,14,2,2019-10-05,1.0,5.0,C
46683,274,33,18,2019-10-05,0.0,0.0,C
46684,274,25,6,2019-10-05,1.0,2.0,C
46675,274,1,127,2019-10-06,1.0,0.0,C
46679,274,11,38,2019-10-06,0.0,2.0,C
46682,274,20,4,2019-10-06,1.0,4.0,C
46680,274,23,12,2019-10-06,1.0,0.0,C
46689,274,7,25,2019-10-19,2.0,0.0,C
46685,274,2,131,2019-10-19,2.0,1.0,C
46686,274,127,14,2019-10-19,0.0,0.0,C
46687,274,4,23,2019-10-19,1.0,0.0,C
46690,274,26,43,2019-10-19,2.0,1.0,C
46693,274,21,33,2019-10-19,1.0,1.0,C
46694,274,38,20,2019-10-19,1.0,1.0,C
46688,274,6,11,2019-10-19,0.0,2.0,C
46691,274,12,10,2019-10-20,1.0,1.0,C
46692,274,18,1,2019-10-21,1.0,0.0,C
46702,274,20,26,2019-10-25,0.0,9.0,C
46699,274,11,2,2019-10-26,3.0,0.0,C
46696,274,131,7,2019-10-26,3.0,2.0,C
46703,274,33,127,2019-10-26,0.0,0.0,C
46704,274,25,18,2019-10-26,1.0,1.0,C
46697,274,43,4,2019-10-26,2.0,4.0,C
46700,274,23,38,2019-10-27,1.0,1.0,C
46695,274,1,6,2019-10-27,2.0,2.0,C
46698,274,10,21,2019-10-27,2.0,1.0,C
46701,274,14,12,2019-10-27,1.0,3.0,C
46707,274,127,12,2019-11-02,1.0,0.0,C
46705,274,1,38,2019-11-02,1.0,1.0,C
46706,274,2,10,2019-11-02,1.0,2.0,C
46708,274,131,14,2019-11-02,2.0,0.0,C
46711,274,11,20,2019-11-02,2.0,1.0,C
46712,274,18,43,2019-11-02,3.0,0.0,C
46714,274,25,23,2019-11-02,2.0,3.0,C
46713,274,33,4,2019-11-02,1.0,2.0,C
46709,274,6,26,2019-11-03,0.0,2.0,C
46710,274,7,21,2019-11-03,1.0,1.0,C
46721,274,14,33,2019-11-08,0.0,2.0,C
46716,274,4,6,2019-11-09,2.0,0.0,C
46715,274,43,25,2019-11-09,3.0,0.0,C
46720,274,23,127,2019-11-09,2.0,1.0,C
46722,274,20,7,2019-11-09,1.0,2.0,C
46723,274,21,18,2019-11-09,1.0,1.0,C
46717,274,26,1,2019-11-09,2.0,0.0,C
46719,274,12,131,2019-11-10,3.0,1.0,C
46724,274,38,2,2019-11-10,2.0,1.0,C
46718,274,10,11,2019-11-10,3.0,1.0,C
46734,274,25,21,2019-11-23,2.0,3.0,C
46725,274,1,20,2019-11-23,2.0,2.0,C
46727,274,127,38,2019-11-23,1.0,2.0,C
46728,274,131,26,2019-11-23,0.0,2.0,C
46729,274,6,10,2019-11-23,1.0,2.0,C
46730,274,7,14,2019-11-23,0.0,2.0,C
46733,274,33,43,2019-11-23,0.0,3.0,C
46731,274,11,4,2019-11-23,2.0,1.0,C
46732,274,18,12,2019-11-24,3.0,3.0,C
46726,274,2,23,2019-11-25,2.0,0.0,C
46740,274,23,11,2019-11-30,2.0,2.0,C
46735,274,43,6,2019-11-30,0.0,2.0,C
46736,274,4,25,2019-11-30,0.0,1.0,C
46738,274,10,131,2019-11-30,2.0,1.0,C
46743,274,21,127,2019-11-30,3.0,2.0,C
46742,274,20,33,2019-11-30,2.0,1.0,C
46741,274,14,1,2019-12-01,2.0,2.0,C
46744,274,38,18,2019-12-01,1.0,1.0,C
46737,274,26,7,2019-12-01,2.0,1.0,C
46739,274,12,2,2019-12-01,2.0,2.0,C
46752,274,6,127,2019-12-03,1.0,0.0,C
46746,274,43,11,2019-12-03,1.0,4.0,C
46751,274,4,2,2019-12-04,2.0,1.0,C
46747,274,26,33,2019-12-04,2.0,0.0,C
46748,274,12,21,2019-12-04,2.0,1.0,C
46754,274,20,14,2019-12-04,2.0,1.0,C
46750,274,38,25,2019-12-04,2.0,0.0,C
46753,274,10,7,2019-12-04,5.0,2.0,C
46749,274,18,23,2019-12-05,0.0,2.0,C
46745,274,1,131,2019-12-05,1.0,2.0,C
46758,274,7,4,2019-12-07,3.0,1.0,C
46756,274,127,10,2019-12-07,0.0,3.0,C
46762,274,21,43,2019-12-07,5.0,0.0,C
46763,274,33,6,2019-12-07,0.0,0.0,C
46759,274,11,12,2019-12-07,1.0,2.0,C
46755,274,2,26,2019-12-08,1.0,4.0,C
46760,274,23,20,2019-12-08,2.0,1.0,C
46761,274,14,18,2019-12-08,1.0,2.0,C
46757,274,131,38,2019-12-08,2.0,2.0,C
46764,274,25,1,2019-12-09,1.0,3.0,C
46770,274,10,33,2019-12-14,2.0,0.0,C
46766,274,43,23,2019-12-14,1.0,0.0,C
46767,274,4,127,2019-12-14,0.0,1.0,C
46769,274,26,14,2019-12-14,1.0,1.0,C
46772,274,18,2,2019-12-14,2.0,0.0,C
46773,274,20,25,2019-12-14,0.0,1.0,C
46771,274,12,7,2019-12-15,1.0,1.0,C
46774,274,38,21,2019-12-15,1.0,2.0,C
46765,274,1,11,2019-12-15,0.0,3.0,C
46768,274,6,131,2019-12-16,1.0,1.0,C
46778,274,7,1,2019-12-21,0.0,0.0,C
46775,274,2,20,2019-12-21,1.0,3.0,C
46776,274,127,43,2019-12-21,0.0,1.0,C
46777,274,131,18,2019-12-21,0.0,1.0,C
46780,274,23,6,2019-12-21,1.0,0.0,C
46781,274,14,38,2019-12-21,1.0,2.0,C
46779,274,11,26,2019-12-21,3.0,1.0,C
46783,274,33,12,2019-12-22,2.0,0.0,C
46782,274,21,4,2019-12-22,0.0,2.0,C
46793,274,21,131,2019-12-26,2.0,1.0,C
46785,274,2,14,2019-12-26,1.0,0.0,C
46786,274,127,1,2019-12-26,1.0,1.0,C
46787,274,4,20,2019-12-26,0.0,2.0,C
46788,274,6,25,2019-12-26,2.0,1.0,C
46789,274,7,43,2019-12-26,1.0,0.0,C
46792,274,18,33,2019-12-26,1.0,1.0,C
46791,274,12,23,2019-12-26,4.0,1.0,C
46790,274,26,10,2019-12-26,0.0,4.0,C
46794,274,38,11,2019-12-27,3.0,2.0,C
46796,274,131,127,2019-12-28,2.0,0.0,C
46800,274,23,7,2019-12-28,1.0,2.0,C
46802,274,20,6,2019-12-28,1.0,1.0,C
46803,274,33,2,2019-12-28,3.0,0.0,C
46801,274,14,21,2019-12-28,2.0,2.0,C
46804,274,25,26,2019-12-28,1.0,2.0,C
46797,274,43,12,2019-12-28,0.0,2.0,C
46795,274,1,4,2019-12-29,1.0,2.0,C
46798,274,10,38,2019-12-29,1.0,0.0,C
46799,274,11,18,2019-12-29,2.0,0.0,C
46806,274,131,4,2020-01-01,1.0,1.0,C
46807,274,43,2,2020-01-01,1.0,2.0,C
46810,274,23,26,2020-01-01,0.0,3.0,C
46812,274,20,21,2020-01-01,1.0,0.0,C
46813,274,33,38,2020-01-01,2.0,1.0,C
46809,274,11,7,2020-01-01,2.0,1.0,C
46811,274,14,6,2020-01-01,1.0,1.0,C
46814,274,25,127,2020-01-01,4.0,0.0,C
46805,274,1,12,2020-01-01,2.0,0.0,C
46808,274,10,18,2020-01-02,2.0,0.0,C
46822,274,18,25,2020-01-10,1.0,0.0,C
46818,274,6,1,2020-01-11,1.0,1.0,C
46817,274,4,43,2020-01-11,3.0,0.0,C
46819,274,7,131,2020-01-11,1.0,0.0,C
46820,274,26,20,2020-01-11,1.0,2.0,C
46821,274,12,14,2020-01-11,4.0,0.0,C
46824,274,38,23,2020-01-11,1.0,1.0,C
46823,274,21,10,2020-01-11,0.0,1.0,C
46816,274,127,33,2020-01-12,0.0,3.0,C
46815,274,2,11,2020-01-12,1.0,6.0,C
46833,274,33,21,2020-01-18,0.0,0.0,C
46825,274,1,18,2020-01-18,1.0,1.0,C
46826,274,131,2,2020-01-18,1.0,1.0,C
46829,274,11,6,2020-01-18,2.0,2.0,C
46831,274,14,127,2020-01-18,1.0,0.0,C
46832,274,20,38,2020-01-18,2.0,3.0,C
46834,274,25,7,2020-01-18,1.0,1.0,C
46830,274,23,4,2020-01-18,1.0,0.0,C
46827,274,43,26,2020-01-19,2.0,1.0,C
46828,274,10,12,2020-01-19,2.0,0.0,C
46835,274,2,33,2020-01-21,2.0,1.0,C
46836,274,127,131,2020-01-21,3.0,1.0,C
46843,274,6,20,2020-01-21,0.0,2.0,C
46837,274,7,23,2020-01-21,2.0,2.0,C
46840,274,18,11,2020-01-21,0.0,1.0,C
46842,274,4,1,2020-01-21,2.0,2.0,C
46838,274,26,25,2020-01-22,4.0,1.0,C
46844,274,21,14,2020-01-22,2.0,1.0,C
46839,274,12,43,2020-01-22,0.0,2.0,C
46841,274,38,10,2020-01-23,1.0,2.0,C
46784,274,25,10,2020-01-29,0.0,2.0,C
46848,274,26,4,2020-02-01,2.0,2.0,C
46845,274,127,2,2020-02-01,2.0,1.0,C
46847,274,6,18,2020-02-01,0.0,1.0,C
46849,274,10,20,2020-02-01,4.0,0.0,C
46851,274,23,14,2020-02-01,0.0,0.0,C
46853,274,33,7,2020-02-01,2.0,3.0,C
46854,274,25,131,2020-02-01,3.0,3.0,C
46850,274,12,38,2020-02-01,0.0,0.0,C
46846,274,43,1,2020-02-02,0.0,0.0,C
46852,274,21,11,2020-02-02,2.0,0.0,C
46859,274,7,6,2020-02-08,3.0,1.0,C
46857,274,131,33,2020-02-08,1.0,1.0,C
46862,274,18,127,2020-02-09,2.0,1.0,C
46864,274,38,26,2020-02-14,0.0,0.0,C
46863,274,20,43,2020-02-15,1.0,2.0,C
46861,274,14,10,2020-02-15,0.0,1.0,C
46856,274,2,21,2020-02-16,2.0,3.0,C
