player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Gonçalo Guedes,29,pt POR,FW,28-162,58,0,0,0,0,2,0,0,0,21,0,0,0,0.5,0.5,0.0,0,0,13,17,76.5,2,19,4,1,0
Pablo Sarabia,21,es ESP,AM,32-364,32,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,19,27,70.4,6,25,0,1,0
Matheus Cunha,10,br BRA,AM,25-348,58,0,0,0,0,2,1,1,0,41,0,0,2,0.1,0.1,0.3,5,0,21,33,63.6,6,25,1,1,0
Jørgen Strand Larsen,9,no NOR,FW,25-093,32,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,3,4,75.0,1,4,1,0,0
Marshall Munetsi,5,zw ZIM,"AM,CM",28-322,90,0,0,0,0,4,1,0,0,22,1,0,1,0.2,0.2,0.1,0,0,7,13,53.8,0,6,0,0,0
André,7,br BRA,CM,23-298,88,0,0,0,0,0,0,0,0,85,8,3,1,0.0,0.0,0.0,1,0,65,71,91.5,3,61,0,3,2
Mateus Mane,59,,AM,,2,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,4,5,80.0,0,2,0,0,0
João Gomes,8,br BRA,CM,24-087,58,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,30,32,93.8,3,21,0,2,0
Jean-Ricner Bellegarde,27,fr FRA,"AM,CM",26-317,32,0,0,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.0,0,0,9,13,69.2,0,12,2,1,0
Rayan Aït-Nouri,3,dz ALG,WB,23-338,90,0,0,0,0,1,1,0,0,71,3,1,1,0.0,0.0,0.3,3,0,46,52,88.5,4,50,7,15,5
Nélson Semedo,22,pt POR,"WB,CB",31-175,90,0,0,0,0,0,0,0,0,57,1,0,1,0.0,0.0,0.1,3,0,39,49,79.6,4,40,2,2,1
Toti Gomes,24,pt POR,CB,26-114,90,0,0,0,0,0,0,0,0,101,4,1,0,0.0,0.0,0.0,0,0,82,86,95.3,6,75,4,1,0
Emmanuel Agbadou,12,ci CIV,CB,27-327,90,0,0,0,0,0,0,0,0,95,0,2,3,0.0,0.0,0.0,0,0,77,85,90.6,2,73,0,2,2
Matt Doherty,2,ie IRL,CB,33-114,58,0,0,0,0,0,0,0,0,50,0,1,1,0.0,0.0,0.0,0,0,39,47,83.0,1,39,0,0,0
Rodrigo Gomes,19,pt POR,WB,21-307,32,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,10,0,1,0
José Sá,1,pt POR,GK,32-113,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,25,34,73.5,0,30,0,0,0
