player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Harry Kane,10,eng ENG,FW,29-198,90,0,0,0,0,1,1,0,0,22,0,0,0,0.1,0.1,0.2,4,0,12,18,66.7,6,11,0,1,0
Son Heung-min,7,kr KOR,"AM,RW,LW",30-218,90,0,0,0,0,1,0,0,0,30,0,0,1,0.0,0.0,0.0,3,0,13,22,59.1,3,20,2,5,3
Dejan Kulusevski,21,se SWE,"AM,RW",22-292,78,0,0,0,0,1,0,0,0,43,3,0,4,0.0,0.0,0.0,0,0,22,29,75.9,2,24,1,3,1
Arnaut Danjuma,16,nl NED,LW,26-011,12,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,6,11,54.5,0,7,2,3,2
Rodrigo Bentancur,30,uy URU,CM,25-231,64,1,0,0,0,3,2,1,0,53,1,0,1,0.8,0.8,0.0,1,0,36,45,80.0,5,31,2,2,1
Pape Matar Sarr,29,sn SEN,"DM,CM",20-150,26,0,0,0,0,0,0,0,0,23,0,1,0,0.0,0.0,0.0,0,0,18,19,94.7,1,13,0,0,0
Pierre Højbjerg,5,dk DEN,"CM,DM",27-190,90,0,0,0,0,0,0,0,0,82,2,2,1,0.0,0.0,0.0,2,0,63,69,91.3,13,46,3,6,4
Ivan Perišić,14,hr CRO,WB,34-009,74,0,0,0,0,3,1,0,0,39,0,1,0,0.3,0.3,0.2,3,0,17,31,54.8,0,9,2,2,0
Richarlison,9,br BRA,AM,25-277,16,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,6,0,1,0
Pedro Porro,23,es ESP,WB,23-151,74,0,0,0,0,0,0,0,0,41,1,1,1,0.0,0.0,0.0,0,0,26,32,81.3,1,20,3,6,2
Emerson,12,br BRA,RB,24-028,16,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,1,9,0,1,0
Ben Davies,33,wls WAL,"CB,LB",29-293,90,0,0,0,0,1,0,0,0,55,1,1,0,0.1,0.1,0.0,1,1,39,48,81.3,6,31,2,2,2
Eric Dier,15,eng ENG,CB,29-027,90,0,0,0,0,1,0,1,0,69,1,1,1,0.0,0.0,0.0,0,0,58,65,89.2,2,29,0,0,0
Japhet Tanganga,25,eng ENG,CB,23-317,75,0,0,0,0,0,0,0,0,59,1,2,1,0.0,0.0,0.0,0,0,48,53,90.6,4,35,1,1,0
Davinson Sánchez,6,co COL,CB,26-244,15,0,0,0,0,0,0,0,0,22,0,0,2,0.0,0.0,0.0,0,0,17,20,85.0,1,9,0,0,0
Fraser Forster,20,eng ENG,GK,34-331,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,17,21,81.0,0,12,0,0,0
