player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Aleksandar Mitrović,9,rs SRB,FW,24-182,90,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,1,0,15,25,60.0,1,10,0,2,0
Ryan Babel,12,nl NED,"LW,AM",32-088,90,1,0,0,0,2,1,0,0,42,0,0,2,0.9,0.9,0.1,5,0,28,34,82.4,1,19,3,3,2
Floyd Ayité,11,tg TOG,RW,30-092,90,0,0,0,0,1,0,0,0,36,1,2,0,0.1,0.1,0.0,2,0,19,25,76.0,3,19,3,3,2
Jean Seri,24,ci CIV,LM,27-241,64,0,0,0,0,1,0,0,0,33,0,1,2,0.0,0.0,0.0,0,0,20,25,80.0,2,15,0,0,0
Ryan Sessegnon,3,eng ENG,LW,18-303,26,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,5,1,2,1
Andre-Frank Zambo Anguissa,29,cm CMR,"CM,DM",23-121,90,0,0,0,0,2,1,1,0,59,2,4,3,0.1,0.1,0.0,0,0,41,47,87.2,2,22,0,3,3
Tom Cairney,10,sct SCO,"RM,DM",28-056,81,0,0,0,0,1,0,0,0,39,0,0,0,0.0,0.0,0.0,2,0,31,36,86.1,2,20,0,0,0
Neeskens Kebano,7,cd COD,DM,27-007,9,0,0,0,0,0,0,0,0,6,2,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,2,1,2,2
Joe Bryan,23,eng ENG,LB,25-181,90,0,0,0,0,0,0,1,0,54,5,1,1,0.0,0.0,0.0,0,0,30,43,69.8,3,21,2,0,0
Tim Ream,13,us USA,CB,31-163,90,0,0,0,0,0,0,0,0,36,4,1,0,0.0,0.0,0.0,0,0,21,28,75.0,0,3,0,0,0
Calum Chambers,5,eng ENG,CB,24-056,90,0,0,0,0,0,0,0,0,46,2,2,1,0.0,0.0,0.0,0,0,27,35,77.1,0,16,0,0,0
Timothy Fosu-Mensah,21,nl NED,RB,21-074,72,0,0,0,0,0,0,0,0,52,3,1,6,0.0,0.0,0.0,0,0,27,36,75.0,1,17,1,1,1
Cyrus Christie,22,ie IRL,RB,26-168,18,0,0,0,0,0,0,0,0,6,2,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,0,0,0
Sergio Rico,25,es ESP,GK,25-197,90,0,0,0,0,0,0,0,0,46,0,1,0,0.0,0.0,0.0,0,0,18,43,41.9,0,18,0,0,0
