player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Mame Biram Diouf,18,sn SEN,"FW,RM",29-309,90,1,0,0,0,2,2,0,0,29,1,1,0,0.4,0.4,0.0,0,0,13,23,56.5,2,19,1,2,1
Jesé,11,es ESP,"LW,LM",24-237,79,0,0,0,0,1,0,0,0,33,1,0,1,0.0,0.0,0.1,3,0,21,29,72.4,5,31,5,2,2
Saido Berahino,9,bi BDI,FW,24-078,11,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,1,0,0
Eric Maxim Choupo-Moting,10,cm CMR,"RW,LM,RM",28-212,90,0,1,0,0,3,0,0,0,50,1,0,1,0.4,0.4,0.3,5,1,23,37,62.2,5,36,0,1,0
Erik Pieters,3,nl NED,"LB,LM",29-075,90,0,0,0,0,0,0,0,0,64,2,1,1,0.0,0.0,0.3,2,0,37,58,63.8,4,36,5,0,0
Joe Allen,4,wls WAL,"CM,AM",27-221,90,0,0,0,0,1,0,0,0,58,2,1,0,0.1,0.1,0.1,3,0,41,49,83.7,7,33,0,2,2
Darren Fletcher,24,sct SCO,"CM,DM",33-262,90,0,0,0,0,0,0,0,0,61,0,0,1,0.0,0.0,0.3,2,0,43,58,74.1,10,33,2,1,1
Glen Johnson,8,eng ENG,"RM,RB",33-059,58,0,0,0,0,0,0,0,0,36,0,0,1,0.0,0.0,0.1,1,0,27,33,81.8,7,19,2,1,0
Peter Crouch,25,eng ENG,"FW,RB",36-264,32,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,1,0,3,8,37.5,0,6,1,0,0
Geoff Cameron,20,us USA,"CB,DM,RB",32-102,90,0,0,0,0,1,0,0,0,76,1,2,3,0.0,0.0,0.0,1,1,35,64,54.7,8,29,1,2,2
Ryan Shawcross,17,eng ENG,CB,30-017,90,0,0,0,0,1,0,0,0,46,2,1,1,0.2,0.2,0.0,0,0,27,37,73.0,4,20,2,0,0
Kurt Zouma,6,fr FRA,CB,22-359,90,0,0,0,0,0,0,0,0,53,1,3,1,0.0,0.0,0.0,0,0,31,44,70.5,3,30,2,3,2
Jack Butland,1,eng ENG,GK,24-225,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,17,33,51.5,0,16,0,0,0
