Possession_home,Possession_away,Passing Accuracy_home,Passing Accuracy_away,Shots on Target_home,Shots on Target_away,Saves_home,Saves_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away
38.0,62.0,63.0,78.0,60.0,58.0,71.0,33.0,9,10,2,3,17,18,474,713,13,8,14,6,20,36,20,19,1,1,7,8,19,20,90,82
