player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jay Rodriguez,19,eng ENG,"FW,LW",28-091,90,1,0,0,0,2,1,0,0,29,1,0,1,0.3,0.3,0.3,2,0,12,21,57.1,2,12,0,2,2
Salomón Rondón,9,ve VEN,FW,28-042,57,0,0,0,0,2,1,0,0,17,1,0,0,0.3,0.3,0.0,1,0,7,12,58.3,1,12,0,0,0
Hal Robson-Kanu,4,wls WAL,FW,28-160,33,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,6,33.3,1,3,0,0,0
Jake Livermore,8,eng ENG,"CM,DM",27-348,90,0,0,0,0,0,0,0,0,34,4,2,1,0.0,0.0,0.0,0,0,17,25,68.0,0,13,0,4,3
Gareth Barry,18,eng ENG,"CM,AM",36-247,90,0,1,0,0,0,0,0,0,33,0,1,0,0.0,0.0,0.3,2,1,19,30,63.3,4,17,0,0,0
Grzegorz Krychowiak,20,pl POL,"CM,DM",27-272,80,0,0,0,0,2,1,0,0,34,3,3,2,0.1,0.1,0.0,2,0,11,21,52.4,3,13,1,2,2
James McClean,14,ie IRL,DM,28-189,10,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,3,6,50.0,0,5,0,0,0
Kieran Gibbs,3,eng ENG,"WB,LB",28-032,90,0,0,0,0,0,0,0,0,45,1,1,3,0.0,0.0,0.0,0,0,19,35,54.3,0,20,1,0,0
Allan Nyom,2,cm CMR,"WB,RB",29-171,90,0,0,0,0,0,0,0,0,33,2,1,0,0.0,0.0,0.1,1,0,16,28,57.1,1,17,1,0,0
Jonny Evans,6,nir NIR,CB,29-298,90,0,0,0,0,0,0,1,0,32,3,4,0,0.0,0.0,0.0,0,0,14,24,58.3,0,16,0,0,0
Ahmed Hegazi,26,eg EGY,CB,26-276,90,0,0,0,0,0,0,1,0,39,1,3,3,0.0,0.0,0.0,0,0,21,28,75.0,1,14,0,4,3
Gareth McAuley,23,nir NIR,CB,37-327,67,0,0,0,0,0,0,0,0,22,4,2,0,0.0,0.0,0.0,1,1,9,13,69.2,1,6,1,1,1
Matt Phillips,10,sct SCO,RW,26-229,23,1,0,0,0,1,1,0,0,9,1,0,1,0.8,0.8,0.0,0,0,3,5,60.0,0,2,1,2,1
Ben Foster,1,eng ENG,GK,34-208,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,1,0,15,30,50.0,0,14,0,0,0
