player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Gabriel Jesus,33,br BRA,FW,20-208,81,0,0,0,0,0,0,1,0,51,1,1,4,0.0,0.0,0.0,1,0,30,38,78.9,1,25,1,0,0
İlkay Gündoğan,8,de GER,AM,27-004,9,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,1,0,22,23,95.7,4,12,1,0,0
Leroy Sané,19,de GER,FW,21-290,90,1,1,0,0,3,1,0,0,69,1,1,0,0.2,0.2,0.1,4,1,46,57,80.7,8,41,5,4,1
Bernardo Silva,20,pt POR,RW,23-079,60,0,0,0,0,0,0,0,0,65,1,0,0,0.0,0.0,0.1,6,0,52,60,86.7,4,43,0,2,1
Raheem Sterling,7,eng ENG,FW,22-324,30,1,0,0,0,1,1,0,0,16,0,0,0,0.8,0.8,0.7,3,0,13,13,100.0,2,13,1,2,2
David Silva,21,es ESP,LM,31-293,90,0,0,0,0,3,2,0,0,121,1,1,3,0.7,0.7,0.1,5,1,106,112,94.6,18,75,5,1,1
Fernandinho,25,br BRA,DM,32-177,90,1,1,0,0,1,1,0,0,123,2,1,0,0.0,0.0,0.1,3,2,105,114,92.1,13,70,4,3,3
Kevin De Bruyne,17,be BEL,RM,26-122,90,0,0,0,0,4,0,0,0,149,3,2,1,0.4,0.4,0.0,1,0,119,134,88.8,13,94,6,3,2
Fabian Delph,18,eng ENG,LB,27-341,90,0,0,0,0,2,0,0,0,102,0,0,2,0.1,0.1,0.0,1,0,87,93,93.5,7,54,3,2,2
Nicolás Otamendi,30,ar ARG,CB,29-258,90,0,0,0,0,0,0,1,0,94,4,1,1,0.0,0.0,0.0,0,0,73,78,93.6,6,46,2,0,0
John Stones,5,eng ENG,CB,23-153,90,0,0,0,0,0,0,0,0,101,1,2,1,0.0,0.0,0.0,0,0,87,91,95.6,5,57,0,0,0
Kyle Walker,2,eng ENG,RB,27-153,90,0,1,0,0,1,0,1,0,117,2,1,0,0.0,0.0,0.8,3,1,91,110,82.7,7,61,3,3,3
Ederson,31,br BRA,GK,24-072,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,30,36,83.3,0,19,0,0,0
