player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Roberto Firmino,9,br BRA,FW,27-333,84,1,1,0,0,5,2,0,0,50,1,0,1,0.4,0.4,0.3,6,2,22,33,66.7,6,32,2,6,3
Xherdan Shaqiri,23,ch SUI,RW,27-325,6,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0
Sadio Mané,10,sn SEN,LW,27-143,84,1,0,0,0,2,1,0,0,38,1,3,1,0.3,0.3,0.1,3,0,23,29,79.3,7,30,2,3,2
Divock Origi,27,be BEL,LW,24-135,6,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,7,2,0,0
Mohamed Salah,11,eg EGY,"RW,FW",27-077,90,0,1,0,0,3,2,0,0,43,0,0,0,0.2,0.2,0.2,3,1,24,32,75.0,2,31,8,4,1
Georginio Wijnaldum,5,nl NED,LM,28-293,90,0,0,0,0,1,1,0,0,51,1,0,0,0.0,0.0,0.0,1,0,41,48,85.4,5,40,2,2,1
Fabinho,3,br BRA,CM,25-312,90,0,0,0,0,1,0,0,0,74,3,2,0,0.0,0.0,0.1,1,0,56,67,83.6,5,47,1,0,0
Jordan Henderson,14,eng ENG,RM,29-075,70,0,0,0,0,0,0,0,0,42,1,0,1,0.0,0.0,0.1,5,0,24,37,64.9,6,32,3,0,0
Alex Oxlade-Chamberlain,15,eng ENG,RM,26-016,20,0,0,0,0,1,1,0,0,25,1,0,1,0.1,0.1,0.0,1,0,19,21,90.5,4,20,1,1,1
Andrew Robertson,26,sct SCO,LB,25-173,90,0,0,0,0,0,0,0,0,86,0,2,1,0.0,0.0,0.0,2,0,61,81,75.3,2,60,3,0,0
Virgil van Dijk,4,nl NED,CB,28-054,90,0,0,0,0,1,0,0,0,100,0,0,0,0.0,0.0,0.0,0,0,73,88,83.0,5,55,1,0,0
Joël Matip,32,cm CMR,CB,28-023,90,0,0,0,0,0,0,0,0,69,0,1,2,0.0,0.0,0.0,1,0,45,64,70.3,2,45,1,0,0
Trent Alexander-Arnold,66,eng ENG,RB,20-328,90,0,0,0,0,0,0,0,0,70,3,1,1,0.0,0.0,0.1,4,0,42,63,66.7,7,41,2,2,2
Adrián,13,es ESP,GK,32-240,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,33,46,71.7,0,33,0,0,0
