player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Romelu Lukaku,9,be BEL,FW,28-142,90,0,0,0,0,2,0,0,0,22,0,0,0,0.7,0.7,0.3,4,0,10,15,66.7,1,10,1,1,1
Callum Hudson-Odoi,20,eng ENG,AM,20-329,64,0,0,0,0,1,0,0,0,24,0,1,2,0.1,0.1,0.1,2,0,12,16,75.0,2,12,3,2,1
Mason Mount,19,eng ENG,AM,22-265,26,0,0,0,0,1,1,0,0,23,0,0,0,0.1,0.1,0.8,2,0,18,21,85.7,2,8,1,0,0
Timo Werner,11,de GER,AM,25-210,90,1,0,0,0,6,4,0,0,42,1,0,3,1.3,1.3,0.0,5,0,14,21,66.7,2,23,5,4,2
Mateo Kovačić,8,hr CRO,CM,27-149,72,0,0,0,0,0,0,0,0,65,4,0,0,0.0,0.0,0.1,4,0,45,57,78.9,8,33,2,4,4
Jorginho,5,it ITA,CM,29-286,18,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,1,0,14,15,93.3,2,5,0,0,0
Ruben Loftus-Cheek,12,eng ENG,CM,25-252,82,0,1,0,0,2,0,0,0,69,2,0,1,0.1,0.1,0.6,2,1,41,50,82.0,5,33,4,5,3
Ross Barkley,18,eng ENG,CM,27-301,8,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,1,8,10,80.0,2,8,1,0,0
Ben Chilwell,21,eng ENG,WB,24-285,90,1,0,0,0,4,3,0,0,66,0,2,0,0.3,0.3,0.3,4,0,47,57,82.5,2,29,5,0,0
César Azpilicueta,28,es ESP,WB,32-035,90,0,1,0,0,1,0,0,0,81,2,1,3,0.2,0.2,0.8,7,2,61,73,83.6,11,16,2,3,3
Antonio Rüdiger,2,de GER,CB,28-213,90,0,0,0,0,2,0,0,0,93,2,0,0,0.1,0.1,0.1,2,0,75,84,89.3,4,41,3,1,1
Thiago Silva,6,br BRA,CB,37-010,90,0,0,0,0,0,0,1,0,86,0,1,1,0.0,0.0,0.0,1,0,72,81,88.9,7,42,0,2,2
Trevoh Chalobah,14,eng ENG,CB,22-089,90,1,0,0,0,1,1,0,0,81,5,0,2,0.6,0.6,0.0,0,0,59,66,89.4,4,22,0,2,2
Edouard Mendy,16,sn SEN,GK,29-215,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,26,31,83.9,0,15,0,0,0
