player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Steve Mounié,24,bj BEN,FW,23-074,73,0,0,0,0,0,0,0,0,20,0,1,0,0.0,0.0,0.5,1,0,10,13,76.9,0,4,0,0,0
Laurent Depoitre,20,be BEL,FW,29-005,17,1,0,0,0,2,1,0,0,5,0,0,0,0.1,0.1,0.0,0,0,1,3,33.3,1,0,0,0,0
Tom Ince,22,eng ENG,LW,25-316,90,0,0,0,0,2,1,0,0,29,1,1,0,0.5,0.5,0.0,2,0,15,21,71.4,4,25,2,3,2
Elias Kachunga,9,cd COD,RW,25-234,90,0,0,0,0,0,0,0,0,31,3,0,0,0.0,0.0,0.0,1,0,18,25,72.0,2,22,3,2,1
Aaron Mooy,10,au AUS,CM,27-088,90,0,0,0,0,1,0,0,0,53,0,0,1,0.0,0.0,0.0,1,0,39,48,81.3,7,42,2,3,3
Jonathan Hogg,6,eng ENG,CM,29-006,45,0,0,0,0,0,0,0,0,35,0,0,3,0.0,0.0,0.0,0,0,29,31,93.5,2,24,0,0,0
Dean Whitehead,4,eng ENG,CM,35-325,45,0,0,0,0,0,0,0,0,34,0,1,0,0.0,0.0,0.0,1,0,29,33,87.9,1,27,0,0,0
Danny Williams,19,us USA,CM,28-279,90,0,0,0,0,1,0,0,0,31,0,0,0,0.0,0.0,0.1,3,1,22,26,84.6,1,25,0,1,0
Chris Löwe,15,de GER,LB,28-240,66,0,0,0,0,0,0,0,0,45,2,1,0,0.0,0.0,0.0,0,0,29,37,78.4,1,25,2,0,0
Florent Hadergjonaj,33,xk KVX,LB,23-134,24,0,1,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,1,9,13,69.2,0,7,1,1,1
Christopher Schindler,26,de GER,CB,27-227,90,0,0,0,0,0,0,0,0,65,0,1,0,0.0,0.0,0.0,0,0,53,60,88.3,3,51,1,0,0
Mathias Jørgensen,25,dk DEN,CB,27-233,90,0,0,0,0,1,0,0,0,75,1,5,1,0.0,0.0,0.0,0,0,55,62,88.7,7,41,1,0,0
Tommy Smith,2,eng ENG,RB,25-242,90,0,0,0,0,0,0,0,0,59,1,1,2,0.0,0.0,0.0,3,0,43,49,87.8,2,36,2,1,1
Jonas Lössl,1,dk DEN,GK,28-314,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,29,38,76.3,0,14,0,0,0
