player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Danny Welbeck,18,eng ENG,FW,31-170,90,1,0,0,0,3,2,0,0,43,0,0,2,0.8,0.8,0.0,1,0,22,28,78.6,1,18,0,0,0
Alexis Mac Allister,10,ar ARG,"AM,DM",23-142,90,0,0,0,0,4,1,0,0,47,1,0,0,0.4,0.4,0.4,6,0,28,36,77.8,8,24,1,3,2
Pascal Groß,13,de GER,"AM,RW",30-334,90,0,0,0,0,2,1,0,0,50,0,1,2,0.1,0.1,0.0,1,0,28,39,71.8,4,16,2,2,1
Moisés Caicedo,25,ec ECU,CM,20-194,73,0,0,0,0,2,1,1,0,43,2,1,1,0.5,0.5,0.0,1,0,22,32,68.8,4,9,2,1,1
Adam Lallana,14,eng ENG,AM,34-005,17,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,11,14,78.6,2,8,0,0,0
Yves Bissouma,8,ml MLI,"CM,DM",25-258,90,0,1,0,0,1,1,0,0,55,3,0,4,0.1,0.1,0.1,2,1,32,35,91.4,3,19,2,1,1
Leandro Trossard,11,be BEL,"WB,LW",27-162,86,0,0,0,0,1,0,0,0,41,0,0,0,0.0,0.0,1.0,4,0,20,29,69.0,3,22,3,0,0
Tariq Lamptey,2,gh GHA,LW,21-227,4,0,0,0,0,1,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
Solly March,20,eng ENG,WB,27-299,61,0,0,0,0,1,0,0,0,26,1,1,1,0.4,0.4,0.1,4,0,13,18,72.2,4,10,2,3,2
Adam Webster,4,eng ENG,"CB,WB",27-131,29,0,0,0,0,0,0,0,0,22,0,0,1,0.0,0.0,0.0,0,0,14,20,70.0,2,6,0,0,0
Marc Cucurella,3,es ESP,"CB,LB",23-297,90,0,0,0,0,0,0,0,0,73,3,3,3,0.0,0.0,0.1,4,0,42,55,76.4,1,21,2,2,2
Lewis Dunk,5,eng ENG,CB,30-175,90,0,0,0,0,0,0,0,0,42,0,1,1,0.0,0.0,0.0,0,0,33,39,84.6,4,12,0,0,0
Joël Veltman,34,nl NED,"CB,RB",30-120,90,0,0,0,0,0,0,0,0,70,3,2,4,0.0,0.0,0.0,2,0,40,55,72.7,4,25,3,2,2
Robert Sánchez,1,es ESP,GK,24-178,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,23,40,57.5,0,18,0,0,0
