player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Anthony Martial,9,fr FRA,FW,26-308,28,0,1,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.4,1,1,8,11,72.7,1,5,0,0,0
Cristiano Ronaldo,7,pt POR,FW,37-246,62,1,0,0,0,3,2,0,0,32,1,0,0,0.4,0.4,0.1,2,0,18,23,78.3,1,17,3,2,2
Marcus Rashford,10,eng ENG,LW,24-343,90,0,0,0,0,1,0,0,0,53,0,0,2,0.1,0.1,0.3,1,0,34,43,79.1,4,36,1,4,2
Antony,21,br BRA,RW,22-227,89,1,0,0,0,2,1,0,0,54,2,0,0,0.4,0.4,0.2,5,0,31,43,72.1,3,40,4,2,0
Raphaël Varane,19,fr FRA,"CB,RW",29-167,1,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Bruno Fernandes,8,pt POR,AM,28-031,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.1,4,1,38,49,77.6,6,33,4,1,1
Christian Eriksen,14,dk DEN,DM,30-237,82,0,0,0,0,3,1,0,0,78,1,0,0,0.2,0.2,0.0,4,0,60,73,82.2,8,52,2,2,1
Scott McTominay,39,sct SCO,"DM,CM",25-305,8,0,0,0,0,0,0,1,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,0,0
Casemiro,18,br BRA,DM,30-228,90,0,1,0,0,2,0,0,0,87,4,1,3,0.3,0.3,0.4,3,1,56,72,77.8,7,40,1,0,0
Luke Shaw,23,eng ENG,LB,27-089,90,0,0,0,0,0,0,0,0,86,2,2,2,0.0,0.0,0.0,0,0,64,76,84.2,3,45,1,0,0
Lisandro Martínez,6,ar ARG,CB,24-264,90,0,0,0,0,0,0,0,0,102,2,0,3,0.0,0.0,0.0,0,0,80,91,87.9,6,63,0,0,0
Victor Lindelöf,2,se SWE,CB,28-084,90,0,0,0,0,0,0,0,0,74,1,2,0,0.0,0.0,0.0,0,0,62,66,93.9,5,54,1,0,0
Diogo Dalot,20,pt POR,RB,23-205,90,0,0,0,0,1,0,0,0,66,2,0,2,0.1,0.1,0.0,1,0,47,56,83.9,3,39,2,2,1
David de Gea,1,es ESP,GK,31-336,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,34,39,87.2,0,15,0,0,0
