player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Álvaro Morata,9,es ESP,FW,25-082,90,0,0,0,0,0,0,1,0,23,1,0,0,0.0,0.0,0.0,2,0,11,18,61.1,4,17,1,3,2
Eden Hazard,10,be BEL,FW,27-006,57,0,0,0,0,1,1,0,0,35,0,0,1,0.0,0.0,0.1,5,0,17,28,60.7,5,26,6,7,6
Pedro,11,es ESP,LW,30-169,33,0,0,0,0,3,1,0,0,27,0,0,0,0.1,0.1,0.0,2,0,20,21,95.2,0,18,2,1,1
Tiemoué Bakayoko,14,fr FRA,"DM,CM",23-149,90,0,0,0,0,3,0,0,0,59,2,4,0,0.1,0.1,0.0,1,0,42,50,84.0,9,41,3,1,1
N'Golo Kanté,7,fr FRA,"DM,CM",26-290,90,0,0,0,0,2,1,1,0,76,2,4,0,0.1,0.1,0.1,4,0,60,66,90.9,8,47,3,1,0
Cesc Fàbregas,4,es ESP,DM,30-254,57,0,0,0,0,2,2,0,0,50,1,0,2,0.1,0.1,0.0,2,0,31,43,72.1,5,21,1,0,0
Willian,22,br BRA,RW,29-157,33,0,0,0,0,1,1,0,0,25,2,0,0,0.0,0.0,0.1,6,0,13,18,72.2,3,16,1,2,1
Marcos Alonso,3,es ESP,"WB,LM",27-016,90,0,0,0,0,2,1,0,0,55,1,0,0,0.1,0.1,0.1,5,0,41,51,80.4,6,29,1,1,1
Victor Moses,15,ng NGA,"WB,RM",27-032,90,0,0,0,0,3,0,0,0,67,1,1,2,0.1,0.1,0.0,3,0,41,53,77.4,6,44,5,4,4
Antonio Rüdiger,2,de GER,CB,24-316,90,0,0,0,0,0,0,0,0,67,1,0,2,0.0,0.0,0.0,1,0,51,55,92.7,6,42,1,1,0
Gary Cahill,24,eng ENG,CB,32-025,32,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.0,0,0,10,12,83.3,1,10,0,0,0
Andreas Christensen,27,dk DEN,CB,21-278,58,0,0,0,0,0,0,0,0,36,0,0,2,0.0,0.0,0.0,1,0,26,29,89.7,3,18,0,0,0
César Azpilicueta,28,es ESP,CB,28-138,90,0,0,0,0,0,0,0,0,93,1,0,1,0.0,0.0,0.0,2,0,69,84,82.1,15,56,5,0,0
Thibaut Courtois,13,be BEL,GK,25-247,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,23,37,62.2,0,16,0,0,0
