player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Wilfried Zaha,11,ci CIV,FW,24-345,76,0,0,0,0,1,0,0,0,20,0,0,0,0.1,0.1,0.0,3,0,6,14,42.9,4,23,3,3,2
Ruben Loftus-Cheek,8,eng ENG,FW,21-271,14,0,0,0,0,1,0,0,0,14,1,0,0,0.1,0.1,0.0,0,0,6,8,75.0,1,11,1,2,1
Andros Townsend,10,eng ENG,FW,26-097,90,0,0,0,0,1,0,0,0,47,1,0,0,0.1,0.1,0.3,8,0,29,39,74.4,3,31,7,6,4
Jeffrey Schlupp,15,gh GHA,LM,24-302,90,0,0,0,0,2,0,0,0,47,4,2,0,0.1,0.1,0.1,3,0,24,35,68.6,2,30,3,2,1
Luka Milivojević,4,rs SRB,CM,26-197,90,0,0,0,0,2,0,0,0,33,2,1,1,0.1,0.1,0.0,1,0,22,27,81.5,1,18,0,1,1
Yohan Cabaye,7,fr FRA,CM,31-280,90,0,0,0,0,1,0,1,0,56,1,2,1,0.1,0.1,0.1,1,0,30,44,68.2,4,29,0,0,0
James McArthur,18,sct SCO,RM,30-014,87,0,0,0,0,0,0,0,0,49,3,2,2,0.0,0.0,0.0,1,0,32,38,84.2,4,33,1,2,2
Bakary Sako,26,ml MLI,RM,29-178,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0
Patrick van Aanholt,3,nl NED,LB,27-053,90,0,0,0,0,1,0,1,0,53,1,1,2,0.0,0.0,0.0,1,0,33,44,75.0,2,25,2,1,1
Mamadou Sakho,12,fr FRA,CB,27-250,90,0,0,0,0,0,0,0,0,49,0,0,2,0.0,0.0,0.0,0,0,30,34,88.2,3,25,0,1,1
Scott Dann,6,eng ENG,CB,30-249,90,0,0,0,0,1,0,0,0,45,1,1,1,0.1,0.1,0.0,0,0,26,36,72.2,2,22,0,0,0
Joel Ward,2,eng ENG,RB,27-357,90,0,0,0,0,0,0,0,0,76,2,1,0,0.0,0.0,0.1,1,0,48,68,70.6,4,32,0,0,0
Julián Speroni,1,ar ARG,GK,38-156,90,0,0,0,0,0,0,0,0,28,0,1,0,0.0,0.0,0.0,0,0,6,26,23.1,0,17,0,0,0
