player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ollie Watkins,11,eng ENG,FW,25-024,90,1,0,0,0,2,2,0,0,38,0,1,1,0.7,0.7,0.4,4,0,18,25,72.0,2,29,3,2,0
Jack Grealish,10,eng ENG,LW,25-135,87,0,1,0,0,1,0,0,0,69,0,0,2,0.1,0.1,0.2,7,2,53,62,85.5,5,58,8,1,1
Jacob Ramsey,41,eng ENG,LW,19-240,3,0,0,0,0,0,0,0,0,5,1,0,1,0.0,0.0,0.0,0,0,3,3,100.0,1,3,0,0,0
Bertrand Traoré,15,bf BFA,RW,25-139,79,1,0,0,0,2,1,0,0,57,1,0,2,0.1,0.1,0.1,4,1,34,44,77.3,3,41,0,0,0
Trézéguet,17,eg EGY,RW,26-114,11,0,0,0,0,1,1,0,0,7,0,0,0,0.4,0.4,0.0,1,0,1,3,33.3,0,5,0,0,0
Ross Barkley,20,eng ENG,AM,27-049,79,0,0,0,0,2,0,0,0,54,0,0,0,0.5,0.5,0.2,4,0,44,49,89.8,5,37,4,1,1
Anwar El Ghazi,21,nl NED,AM,25-265,11,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,4,2,0,0
Marvelous Nakamba,19,zw ZIM,DM,27-004,90,0,0,0,0,1,0,0,0,76,2,2,1,0.0,0.0,0.0,0,0,66,67,98.5,1,51,0,0,0
Douglas Luiz,6,br BRA,DM,22-259,90,0,0,0,0,2,0,0,0,75,0,0,0,0.4,0.4,0.0,2,0,61,68,89.7,7,61,2,1,0
Matt Targett,18,eng ENG,LB,25-127,90,0,0,0,0,1,1,0,0,86,2,3,4,0.0,0.0,0.0,1,1,63,73,86.3,5,58,1,0,0
Tyrone Mings,5,eng ENG,CB,27-316,90,0,0,0,0,1,0,0,0,68,0,1,2,0.1,0.1,0.0,0,0,41,50,82.0,1,39,0,1,0
Ezri Konsa,4,eng ENG,CB,23-092,90,0,0,0,0,0,0,0,0,66,1,1,1,0.0,0.0,0.0,0,0,46,52,88.5,0,42,0,1,1
Matty Cash,2,pl POL,RB,23-169,90,0,0,0,0,1,0,0,0,72,3,4,3,0.0,0.0,0.0,1,0,49,57,86.0,4,46,0,0,0
Emiliano Martínez,26,ar ARG,GK,28-143,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,37,44,84.1,0,37,0,0,0
