player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Dominic Solanke,9,eng ENG,FW,26-003,90,0,0,0,0,4,1,0,0,25,0,1,1,0.4,0.4,0.0,2,0,9,11,81.8,1,20,3,4,2
Dango Ouattara,11,bf BFA,LW,21-218,62,0,0,0,0,2,1,0,0,27,3,1,0,0.2,0.2,0.0,1,0,3,10,30.0,0,9,1,2,1
Justin Kluivert,19,nl NED,"RW,LW",24-135,28,0,0,0,0,1,0,0,0,14,0,1,0,0.0,0.0,0.1,3,0,8,10,80.0,2,13,3,0,0
Marcus Tavernier,16,eng ENG,RW,24-179,72,0,0,0,0,2,1,0,0,26,1,0,0,0.1,0.1,0.0,3,0,15,19,78.9,0,16,3,5,3
Luis Sinisterra,17,co COL,LW,24-092,18,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,2,4,0,2,0
Ryan Christie,10,sct SCO,AM,28-207,88,0,0,0,0,1,0,0,0,39,1,1,1,0.0,0.0,0.3,4,0,25,30,83.3,5,27,3,2,2
David Brooks,7,wls WAL,AM,26-071,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.1,1,0,2,4,50.0,1,4,0,0,0
Philip Billing,29,dk DEN,DM,27-098,90,0,0,0,0,2,0,0,0,40,1,1,3,0.3,0.3,0.2,3,0,19,26,73.1,2,24,1,2,1
Lewis Cook,4,eng ENG,DM,26-226,90,0,0,0,0,1,1,0,0,49,3,5,0,0.0,0.0,0.0,2,0,30,37,81.1,4,24,0,2,2
Milos Kerkez,3,hu HUN,LB,19-314,73,0,0,0,0,0,0,1,0,44,2,2,2,0.0,0.0,0.0,0,0,25,35,71.4,3,18,3,0,0
Marcos Senesi,25,ar ARG,CB,26-130,17,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,6,8,75.0,0,4,0,0,0
Lloyd Kelly,5,eng ENG,"CB,LB",24-346,90,0,0,0,0,0,0,0,0,55,1,1,2,0.0,0.0,0.0,1,0,37,47,78.7,6,33,2,0,0
Illia Zabarnyi,27,ua UKR,CB,21-016,90,0,0,0,0,0,0,0,0,51,1,1,0,0.0,0.0,0.0,0,0,37,46,80.4,3,37,1,1,1
Max Aarons,37,eng ENG,RB,23-256,90,0,0,0,0,0,0,0,0,51,1,3,1,0.0,0.0,0.0,4,0,27,39,69.2,4,25,3,0,0
Neto,1,br BRA,GK,34-060,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,24,29,82.8,0,16,0,0,0
