player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Glenn Murray,17,eng ENG,FW,34-138,70,0,0,0,0,1,0,0,0,32,0,0,0,0.2,0.2,0.2,4,0,13,25,52.0,3,21,1,0,0
Leonardo Ulloa,16,ar ARG,FW,31-199,20,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,1,0,6,13,46.2,2,8,0,0,0
Pascal Groß,13,de GER,FW,26-240,78,0,0,0,0,2,1,0,0,42,0,1,3,0.1,0.1,0.4,7,0,28,35,80.0,4,23,2,2,2
Beram Kayal,7,il ISR,FW,29-284,12,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,2,0,0,0
José Izquierdo,19,co COL,LM,25-218,90,1,0,0,0,4,3,0,0,40,0,2,1,0.3,0.3,0.1,6,1,18,28,64.3,1,30,6,2,1
Davy Pröpper,24,nl NED,CM,26-161,90,0,0,0,0,4,1,0,0,50,5,1,2,0.4,0.4,0.0,1,0,24,39,61.5,9,17,0,1,1
Dale Stephens,6,eng ENG,CM,28-243,90,0,1,0,0,0,0,0,0,75,6,2,1,0.0,0.0,0.2,4,1,45,61,73.8,9,36,2,0,0
Solly March,20,eng ENG,RM,23-205,85,0,0,0,0,2,1,0,0,51,6,2,1,0.1,0.1,0.0,0,0,25,34,73.5,1,23,2,3,3
Anthony Knockaert,11,fr FRA,RM,26-082,5,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,7,8,87.5,1,4,0,2,2
Gaëtan Bong,3,cm CMR,LB,29-291,90,0,0,0,0,0,0,0,0,39,1,2,0,0.0,0.0,0.0,1,0,18,32,56.3,6,12,1,0,0
Lewis Dunk,5,eng ENG,CB,26-081,90,0,0,0,0,1,0,0,0,33,4,3,2,0.1,0.1,0.0,0,0,9,17,52.9,0,9,0,0,0
Shane Duffy,22,ie IRL,CB,26-040,90,0,0,0,0,0,0,0,0,49,1,2,3,0.0,0.0,0.2,1,0,13,24,54.2,2,11,0,0,0
Ezequiel Schelotto,21,it ITA,RB,28-263,90,0,0,0,0,0,0,0,0,66,4,2,0,0.0,0.0,0.0,1,0,31,47,66.0,1,25,2,2,1
Mathew Ryan,1,au AUS,GK,25-308,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,12,32,37.5,0,11,0,0,0
