player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Marko Arnautović,7,at AUT,"FW,AM",29-205,90,0,0,0,0,1,1,0,0,42,0,0,0,0.2,0.2,0.2,2,0,25,37,67.6,4,30,5,3,3
Felipe Anderson,8,br BRA,"LM,LW",25-209,90,1,0,0,0,3,1,0,0,60,0,1,1,0.2,0.2,0.0,2,0,33,48,68.8,4,32,4,5,2
Robert Snodgrass,11,sct SCO,"CM,RW",31-064,90,0,0,0,0,1,0,1,0,65,2,1,0,0.1,0.1,0.2,4,0,36,54,66.7,7,36,6,0,0
Pedro Obiang,14,gq EQG,"CM,DM",26-228,63,0,0,0,0,0,0,0,0,42,2,1,2,0.0,0.0,0.5,0,0,27,35,77.1,4,21,0,0,0
Michail Antonio,30,jm JAM,"RM,DM",28-227,27,0,0,0,0,3,0,0,0,11,0,0,0,0.2,0.2,0.0,1,1,3,4,75.0,1,7,0,1,0
Grady Diangana,45,cd COD,RM,20-205,45,0,0,0,0,0,0,0,0,25,1,0,2,0.0,0.0,0.2,3,0,14,16,87.5,5,16,0,2,2
Javier Hernández,17,mx MEX,FW,30-162,45,0,0,0,0,3,1,0,0,17,0,0,0,0.9,0.9,0.0,3,0,7,13,53.8,2,10,0,1,1
Declan Rice,41,eng ENG,"DM,CM",19-300,90,0,0,0,0,0,0,0,0,59,2,1,1,0.0,0.0,0.0,0,0,43,48,89.6,10,31,0,2,2
Aaron Cresswell,3,eng ENG,LB,28-330,90,0,0,0,0,0,0,0,0,75,2,1,1,0.0,0.0,0.0,1,0,49,61,80.3,6,28,0,0,0
Issa Diop,23,fr FRA,CB,21-305,90,0,0,0,0,1,0,0,0,56,4,0,0,0.1,0.1,0.0,0,0,38,44,86.4,2,27,2,0,0
Fabián Balbuena,4,py PAR,CB,27-079,90,0,0,0,0,0,0,0,0,72,3,3,1,0.0,0.0,0.0,0,0,49,58,84.5,2,35,0,0,0
Pablo Zabaleta,5,ar ARG,RB,33-298,72,0,0,0,0,0,0,0,0,41,2,1,1,0.0,0.0,0.0,0,0,26,34,76.5,1,15,0,1,1
Ryan Fredericks,24,eng ENG,RB,26-031,18,0,0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.0,0,0,3,5,60.0,0,2,0,0,0
Łukasz Fabiański,1,pl POL,GK,33-206,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,28,47,59.6,0,29,0,0,0
