player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
João Pedro,9,br BRA,FW,23-112,77,0,0,0,0,3,2,1,0,30,0,0,0,0.2,0.2,0.0,3,0,16,21,76.2,3,24,4,2,1
Danny Welbeck,18,eng ENG,FW,34-051,13,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0
Kaoru Mitoma,22,jp JPN,LM,27-241,90,1,0,0,0,2,2,0,0,42,0,1,1,0.2,0.2,0.1,2,0,20,33,60.6,2,35,5,0,0
Yasin Ayari,26,se SWE,CM,21-102,89,0,0,0,0,0,0,0,0,57,1,0,2,0.0,0.0,0.0,2,2,38,49,77.6,3,35,1,0,0
Jakub Moder,15,pl POL,CM,25-284,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Matt O'Riley,33,dk DEN,CM,24-056,62,0,1,0,0,0,0,0,0,25,1,1,1,0.0,0.0,0.3,3,1,17,21,81.0,2,17,1,0,0
Georginio Rutter,14,fr FRA,FW,22-271,28,1,0,0,0,2,1,0,0,15,0,0,1,0.2,0.2,0.2,2,0,6,8,75.0,2,10,0,2,1
Simon Adingra,11,ci CIV,RM,23-015,62,0,0,0,0,1,0,0,0,19,1,0,0,0.2,0.2,0.1,1,0,12,13,92.3,1,11,1,3,2
Yankuba Minteh,17,gm GAM,RM,20-178,28,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.0,1,0,3,5,60.0,0,2,0,2,2
Carlos Baleba,20,cm CMR,"DM,CM",21-013,90,0,0,0,0,0,0,0,0,52,4,2,2,0.0,0.0,0.0,2,0,30,39,76.9,1,27,0,1,1
Pervis Estupiñán,30,ec ECU,LB,26-361,90,0,0,0,0,1,0,0,0,70,2,0,2,0.0,0.0,0.2,2,1,52,58,89.7,1,37,2,2,2
Adam Webster,4,eng ENG,CB,30-012,62,0,0,0,0,0,0,0,0,83,1,0,1,0.0,0.0,0.0,0,0,72,79,91.1,7,58,1,1,1
Lewis Dunk,5,eng ENG,CB,33-056,28,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,23,24,95.8,2,19,0,0,0
Jan Paul van Hecke,29,nl NED,CB,24-222,90,0,0,0,0,1,0,0,0,66,1,3,0,0.1,0.1,0.0,2,0,53,59,89.8,8,54,1,0,0
Joël Veltman,34,nl NED,RB,33-001,90,0,0,0,0,0,0,1,0,55,3,0,0,0.0,0.0,0.0,1,0,36,47,76.6,5,38,0,0,0
Bart Verbruggen,1,nl NED,GK,22-151,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,34,44,77.3,0,31,0,0,0
