player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Wilfried Zaha,11,ci CIV,FW,25-176,90,0,0,0,0,3,0,0,0,41,0,0,0,0.2,0.2,0.2,9,1,25,32,78.1,10,37,5,5,4
Andros Townsend,10,eng ENG,"FW,RM",26-293,87,0,0,0,0,1,0,0,0,44,0,0,0,0.0,0.0,0.1,4,0,29,41,70.7,0,35,10,2,2
Jeffrey Schlupp,15,gh GHA,LM,25-133,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0
Ruben Loftus-Cheek,8,eng ENG,"LM,RM",22-102,90,0,1,0,0,2,0,0,0,59,0,4,1,0.1,0.1,0.4,4,1,30,39,76.9,8,37,2,8,6
Luka Milivojević,4,rs SRB,CM,27-028,90,0,0,0,0,2,0,1,0,78,2,1,3,0.1,0.1,0.0,2,0,51,65,78.5,5,34,0,3,2
Yohan Cabaye,7,fr FRA,CM,32-111,62,0,0,0,0,1,0,0,0,37,1,1,1,0.0,0.0,0.0,2,0,25,33,75.8,2,21,0,0,0
Christian Benteke,17,be BEL,FW,27-153,28,0,0,0,0,1,0,0,0,15,0,0,0,0.1,0.1,0.0,0,0,5,8,62.5,2,10,2,3,1
James McArthur,18,sct SCO,"RM,CM",30-210,90,1,0,0,0,1,1,0,0,47,1,0,0,0.4,0.4,0.0,3,0,29,38,76.3,5,30,1,2,1
Patrick van Aanholt,3,nl NED,LB,27-249,90,1,0,0,0,2,1,0,0,67,0,1,0,0.3,0.3,0.0,0,0,41,58,70.7,0,28,2,2,2
Mamadou Sakho,12,fr FRA,CB,28-081,90,0,0,0,0,0,0,0,0,60,1,2,0,0.0,0.0,0.0,0,0,38,48,79.2,5,32,0,0,0
James Tomkins,5,eng ENG,CB,29-037,90,0,0,0,0,0,0,1,0,39,0,1,0,0.0,0.0,0.0,0,0,21,25,84.0,0,12,0,0,0
Joel Ward,2,eng ENG,RB,28-188,39,0,0,0,0,0,0,0,0,19,0,0,1,0.0,0.0,0.0,0,0,14,17,82.4,4,7,0,0,0
Martin Kelly,34,eng ENG,RB,28-008,51,0,0,0,0,0,0,0,0,32,2,1,2,0.0,0.0,0.0,0,0,17,25,68.0,1,13,2,0,0
Wayne Hennessey,13,wls WAL,GK,31-101,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,11,24,45.8,0,12,0,0,0
