player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Callum Wilson,13,eng ENG,FW,26-242,90,2,0,1,1,4,1,0,0,30,1,0,1,1.2,0.5,0.0,4,2,10,18,55.6,2,29,3,0,0
Ryan Fraser,24,sct SCO,LW,24-245,88,0,2,0,0,1,1,0,0,57,0,0,0,0.0,0.0,0.8,4,2,31,49,63.3,7,46,4,3,2
Jermain Defoe,18,eng ENG,FW,36-020,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
David Brooks,20,wls WAL,RW,21-111,85,1,0,0,0,1,1,0,0,34,0,0,3,0.4,0.4,0.0,2,0,20,25,80.0,3,25,3,3,2
Junior Stanislas,19,eng ENG,"LM,RW",28-335,5,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,2,5,0,1,0
Charlie Daniels,11,eng ENG,"LM,LB",32-050,90,0,0,0,0,2,0,0,0,93,0,2,1,0.1,0.1,0.1,6,0,62,78,79.5,8,57,4,1,0
Jefferson Lerma,8,co COL,CM,24-002,90,0,0,0,0,2,0,0,0,71,1,2,0,0.2,0.2,0.0,1,0,56,61,91.8,6,54,1,0,0
Lewis Cook,16,eng ENG,CM,21-266,79,0,0,0,0,0,0,0,0,56,1,0,1,0.0,0.0,0.1,3,1,43,51,84.3,4,41,1,2,2
Dan Gosling,4,eng ENG,CM,28-268,11,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,1,1,18,20,90.0,0,16,0,0,0
Adam Smith,15,eng ENG,RM,27-181,90,0,0,0,0,0,0,0,0,52,0,2,2,0.0,0.0,0.0,1,0,32,40,80.0,6,30,5,2,1
Nathan Aké,5,nl NED,CB,23-251,90,0,0,0,0,0,0,0,0,87,1,2,1,0.0,0.0,0.0,1,0,66,72,91.7,13,64,4,0,0
Steve Cook,3,eng ENG,CB,27-191,90,0,0,0,0,0,0,1,0,59,0,1,0,0.0,0.0,0.0,0,0,42,53,79.2,2,38,1,0,0
Simon Francis,2,eng ENG,"CB,RB",33-253,90,0,0,0,0,1,1,0,0,65,2,1,0,0.0,0.0,0.1,1,0,48,56,85.7,5,49,0,0,0
Asmir Begović,27,ba BIH,GK,31-129,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,19,23,82.6,0,13,0,0,0
