player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jamie Vardy,9,eng ENG,FW,32-349,90,0,0,0,0,1,0,0,0,21,0,0,0,0.1,0.1,0.0,1,0,12,13,92.3,1,10,2,1,1
James Maddison,10,eng ENG,"LM,CM",23-033,75,0,0,0,0,0,0,1,0,27,1,0,1,0.0,0.0,0.0,1,0,17,22,77.3,4,19,0,1,0
Hamza Choudhury,20,bd BAN,CM,22-086,15,0,0,0,0,0,0,0,0,18,0,1,0,0.0,0.0,0.0,0,0,13,14,92.9,0,16,0,1,0
Youri Tielemans,8,be BEL,CM,22-233,90,0,0,0,0,1,0,0,0,50,2,2,1,0.0,0.0,0.0,0,0,30,38,78.9,3,35,0,2,1
Dennis Praet,26,be BEL,CM,25-226,71,0,0,0,0,1,0,0,0,35,0,1,2,0.0,0.0,0.0,0,0,19,26,73.1,1,22,0,1,0
Ayoze Pérez,17,es ESP,LM,26-150,19,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0
Harvey Barnes,15,eng ENG,RM,22-017,57,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,1,0,12,17,70.6,1,18,2,0,0
Marc Albrighton,11,eng ENG,RM,30-038,33,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,6,12,50.0,3,12,0,2,1
Wilfred Ndidi,25,ng NGA,DM,23-010,90,0,0,0,0,0,0,0,0,63,6,1,2,0.0,0.0,0.0,0,0,44,51,86.3,2,41,0,5,3
Ben Chilwell,3,eng ENG,LB,23-005,90,0,0,0,0,0,0,0,0,62,0,2,1,0.0,0.0,0.0,0,0,35,49,71.4,1,34,4,0,0
Çağlar Söyüncü,4,tr TUR,CB,23-217,90,0,0,0,0,0,0,0,0,65,2,2,1,0.0,0.0,0.1,1,0,49,53,92.5,2,41,1,2,2
Jonny Evans,6,nir NIR,CB,31-357,90,0,0,0,0,0,0,0,0,73,2,0,2,0.0,0.0,0.0,0,0,53,61,86.9,0,48,0,0,0
Ricardo Pereira,21,pt POR,RB,26-081,90,0,0,0,0,0,0,0,0,82,3,2,0,0.0,0.0,0.0,2,0,43,65,66.2,9,48,2,4,3
Kasper Schmeichel,1,dk DEN,GK,33-051,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,31,39,79.5,0,20,0,0,0
