player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Neal Maupay,7,fr FRA,FW,27-068,87,0,1,0,0,4,1,0,0,26,0,0,0,0.8,0.8,0.1,4,3,11,16,68.8,2,13,1,1,0
Michael Olakigbe,37,eng ENG,FW,19-179,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
Yoane Wissa,11,cd COD,LW,27-048,90,1,0,0,0,3,2,0,0,31,2,1,2,1.2,1.2,0.4,8,1,14,19,73.7,3,17,4,0,0
Bryan Mbeumo,19,cm CMR,RW,24-075,90,1,1,0,0,6,4,0,0,61,1,0,3,0.4,0.4,1.0,7,1,30,42,71.4,9,34,5,5,2
Mathias Jensen,8,dk DEN,LM,27-293,75,0,0,0,0,1,0,1,0,52,2,0,2,0.1,0.1,0.3,5,0,34,44,77.3,4,22,1,3,2
Yehor Yarmoliuk,33,ua UKR,LM,19-234,15,0,0,0,0,1,0,0,0,15,1,1,0,0.1,0.1,0.0,0,0,8,12,66.7,2,7,1,0,0
Christian Nørgaard,6,dk DEN,CM,29-225,90,0,0,0,0,3,0,0,0,68,4,1,1,0.2,0.2,0.4,5,0,46,55,83.6,7,37,2,1,1
Frank Onyeka,15,ng NGA,RM,25-293,83,0,0,0,0,2,1,1,0,39,3,2,0,0.1,0.1,0.0,1,0,19,27,70.4,2,23,1,1,1
Saman Ghoddos,14,ir IRN,RM,30-045,7,1,0,0,0,2,1,1,0,15,0,0,0,0.1,0.1,0.0,0,0,13,13,100.0,1,8,0,0,0
Vitaly Janelt,27,de GER,LB,25-164,90,0,0,0,0,0,0,1,0,53,0,0,0,0.0,0.0,0.2,2,0,34,49,69.4,4,30,1,0,0
Ethan Pinnock,5,jm JAM,CB,30-145,90,0,0,0,0,0,0,0,0,54,1,1,0,0.0,0.0,0.0,3,0,43,50,86.0,3,27,0,1,1
Nathan Collins,22,ie IRL,CB,22-174,90,0,0,0,0,0,0,0,0,69,1,1,2,0.0,0.0,0.0,1,0,49,62,79.0,5,43,0,0,0
Kristoffer Ajer,20,no NOR,RB,25-187,75,0,0,0,0,1,0,1,0,53,2,1,0,0.2,0.2,0.1,2,1,35,48,72.9,1,22,3,1,1
Mads Roerslev,30,dk DEN,RB,24-119,15,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,7,10,70.0,2,6,2,1,1
Mark Flekken,1,nl NED,GK,30-130,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,30,39,76.9,0,23,0,1,1
