player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jordan Ayew,9,gh GHA,"FW,RW",28-122,90,1,0,0,0,1,1,0,0,34,2,2,1,0.1,0.1,0.0,1,0,15,19,78.9,0,21,3,4,2
Wilfried Zaha,11,ci CIV,LW,27-062,90,0,0,0,0,0,0,0,0,53,2,0,1,0.0,0.0,0.3,1,0,26,35,74.3,2,37,3,5,2
Max Meyer,7,de GER,RW,24-115,67,0,0,0,0,1,0,0,0,15,2,0,0,0.0,0.0,0.0,1,1,9,11,81.8,1,12,0,1,1
Cenk Tosun,20,tr TUR,FW,28-218,23,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,2,6,33.3,1,8,0,0,0
James McCarthy,22,ie IRL,CM,29-060,90,0,0,0,0,0,0,1,0,62,9,1,2,0.0,0.0,0.0,1,0,27,44,61.4,3,18,0,1,0
James McArthur,18,sct SCO,CM,32-096,90,0,0,0,0,0,0,0,0,66,4,4,4,0.0,0.0,0.0,1,0,42,48,87.5,7,33,4,2,1
Cheikhou Kouyaté,8,sn SEN,CM,30-021,90,0,1,0,0,1,1,0,0,46,2,3,1,0.1,0.1,0.1,3,1,21,36,58.3,2,13,0,4,2
Jaïro Riedewald,44,nl NED,LB,23-124,90,0,0,0,0,1,0,0,0,64,3,2,2,0.0,0.0,0.0,1,0,38,54,70.4,3,24,1,0,0
Gary Cahill,24,eng ENG,CB,34-023,90,0,0,0,0,0,0,0,0,62,0,0,2,0.0,0.0,0.0,0,0,44,54,81.5,3,27,0,0,0
James Tomkins,5,eng ENG,CB,30-288,90,0,0,0,0,2,0,1,0,40,0,0,0,0.4,0.4,0.0,0,0,21,35,60.0,2,13,0,0,0
Martin Kelly,34,eng ENG,RB,29-259,90,0,0,0,0,0,0,0,0,43,1,2,2,0.0,0.0,0.0,2,0,19,34,55.9,4,12,0,0,0
Vicente Guaita,31,es ESP,GK,33-001,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,13,25,52.0,0,10,0,0,0
