player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Liam Delap,19,eng ENG,FW,21-326,89,1,1,1,1,4,3,1,0,28,0,0,1,1.0,0.2,0.1,4,2,4,8,50.0,0,16,3,3,0
Ali Al Hamadi,16,iq IRQ,FW,22-304,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0
Nathan Broadhead,33,wls WAL,LM,26-269,76,0,0,0,0,2,1,0,0,23,1,0,0,0.4,0.4,0.0,2,0,9,17,52.9,0,10,1,2,1
Sammie Szmodics,23,ie IRL,LM,29-097,14,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,2,1,0,0
Jens Cajuste,12,se SWE,CM,25-142,76,0,0,0,0,0,0,0,0,25,3,1,0,0.0,0.0,0.0,0,0,10,18,55.6,2,10,2,2,2
Kalvin Phillips,8,eng ENG,CM,29-028,14,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,2,1,0,0,0
Sam Morsy,5,eg EGY,CM,33-111,90,0,0,0,0,0,0,1,0,35,3,1,3,0.0,0.0,0.0,1,0,17,24,70.8,2,5,0,0,0
Omari Hutchinson,20,eng ENG,RM,21-061,89,1,0,0,0,1,1,0,0,33,1,0,4,0.1,0.1,0.4,2,0,14,18,77.8,1,14,2,0,0
Jack Taylor,14,ie IRL,RM,26-190,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Leif Davis,3,eng ENG,LB,24-353,90,0,0,0,0,0,0,1,0,27,1,0,2,0.0,0.0,0.0,2,1,13,20,65.0,1,10,1,1,0
Jacob Greaves,24,eng ENG,CB,24-109,90,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,0,0,18,23,78.3,2,13,0,1,0
Luke Woolfenden,6,eng ENG,CB,26-070,90,0,0,0,0,0,0,0,0,29,2,1,2,0.0,0.0,0.0,0,0,19,22,86.4,1,4,0,0,0
Dara O'Shea,26,ie IRL,CB,25-301,90,0,0,0,0,1,0,1,0,37,3,0,2,0.1,0.1,0.0,0,0,18,29,62.1,4,9,0,0,0
Wes Burns,7,wls WAL,RB,30-037,85,0,0,0,0,0,0,0,0,26,2,3,2,0.0,0.0,0.0,1,0,8,15,53.3,1,9,2,0,0
Ben Johnson,18,eng ENG,RB,24-341,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,1,0,0
Christian Walton,28,eng ENG,GK,29-051,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,1,0,18,43,41.9,0,25,0,0,0
